,Timestep,Status,Obj,P Feed In,P Feed Out,P Local Gen,P Local Dem,Q Feed In,Q Feed Out,Q Local Gen,Q Local Dem,FT,Lambda Feed,GT,Max Price Diff,Surplus,Spot,g_P_1,g_P_2,g_P_3,g_P_4,g_P_6,g_P_7,g_P_8,g_P_11,g_P_12,g_P_13,g_Q_1,g_Q_2,g_Q_3,g_Q_4,g_Q_6,g_Q_7,g_Q_8,g_Q_11,g_Q_12,g_Q_13,f_P_1,f_P_2,f_P_3,f_P_4,f_P_5,f_P_6,f_P_7,f_P_8,f_P_9,f_P_10,f_P_11,f_P_12,f_P_13,f_P_14,f_P_15,f_Q_1,f_Q_2,f_Q_3,f_Q_4,f_Q_5,f_Q_6,f_Q_7,f_Q_8,f_Q_9,f_Q_10,f_Q_11,f_Q_12,f_Q_13,f_Q_14,f_Q_15,Balance N0,Balance N1,Balance N2,Balance N3,Balance N4,Balance N5,Balance N6,Balance N7,Balance N8,Balance N9,Balance N10,Balance N11,Balance N12,Balance N13,Balance N14,Balance N15
10,2013-11-01 10:00:00,1,-0.19200148805990194,0.0040620944,0.0,0.00416407054,0.008226165000000002,0.0041130825,0.0,0.0,0.004113082500000001,37.30989620276118,57.223352,57.22335179723882,0,-3.4334011189685043e-09,47.266624,0.000274748,0.000274748,0.000274748,0.000274748,0.000274748,0.00078675724,0.000274748,0.000274748,0.0011793293,0.000274748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040620944,0.0024179464,0.0021442834,0.0018706204,0.00058372777,3.5316765e-05,-0.00023834623,0.000273663,0.0010132297,0.00019115567,-0.00035725533,-0.00063091833,0.001370485,0.001096822,0.000548411,0.0041130825,0.0030162605,0.002742055,0.0024678495,0.0008226165,0.000548411,0.0002742055,0.0002742055,0.0013710275,0.0008226165,0.000548411,0.0002742055,0.0008226165,0.000548411,0.0002742055,1.6539071248737913,-0.22694378063159912,-0.22694378063159912,-0.22694378063159912,-0.22694378063159912,-0.25820594665384183,-0.22694378063159912,0.5884938587540315,-0.22694378063159912,-0.25820594665384183,-0.25820594665384183,-0.22694378063159912,0.8641790031859637,-0.22694378063159912,-0.25820594665384183,-0.25820594665384183
11,2013-11-01 11:00:00,1,-0.1567017682413469,0.004201866,0.0,0.00400327646,0.008205142499999998,0.0041025712,0.0,0.0,0.004102571249999999,27.336648202761182,47.250104,47.25010379723882,0,-1.890004132365508e-09,37.293376,0.000247758,0.000247758,0.000247758,0.000247758,0.000247758,0.00067839986,0.000247758,0.000247758,0.0013428126,0.000247758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004201866,0.002509344,0.0022100925,0.001910841,0.00071487064,0.00016786114,-0.00013139036,0.0002992515,0.0008967189,5.0457902e-05,-0.0004965516,-0.0007958031,0.0013932705,0.001094019,0.0005470095,0.0041025712,0.0030085522,0.0027350475,0.0024615427,0.00082051425,0.0005470095,0.00027350475,0.00027350475,0.0013675238,0.00082051425,0.0005470095,0.00027350475,0.00082051425,0.0005470095,0.00027350475,1.8524457303678554,-0.24108344512875512,-0.24108344512875512,-0.24108344512875512,-0.24108344512875512,-0.2840522024178298,-0.24108344512875512,0.5947020669286289,-0.24108344512875512,-0.2840522024178298,-0.2840522024178298,-0.24108344512875512,0.9017807824244861,-0.24108344512875512,-0.2840522024178298,-0.2840522024178298
12,2013-11-01 12:00:00,1,-0.19532924315788341,0.0049010786,0.0,0.00371897144,0.00862005,0.004310025,0.0,0.0,0.004310025,29.89761013556118,49.811066,49.81106573003882,0,1.992442565101893e-09,39.8543379328,0.00023676075,0.00023676075,0.00023676075,0.00023676075,0.00023676075,0.00074807764,0.00023676075,0.00023676075,0.0010768078,0.00023676075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049010786,0.0030759201,0.0027380108,0.0024001016,0.00073917161,0.00016450161,-0.00017340764,0.00033790925,0.0013230207,0.00041044149,-0.00016422851,-0.00050213776,0.0014872493,0.00114934,0.00057467,0.004310025,0.003160685,0.00287335,0.002586015,0.000862005,0.00057467,0.000287335,0.000287335,0.001436675,0.000862005,0.00057467,0.000287335,0.000862005,0.00057467,0.000287335,2.096573679983643,-0.2579150650825156,-0.2579150650825156,-0.2579150650825156,-0.2579150650825156,-0.31267712771604983,-0.2579150650825156,0.6033396863295731,-0.2579150650825156,-0.31267712771604983,-0.31267712771604983,-0.2579150650825156,0.9267928015213809,-0.2579150650825156,-0.31267712771604983,-0.31267712771604983
13,2013-11-01 13:00:00,1,-0.35924561106867703,0.0053960799,0.0,0.00284924007,0.008245319999999997,0.00412266,0.0,0.0,0.0041226599999999985,56.61856723636118,76.532023,76.53202283083883,0,-2.295960699338906e-09,66.5752950336,0.00015543325,0.00015543325,0.00015543325,0.00015543325,0.00015543325,0.00076587019,0.00015543325,0.00015543325,0.00083990388,0.00015543325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053960799,0.0035081944,0.0031139397,0.0027196849,0.00072776056,0.00017807256,-0.00021618219,0.00039425475,0.0015976696,0.00065372687,0.00010403887,-0.00029021588,0.0014936307,0.001099376,0.000549688,0.00412266,0.003023284,0.00274844,0.002473596,0.000824532,0.000549688,0.000274844,0.000274844,0.00137422,0.000824532,0.000549688,0.000274844,0.000824532,0.000549688,0.000274844,2.5095465910002805,-0.28808817867737485,-0.28808817867737485,-0.28808817867737485,-0.28808817867737485,-0.3547458623748738,-0.28808817867737485,0.6198845466668435,-0.28808817867737485,-0.3547458623748738,-0.3547458623748738,-0.28808817867737485,0.9490036099245062,-0.28808817867737485,-0.3547458623748738,-0.3547458623748738
14,2013-11-01 14:00:00,1,-0.5070049292771672,0.0065579073,0.0,0.0024917127100000003,0.009049620000000001,0.004103449,0.0,0.00042136096,0.004524810000000001,67.35527220276117,87.268728,87.26872779723882,0,8.726873251818645e-10,77.312,8.87785e-05,8.87785e-05,8.87785e-05,8.87785e-05,8.87785e-05,0.00084272194,8.87785e-05,8.87785e-05,0.00093876277,8.87785e-05,0.0,0.0,0.0,0.0,0.0,0.00042136096,0.0,0.0,0.0,0.0,0.0065579073,0.0043222323,0.0038077028,0.0032931733,0.00087842356,0.00027511556,-0.00023941394,0.0005145295,0.0019002202,0.00078238273,0.00017907473,-0.00033545477,0.0017211455,0.001206616,0.000603308,0.004103449,0.002896833,0.002595179,0.002293525,0.00048360104,0.00018194704,-0.00011970696,0.000301654,0.00150827,0.000904962,0.000603308,0.000301654,0.000904962,0.000603308,0.000301654,3.0818468194131947,-0.33299051366085086,-0.33299051366085086,-0.33299051366085086,-0.33299051366085086,-0.4073957841270978,-0.33299051366085086,0.6407778966761117,-0.33299051366085086,-0.4073957841270978,-0.4073957841270978,-0.33299051366085086,0.9782783210039387,-0.33299051366085086,-0.4073957841270978,-0.4073957841270978
15,2013-11-01 15:00:00,1,-0.6883116458790107,0.0079678154,0.0,0.00247119464,0.010439010000000004,0.005219505,0.0,0.0,0.005219505000000002,76.42976723636117,96.343223,96.34322283083883,0,3.853728863800754e-09,86.3864950336,1.421388e-05,1.421388e-05,1.421388e-05,1.421388e-05,1.421388e-05,0.0011302402,1.421388e-05,1.421388e-05,0.0012272434,1.421388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079678154,0.0052125071,0.004530787,0.0038490669,0.00094334792,0.00024741392,-0.0004343062,0.00068172012,0.0022239989,0.00084634475,0.00015041075,-0.00053130937,0.0020735881,0.001391868,0.000695934,0.005219505,0.003827637,0.00347967,0.003131703,0.001043901,0.000695934,0.000347967,0.000347967,0.001739835,0.001043901,0.000695934,0.000347967,0.001043901,0.000695934,0.000347967,3.849491835318229,-0.3986696272055976,-0.3986696272055976,-0.3986696272055976,-0.3986696272055976,-0.4744443086823798,-0.3986696272055976,0.6826203557529943,-0.3986696272055976,-0.4744443086823798,-0.4744443086823798,-0.3986696272055976,1.029466381010135,-0.3986696272055976,-0.4744443086823798,-0.4744443086823798
16,2013-11-01 16:00:00,1,-1.0083700791671524,0.009310514,0.0,0.00294353348,0.0122540474999985,0.0061270237,0.0,0.0,0.00612702374999925,98.34772020276117,118.26118,118.26117579723882,0,-2.365045992380743e-09,108.304448,2.014475e-07,2.014475e-07,2.014475e-07,2.014475e-07,2.014475e-07,0.0013464911,2.014475e-07,2.014475e-07,0.0015954308,2.014475e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009310514,0.0060431709,0.0052264358,0.0044097008,0.0011041169,0.00028718044,-0.00052955461,0.00081673505,0.0024888488,0.00085517721,3.8240712e-05,-0.00077849434,0.0024506081,0.001633873,0.0008169365,0.0061270237,0.0044931507,0.0040846825,0.0036762142,0.0012254047,0.0008169365,0.00040846825,0.00040846825,0.0020423412,0.0012254047,0.0008169365,0.00040846825,0.0012254047,0.0008169365,0.00040846825,4.950564207364749,-0.4952576782615977,-0.4952576782615977,-0.4952576782615977,-0.4952576782615977,-0.571056183157438,-0.4952576782615977,0.7452461076234341,-0.4952576782615977,-0.571056183157438,-0.571056183157438,-0.4952576782615977,1.121532035551421,-0.4952576782615977,-0.571056183157438,-0.571056183157438
17,2013-11-01 17:00:00,1,-1.2019962897184708,0.0099209342,0.0,0.0028728284,0.012793762499999996,0.0063968813,0.0,0.0,0.006396881249999998,111.20084310196117,131.1143,131.11429869643882,0,1.311143055238162e-08,121.1575708992,0.0,0.0,0.0,0.0,0.0,0.0013438196,0.0,0.0,0.0015290088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099209342,0.0065092642,0.0056563467,0.0048034292,0.0012149329,0.00036201543,-0.00049090207,0.0008529175,0.0027355787,0.0010297437,0.00017682624,-0.00067609126,0.0025587525,0.001705835,0.0008529175,0.0063968813,0.0046910463,0.0042645875,0.0038381288,0.0012793763,0.0008529175,0.00042645875,0.00042645875,0.0021322938,0.0012793763,0.0008529175,0.00042645875,0.0012793763,0.0008529175,0.00042645875,6.2513405503438095,-0.6070873592318478,-0.6070873592318478,-0.6070873592318478,-0.6070873592318478,-0.682885864127688,-0.6070873592318478,0.8096103928334641,-0.6070873592318478,-0.682885864127688,-0.682885864127688,-0.6070873592318478,1.2101772730870108,-0.6070873592318478,-0.682885864127688,-0.682885864127688
18,2013-11-01 18:00:00,1,-1.089656997270192,0.011045674,0.0,0.00161634337,0.012662017499999996,0.0063310087,0.0,0.0,0.006331008749999998,88.69338613556117,108.60684,108.60684173003882,0,-1.4118889141156998e-08,98.6501139328,0.0,0.0,0.0,0.0,0.0,0.00076518611,0.0,0.0,0.00085115726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011045674,0.0076691361,0.0068250016,0.0059808671,0.0017672174,0.00092308289,7.8948394e-05,0.0008441345,0.0033695152,0.0016812462,0.00083711174,-7.02276e-06,0.0025324035,0.001688269,0.0008441345,0.0063310087,0.0046427397,0.0042206725,0.0037986052,0.0012662018,0.0008441345,0.00042206725,0.00042206725,0.0021103363,0.0012662018,0.0008441345,0.00042206725,0.0012662018,0.0008441345,0.00042206725,7.45097629915397,-0.6987661398118278,-0.6987661398118278,-0.6987661398118278,-0.6987661398118278,-0.7745646447076681,-0.6987661398118278,0.8010360576724765,-0.6987661398118278,-0.7745646447076681,-0.7745646447076681,-0.6987661398118278,1.2109399928586893,-0.6987661398118278,-0.7745646447076681,-0.7745646447076681
19,2013-11-01 19:00:00,1,-0.8648840637108385,0.010630176,0.0,0.0009579687499999999,0.011588145000000001,0.0057940725,0.0,0.0,0.0057940725000000005,71.40449013556119,91.317946,91.31794573003884,0,-2.282948632914561e-08,81.36121793280002,0.0,0.0,0.0,0.0,0.0,0.00030316172,0.0,0.0,0.00065480703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010630176,0.0075400043,0.0067674613,0.0059949183,0.0020144673,0.0012419243,0.00046938128,0.000772543,0.003207908,0.001662822,0.00089027897,0.00011773597,0.002317629,0.001545086,0.000772543,0.0057940725,0.0042489865,0.003862715,0.0034764435,0.0011588145,0.000772543,0.0003862715,0.0003862715,0.0019313575,0.0011588145,0.000772543,0.0003862715,0.0011588145,0.000772543,0.0003862715,8.421702137092465,-0.7693131797685058,-0.7693131797685058,-0.7693131797685058,-0.7693131797685058,-0.845111684664346,-0.7693131797685058,0.7581731232920257,-0.7693131797685058,-0.845111684664346,-0.845111684664346,-0.7693131797685058,1.2001885859079717,-0.7693131797685058,-0.845111684664346,-0.845111684664346
