Timestep,Status,Obj,P Feed In,P Feed Out,P Local Gen,P Local Dem,Q Feed In,Q Feed Out,Q Local Gen,Q Local Dem,FT,Lambda Feed,GT,Max Price Diff,Surplus,Spot,g_P_1,g_P_2,g_P_3,g_P_4,g_P_6,g_P_7,g_P_8,g_P_11,g_P_12,g_P_13,g_Q_1,g_Q_2,g_Q_3,g_Q_4,g_Q_6,g_Q_7,g_Q_8,g_Q_11,g_Q_12,g_Q_13,f_P_1,f_P_2,f_P_3,f_P_4,f_P_5,f_P_6,f_P_7,f_P_8,f_P_9,f_P_10,f_P_11,f_P_12,f_P_13,f_P_14,f_P_15,f_Q_1,f_Q_2,f_Q_3,f_Q_4,f_Q_5,f_Q_6,f_Q_7,f_Q_8,f_Q_9,f_Q_10,f_Q_11,f_Q_12,f_Q_13,f_Q_14,f_Q_15,Balance N0,Balance N1,Balance N2,Balance N3,Balance N4,Balance N5,Balance N6,Balance N7,Balance N8,Balance N9,Balance N10,Balance N11,Balance N12,Balance N13,Balance N14,Balance N15,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15
2013-11-01 10:00:00,1,-0.273907173780075,0.0040620944,0.0,0.00416407054,0.008226165000000002,0.0041130825,0.0,0.0,0.004113082500000001,37.30989620276118,57.223352,57.22335179723882,0,-3.4334011189685043e-09,47.266624,0.000274748,0.000274748,0.000274748,0.000274748,0.000274748,0.00078675724,0.000274748,0.000274748,0.0011793293,0.000274748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040620944,0.0024179464,0.0021442834,0.0018706204,0.00058372777,3.5316765e-05,-0.00023834623,0.000273663,0.0010132297,0.00019115567,-0.00035725533,-0.00063091833,0.001370485,0.001096822,0.000548411,0.0041130825,0.0030162605,0.002742055,0.0024678495,0.0008226165,0.000548411,0.0002742055,0.0002742055,0.0013710275,0.0008226165,0.000548411,0.0002742055,0.0008226165,0.000548411,0.0002742055,1.6539071324071604,-0.22694378063159912,-0.22694378063159912,-0.22694378063159912,-0.22694378063159912,-0.25820594665384183,-0.22694378063159912,0.5884938587540315,-0.22694378063159912,-0.25820594665384183,-0.25820594665384183,-0.22694378063159912,0.8641790031859637,-0.22694378063159912,-0.25820594665384183,-0.25820594665384183,1.0,0.99900474,0.998276,0.99720522,0.99571115,0.99564394,0.99561517,0.99560036,0.9953995,0.99546909,0.99544174,0.99542112,0.995426,0.99880457,0.99833984,0.99819781
2013-11-01 11:00:00,1,-0.23839813865140255,0.004201866,0.0,0.00400327646,0.008205142499999998,0.0041025713,0.0,0.0,0.004102571249999999,27.336648202761182,47.250104,47.25010379723882,0,-1.890004132365508e-09,37.293376,0.000247758,0.000247758,0.000247758,0.000247758,0.000247758,0.00067839986,0.000247758,0.000247758,0.0013428126,0.000247758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004201866,0.002509344,0.0022100925,0.001910841,0.00071487064,0.00016786114,-0.00013139036,0.0002992515,0.0008967189,5.0457902e-05,-0.0004965516,-0.0007958031,0.0013932705,0.001094019,0.0005470095,0.0041025713,0.0030085522,0.0027350475,0.0024615427,0.00082051425,0.0005470095,0.00027350475,0.00027350475,0.0013675237,0.00082051425,0.0005470095,0.00027350475,0.00082051428,0.0005470095,0.00027350475,1.8524457379012245,-0.24108344512875512,-0.24108344512875512,-0.24108344512875512,-0.24108344512875512,-0.2840522024178298,-0.24108344512875512,0.5947020669286289,-0.24108344512875512,-0.2840522024178298,-0.2840522024178298,-0.24108344512875512,0.9017807824244861,-0.24108344512875512,-0.2840522024178298,-0.2840522024178298,1.0,0.99900698,0.99827991,0.99719928,0.99569657,0.99562446,0.99559113,0.99556611,0.99539224,0.9954644,0.99543992,0.99542611,0.99543441,0.99880727,0.99834373,0.99820206
2013-11-01 12:00:00,1,-0.28115673460647195,0.0049010786,0.0,0.00371897144,0.00862005,0.004310025,0.0,0.0,0.004310025,29.89761013556118,49.811066,49.81106573003882,0,1.992442565101893e-09,39.8543379328,0.00023676075,0.00023676075,0.00023676075,0.00023676075,0.00023676075,0.00074807764,0.00023676075,0.00023676075,0.0010768078,0.00023676075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049010786,0.0030759201,0.0027380108,0.0024001016,0.00073917161,0.00016450161,-0.00017340764,0.00033790925,0.0013230207,0.00041044149,-0.00016422851,-0.00050213776,0.0014872493,0.00114934,0.00057467,0.004310025,0.003160685,0.00287335,0.002586015,0.000862005,0.00057467,0.000287335,0.000287335,0.001436675,0.000862005,0.00057467,0.000287335,0.00086200504,0.00057467,0.000287335,2.096573687517012,-0.2579150650825156,-0.2579150650825156,-0.2579150650825156,-0.2579150650825156,-0.31267712771604983,-0.2579150650825156,0.6033396863295731,-0.2579150650825156,-0.31267712771604983,-0.31267712771604983,-0.2579150650825156,0.9267928015213809,-0.2579150650825156,-0.31267712771604983,-0.31267712771604983,1.0,0.99895579,0.99819108,0.99698231,0.99529493,0.99521963,0.99518503,0.99516215,0.99494174,0.99502001,0.99498715,0.99495541,0.99495725,0.99874594,0.99825896,0.99811012
2013-11-01 13:00:00,1,-0.44134201790980615,0.0053960799,0.0,0.00284924007,0.008245319999999997,0.00412266,0.0,0.0,0.0041226599999999985,56.61856723636118,76.532023,76.53202283083883,0,-2.295960699338906e-09,66.5752950336,0.00015543325,0.00015543325,0.00015543325,0.00015543325,0.00015543325,0.00076587019,0.00015543325,0.00015543325,0.00083990388,0.00015543325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053960799,0.0035081944,0.0031139397,0.0027196849,0.00072776056,0.00017807256,-0.00021618219,0.00039425475,0.0015976696,0.00065372687,0.00010403887,-0.00029021588,0.0014936307,0.001099376,0.000549688,0.00412266,0.003023284,0.00274844,0.002473596,0.000824532,0.000549688,0.000274844,0.000274844,0.00137422,0.000824532,0.000549688,0.000274844,0.00082453203,0.000549688,0.000274844,2.5095465985336496,-0.28808817867737485,-0.28808817867737485,-0.28808817867737485,-0.28808817867737485,-0.3547458623748738,-0.28808817867737485,0.6198845466668435,-0.28808817867737485,-0.3547458623748738,-0.3547458623748738,-0.28808817867737485,0.9490036099245062,-0.28808817867737485,-0.3547458623748738,-0.3547458623748738,1.0,0.99899977,0.99826716,0.99702354,0.99529217,0.99521935,0.99518553,0.99516849,0.99491986,0.99500216,0.99496551,0.99492256,0.99492041,0.99879889,0.99833309,0.99819072
2013-11-01 14:00:00,1,-0.5971095321860483,0.0065579073,0.0,0.0024917127000000003,0.009049620000000001,0.00452481,0.0,0.0,0.004524810000000001,67.35527220276117,87.268728,87.26872779723882,0,1.3877787807814457e-17,77.312,8.87785e-05,8.87785e-05,8.87785e-05,8.87785e-05,8.87785e-05,0.00084272193,8.87785e-05,8.87785e-05,0.00093876277,8.87785e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065579073,0.0043222323,0.0038077028,0.0032931733,0.00087842357,0.00027511557,-0.00023941393,0.0005145295,0.0019002202,0.00078238273,0.00017907473,-0.00033545477,0.0017211455,0.001206616,0.000603308,0.00452481,0.003318194,0.00301654,0.002714886,0.000904962,0.000603308,0.000301654,0.000301654,0.00150827,0.000904962,0.000603308,0.000301654,0.000904962,0.000603308,0.000301654,3.081846826946564,-0.33299051366085086,-0.33299051366085086,-0.33299051366085086,-0.33299051366085086,-0.4073957841270978,-0.33299051366085086,0.6407778958034245,-0.33299051366085086,-0.4073957841270978,-0.4073957841270978,-0.33299051366085086,0.9782783210039387,-0.33299051366085086,-0.4073957841270978,-0.4073957841270978,1.0,0.99890093,0.99809592,0.9966621,0.99467654,0.99459358,0.99455366,0.99453517,0.99424742,0.9943463,0.99430477,0.99425451,0.9942525,0.9986803,0.99816905,0.9980128
2013-11-01 15:00:00,1,-0.7922500269216647,0.0079678154,0.0,0.00247119464,0.010439010000000004,0.005219505,0.0,0.0,0.005219505000000002,76.42976723636117,96.343223,96.34322283083883,0,3.853728863800754e-09,86.3864950336,1.421388e-05,1.421388e-05,1.421388e-05,1.421388e-05,1.421388e-05,0.0011302402,1.421388e-05,1.421388e-05,0.0012272434,1.421388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079678154,0.0052125071,0.004530787,0.0038490669,0.00094334792,0.00024741392,-0.0004343062,0.00068172012,0.0022239989,0.00084634475,0.00015041075,-0.00053130937,0.0020735881,0.001391868,0.000695934,0.005219505,0.003827637,0.00347967,0.003131703,0.001043901,0.000695934,0.000347967,0.000347967,0.001739835,0.001043901,0.000695934,0.000347967,0.001043901,0.000695934,0.000347967,3.8494918428515983,-0.3986696272055976,-0.3986696272055976,-0.3986696272055976,-0.3986696272055976,-0.4744443086823798,-0.3986696272055976,0.682620354880307,-0.3986696272055976,-0.4744443086823798,-0.4744443086823798,-0.3986696272055976,1.029466381010135,-0.3986696272055976,-0.4744443086823798,-0.4744443086823798,1.0,0.99873138,0.99780233,0.99612392,0.9938196,0.99372656,0.99368297,0.99367689,0.99331275,0.99343605,0.99338926,0.99333399,0.99333464,0.9984767,0.99788697,0.99770672
2013-11-01 16:00:00,1,-1.1303802945390724,0.009310514,0.0,0.00294353348,0.0122540474999985,0.0061270237,0.0,0.0,0.00612702374999925,98.34772020276117,118.26118,118.26117579723882,0,-2.365045992380743e-09,108.304448,2.014475e-07,2.014475e-07,2.014475e-07,2.014475e-07,2.014475e-07,0.0013464911,2.014475e-07,2.014475e-07,0.0015954308,2.014475e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009310514,0.0060431709,0.0052264358,0.0044097008,0.0011041169,0.00028718044,-0.00052955461,0.00081673505,0.0024888488,0.00085517721,3.8240712e-05,-0.00077849434,0.0024506081,0.001633873,0.0008169365,0.0061270237,0.0044931507,0.0040846825,0.0036762142,0.0012254047,0.0008169365,0.00040846825,0.00040846825,0.0020423412,0.0012254047,0.0008169365,0.00040846825,0.0012254047,0.0008169365,0.00040846825,4.950564214898119,-0.4952576782615977,-0.4952576782615977,-0.4952576782615977,-0.4952576782615977,-0.571056183157438,-0.4952576782615977,0.7452461067507469,-0.4952576782615977,-0.571056183157438,-0.571056183157438,-0.4952576782615977,1.121532035551421,-0.4952576782615977,-0.571056183157438,-0.571056183157438,1.0,0.99851089,0.99742045,0.99546649,0.99279157,0.99268249,0.99263143,0.99262619,0.9922048,0.99235125,0.9922991,0.99224089,0.99224484,0.99821189,0.99751962,0.99730804
2013-11-01 17:00:00,1,-1.3293803004334925,0.0099209342,0.0,0.0028728284,0.012793762499999996,0.0063968813,0.0,0.0,0.006396881249999998,111.20084310196117,131.1143,131.11429869643882,0,1.311143055238162e-08,121.1575708992,0.0,0.0,0.0,0.0,0.0,0.0013438196,0.0,0.0,0.0015290088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099209342,0.0065092642,0.0056563467,0.0048034292,0.0012149329,0.00036201543,-0.00049090207,0.0008529175,0.0027355787,0.0010297437,0.00017682624,-0.00067609126,0.0025587525,0.001705835,0.0008529175,0.0063968813,0.0046910463,0.0042645875,0.0038381287,0.0012793763,0.0008529175,0.00042645875,0.00042645875,0.0021322938,0.0012793763,0.0008529175,0.00042645875,0.0012793763,0.0008529175,0.00042645875,6.251340557877179,-0.6070873592318478,-0.6070873592318478,-0.6070873592318478,-0.6070873592318478,-0.682885864127688,-0.6070873592318478,0.8096103919607769,-0.6070873592318478,-0.682885864127688,-0.682885864127688,-0.6070873592318478,1.2101772730870108,-0.6070873592318478,-0.682885864127688,-0.682885864127688,1.0,0.99844491,0.99730604,0.99523074,0.99238279,0.99226653,0.99221104,0.9921996,0.99175899,0.99191192,0.99185473,0.99178736,0.99178866,0.99813274,0.99740998,0.99718907
2013-11-01 18:00:00,1,-1.2157292588815665,0.011045674,0.0,0.00161634337,0.012662017499999996,0.0063310088,0.0,0.0,0.006331008749999998,88.69338613556117,108.60684,108.60684173003882,0,-1.4118889141156998e-08,98.6501139328,0.0,0.0,0.0,0.0,0.0,0.00076518611,0.0,0.0,0.00085115726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011045674,0.0076691361,0.0068250016,0.0059808671,0.0017672174,0.00092308289,7.8948394e-05,0.0008441345,0.0033695152,0.0016812462,0.00083711174,-7.02276e-06,0.0025324035,0.001688269,0.0008441345,0.0063310088,0.0046427397,0.0042206725,0.0037986053,0.0012662018,0.0008441345,0.00042206725,0.00042206725,0.0021103363,0.0012662018,0.0008441345,0.00042206725,0.0012662018,0.0008441345,0.00042206725,7.450976306687339,-0.6987661398118278,-0.6987661398118278,-0.6987661398118278,-0.6987661398118278,-0.7745646447076681,-0.6987661398118278,0.8010360567997893,-0.6987661398118278,-0.7745646447076681,-0.7745646447076681,-0.6987661398118278,1.2109399928586893,-0.6987661398118278,-0.7745646447076681,-0.7745646447076681,1.0,0.99845847,0.99732887,0.99505828,0.99190005,0.9917634,0.99168872,0.99162295,0.99122877,0.99138012,0.99131029,0.99121169,0.99119934,0.99814951,0.99743419,0.99721556
2013-11-01 19:00:00,1,-0.9802640691507726,0.010630176,0.0,0.0009579687499999999,0.011588145000000001,0.0057940725,0.0,0.0,0.0057940725000000005,71.40449013556119,91.317946,91.31794573003884,0,-2.282948632914561e-08,81.36121793280002,0.0,0.0,0.0,0.0,0.0,0.00030316172,0.0,0.0,0.00065480703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010630176,0.0075400043,0.0067674613,0.0059949183,0.0020144673,0.0012419243,0.00046938128,0.000772543,0.003207908,0.001662822,0.00089027897,0.00011773597,0.002317629,0.001545086,0.000772543,0.0057940725,0.0042489865,0.003862715,0.0034764435,0.0011588145,0.000772543,0.0003862715,0.0003862715,0.0019313575,0.0011588145,0.000772543,0.0003862715,0.0011588145,0.000772543,0.0003862715,8.421702144625835,-0.7693131797685058,-0.7693131797685058,-0.7693131797685058,-0.7693131797685058,-0.845111684664346,-0.7693131797685058,0.7581731224193384,-0.7693131797685058,-0.845111684664346,-0.845111684664346,-0.7693131797685058,1.2001885859079717,-0.7693131797685058,-0.845111684664346,-0.845111684664346,1.0,0.99858816,0.99755333,0.99538324,0.99234857,0.99220834,0.9921261,0.99202762,0.99172412,0.99186263,0.99179624,0.99170002,0.99168616,0.99830541,0.99765076,0.99745067
2013-11-01 20:00:00,1,-0.8068655361922842,0.010100294,0.0,0.00067635131,0.010776644999998503,0.0053883225,0.0,0.0,0.005388322499999251,59.30515826996119,79.218614,79.21861386443884,0,2.4557889291565438e-08,69.26188606720001,0.0,0.0,0.0,0.0,0.0,0.00010595467,0.0,0.0,0.00057039664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010100294,0.0072265217,0.0065080787,0.0057896357,0.0020493743,0.0013309313,0.00061248833,0.000718443,0.0030218184,0.0015849324,0.00086648936,0.00014804636,0.002155329,0.001436886,0.000718443,0.0053883225,0.0039514365,0.003592215,0.0032329935,0.0010776645,0.000718443,0.0003592215,0.0003592215,0.0017961075,0.0010776645,0.000718443,0.0003592215,0.0010776645,0.000718443,0.0003592215,9.22183343629835,-0.8262272384664998,-0.8262272384664998,-0.8262272384664998,-0.8262272384664998,-0.9020257433623401,-0.8262272384664998,0.7096526458255717,-0.8262272384664998,-0.9020257433623401,-0.9020257433623401,-0.8262272384664998,1.1884605584610346,-0.8262272384664998,-0.9020257433623401,-0.9020257433623401,1.0,0.9986866,0.9977238,0.9956678,0.99278626,0.99264913,0.99256648,0.99245794,0.9922024,0.99233122,0.9922687,0.99217736,0.99216368,0.99842365,0.99781484,0.99762877
2013-11-01 21:00:00,1,-0.7067497451893147,0.0091070775,0.0,0.00037983754500000005,0.009486915000000002,0.0047434575,0.0,0.0,0.004743457500000001,57.27572020276117,77.189176,77.18917579723882,0,3.47351285234776e-09,67.23244799999999,0.0,0.0,0.0,0.0,0.0,2.3164535e-05,0.0,0.0,0.00035667301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091070775,0.0065772335,0.0059447725,0.0053123115,0.0018742185,0.0012417575,0.00060929646,0.000632461,0.002805632,0.00154071,0.00090824899,0.00027578799,0.001897383,0.001264922,0.000632461,0.0047434575,0.0034785355,0.003162305,0.0028460745,0.0009486915,0.000632461,0.0003162305,0.0003162305,0.0015811525,0.0009486915,0.000632461,0.0003162305,0.0009486915,0.000632461,0.0003162305,9.92480124429149,-0.8750463819086358,-0.8750463819086358,-0.8750463819086358,-0.8750463819086358,-0.9508448868044761,-0.8750463819086358,0.6626215537525089,-0.8750463819086358,-0.9508448868044761,-0.9508448868044761,-0.8750463819086358,1.1671727107622383,-0.8750463819086358,-0.9508448868044761,-0.9508448868044761,1.0,0.99884336,0.99799535,0.99614734,0.99355099,0.99342759,0.99335238,0.99325007,0.99302516,0.99313856,0.99308061,0.9929932,0.99297816,0.99861188,0.99807593,0.99791212
2013-11-01 22:00:00,1,-0.2796135999833618,0.0075234621,0.0,0.000324822857,0.007848285,0.0039241425,0.0,0.0,0.0039241425,16.82221523636118,36.735671,36.73567083083882,0,-1.5796338057039172e-09,26.7789430336,0.0,0.0,0.0,0.0,0.0,2.7008777e-05,0.0,0.0,0.00029781408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075234621,0.0054305861,0.0049073671,0.0043841481,0.0015426482,0.0010194292,0.00049621022,0.000523219,0.0023182809,0.0012718429,0.00074862392,0.00022540492,0.001569657,0.001046438,0.000523219,0.0039241425,0.0028777045,0.002616095,0.0023544855,0.0007848285,0.000523219,0.0002616095,0.0002616095,0.0013080475,0.0007848285,0.000523219,0.0002616095,0.0007848285,0.000523219,0.0002616095,10.20118067277806,-0.8942671829535849,-0.8942671829535849,-0.8942671829535849,-0.8942671829535849,-0.9700656878494252,-0.8942671829535849,0.6443929382535443,-0.8942671829535849,-0.9700656878494252,-0.9700656878494252,-0.8942671829535849,1.1588923097793369,-0.8942671829535849,-0.9700656878494252,-0.9700656878494252,1.0,0.99904316,0.99834165,0.99681471,0.99466974,0.99456796,0.99450601,0.99442213,0.99423496,0.99432877,0.99428089,0.99420871,0.99419632,0.99885166,0.99840828,0.99827277
2013-11-01 23:00:00,1,-0.3382380278307929,0.005304308,0.0,0.00039169445,0.005696002499999999,0.0028480013,0.0,0.0,0.0028480012499999996,43.11795826996118,63.031414,63.03141386443882,0,-3.151570664161607e-09,53.0746860672,0.0,0.0,0.0,0.0,0.0,0.00013736933,0.0,0.0,0.00025432512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005304308,0.003785374,0.0034056405,0.003025907,0.0010018312,0.00062209767,0.00024236417,0.0003797335,0.0016443424,0.00088487538,0.00050514188,0.00012540838,0.0011392005,0.000759467,0.0003797335,0.0028480013,0.0020885342,0.0018986675,0.0017088007,0.00056960025,0.0003797335,0.00018986675,0.00018986675,0.00094933375,0.00056960025,0.0003797335,0.00018986675,0.00056960025,0.0003797335,0.00018986675,10.535518706309572,-0.9182023224017539,-0.9182023224017539,-0.9182023224017539,-0.9182023224017539,-0.9940008272975942,-0.9182023224017539,0.6291163819155079,-0.9182023224017539,-0.9940008272975942,-0.9940008272975942,-0.9182023224017539,1.1509876422604877,-0.9182023224017539,-0.9940008272975942,-0.9940008272975942,1.0,0.99930587,0.99879705,0.99771639,0.99620282,0.99613345,0.99609261,0.99604309,0.99589038,0.99595847,0.99592448,0.99587393,0.99586573,0.99916689,0.9988451,0.99874675
