,Timestep,P Feed In,P Feed Out,P DER,P Local Gen,P Local Dem,Q Feed In,Q Feed Out,Q Local Dem,FT,GT,Surplus,Spot,Rel Surplus,Shadow Price 0,Shadow Price 1,Shadow Price 2,Shadow Price 3,Shadow Price 4,Shadow Price 5,Shadow Price 6,Shadow Price 7,Shadow Price 8,Shadow Price 9,Shadow Price 10,Shadow Price 11,Shadow Price 12,Shadow Price 13,Shadow Price 14,Shadow Price 15,DER1,gP1,B1,DER2,gP2,B2,DER3,gP3,B3,DER4,gP4,B4,DER6,gP6,B6,DER7,gP7,B7,DER8,gP8,B8,DER11,gP11,B11,DER12,gP12,B12,DER13,gP13,B13,Balance N0,Balance N1,Balance N2,Balance N3,Balance N4,Balance N5,Balance N6,Balance N7,Balance N8,Balance N9,Balance N10,Balance N11,Balance N12,Balance N13,Balance N14,Balance N15,Num ITS,BEST OF,Pen Factor,BEST P0,BEST Q0,BEST U0,BEST P1,BEST Q1,BEST U1,BEST P2,BEST Q2,BEST U2,BEST P3,BEST Q3,BEST U3,BEST P4,BEST Q4,BEST U4,BEST P5,BEST Q5,BEST U5,BEST P6,BEST Q6,BEST U6,BEST P7,BEST Q7,BEST U7,BEST P8,BEST Q8,BEST U8,BEST P9,BEST Q9,BEST U9,BEST P10,BEST Q10,BEST U10,BEST P11,BEST Q11,BEST U11,BEST P12,BEST Q12,BEST U12,BEST P13,BEST Q13,BEST U13,BEST P14,BEST Q14,BEST U14,BEST P15,BEST Q15,BEST U15,Global P0,Global P1,Global P2,Global P3,Global P4,Global P5,Global P6,Global P7,Global P8,Global P9,Global P10,Global P11,Global P12,Global P13,Global P14,Global P15,Lambda P0,Lambda P1,Lambda P2,Lambda P3,Lambda P4,Lambda P5,Lambda P6,Lambda P7,Lambda P8,Lambda P9,Lambda P10,Lambda P11,Lambda P12,Lambda P13,Lambda P14,Lambda P15,Global DA0,Global DA1,Global DA2,Global DA3,Global DA4,Global DA5,Global DA6,Global DA7,Global DA8,Global DA9,Global DA10,Global DA11,Global DA12,Global DA13,Global DA14,Global DA15
0,2013-11-01 00:00:00,0.0,0.0,0.0067797363075,0.0,0.004165080000000001,0.0,0.0,0.0020825400000000003,65.54750674635001,84.60726925364999,0.0,75.077388,0.007791569564170181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024485786550000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043311576525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750,502.8380615736029,7500.0,1.1769915421122227e-12,-1.3015745606014194e-08,0.9999999999999165,-0.04018638009158825,-0.0005588359355868913,1.0020127226486668,-0.03025899203729504,-0.024207474496604306,1.0126624966409072,-0.024997348701171387,-0.02735395557881202,1.0285590522983243,-0.01984161119325355,-0.028244092943689895,1.0492478791909052,-0.006270790373577582,-0.007108979664231797,1.0508886565796356,-0.005745986252991392,-0.004362227164210357,1.0518667412174194,0.0007098551709697628,-0.0014290916945388081,1.0519568666444223,-0.004406508998719073,-0.001772758894162494,1.0547224605096979,-0.007164068273096664,-0.018151978115909077,1.0540631382388659,-0.0018885421443599535,-0.01103397941512772,1.055644738074498,-0.001479067795204039,-0.006859878374771384,1.056791128045142,0.00020434280587207704,-0.0022894865443120966,1.0570344787069805,-0.004397701322526375,0.016270328536145517,0.9970024292938547,0.0009214060380124708,0.01041977165733287,0.9938830805368295,0.00046452389404779234,0.0036349229896288525,0.9933829914143084,-2.5912272404391008e-11,-0.06258642509006859,-0.05200868640926625,-0.046461835237693205,-0.04108004349053344,-0.015595488348184756,-0.016646841011872353,-0.011754750416291941,-0.005222256356608758,-0.020862029657680747,-0.017147061425946943,-0.01832586627702537,-0.013561203508524019,-0.004979891533421702,0.0006683423003889017,0.00031470220401354503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.52212725557328,190.25445863416505,121.62952645650765,106.68652006160927,109.22220327608252,61.0853333671723,59.10228455306345,29.217909563443627,27.707300185988977,85.5910167586205,53.03396643311044,51.10422055822281,25.14618491286583,127.42839656407169,127.90081045604433,64.0482797620119
1,2013-11-01 01:00:00,0.0,0.0,0.006114559553749949,0.0,0.0034434975000000017,0.0,0.0,0.0017217487500000008,44.57518278815001,63.63494529544999,0.0,54.1050640418,0.007629761749323661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00207483727624995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040397222774999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750,502.8380615736029,7500.0,-1.7006010788527432e-12,-1.2597897354913694e-08,1.000000000000399,0.002110897682800373,-0.0008294932021194801,1.0018275581915372,0.001182589784854221,-0.023971582836773933,1.0121169817062474,0.0005264650043613687,-0.027011646817087787,1.0232122248282827,0.00013546630944463045,-0.027847426327370924,1.0380370401683399,0.0007113090598363427,-0.007047604139470765,1.0393437986017715,0.0012789023438509852,-0.004331605561239394,1.0400276346142627,0.00161300345238654,-0.0014269271620331331,1.040015464947944,0.0006396478510931462,-0.0017499129008409528,1.0422880175025158,-5.142738245519758e-05,-0.0178546644731706,1.0421579358539743,0.00020361660047933823,-0.010864770266926935,1.0436353437640573,0.0006415112401620341,-0.006761345332629913,1.0446381112040095,7.91125997578023e-05,-0.0022643405010404766,1.044871560905257,0.0004654423344556994,0.015983069310857065,0.9968357963715286,0.0006222151072923672,0.01024987321758103,0.9938290707807139,0.0003283725668975848,0.0035709953212348083,0.9933456056775208,-2.2380599548119557e-11,0.011484762023937355,0.010019302679212184,0.009584330440797404,0.008995402772989651,0.003313226098239224,0.002341106857547501,0.0013780410371779517,0.0005313076724114555,0.004591722972278249,0.00266261444190644,0.0016330467944979832,0.0006222159192810438,0.0010618424454944344,0.0006919065584718971,0.00030956502109566247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.77593058160798,185.4575122735446,118.77274637467845,104.60752842846863,108.82120615823686,61.341466594614616,59.065704967303915,29.048680218337104,27.977189097536012,86.5261093104448,53.53856021363739,50.757931758432065,24.739424227911435,124.50535614514773,125.06904232514249,62.612153142923866
2,2013-11-01 02:00:00,0.0,0.0,0.0051794656812498,0.0,0.003127927500000001,0.0,0.0,0.0015639637500000005,26.69681874635001,45.75658125364999,0.0,36.2267,0.008532130695231692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017848978787499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033945678024999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750,502.8380615736029,7500.0,-1.3920963317201575e-11,-1.2398531612311924e-08,0.9999999999996256,0.04595964419007578,-0.0009454146338432647,1.0017541107890207,0.02841613279770433,-0.02372488037581523,1.0118775052867623,0.02142742459100628,-0.02671796143387558,1.0191620974496716,0.014831354444052945,-0.027545314156569183,1.0297822568271948,0.005522413376429582,-0.006882140908188603,1.0309478331351312,0.006043278857048862,-0.004223946744415736,1.0315125190878436,0.0012057614372490756,-0.001392797902879494,1.031562586859916,0.0036071850483894935,-0.0017458002621881102,1.0333308023324128,0.0041405546224431294,-0.017763975728177048,1.0335097020131505,0.0013817914578448736,-0.010815417565221423,1.0349332283604373,0.0018269328304399647,-0.006732402335223108,1.0358575683883366,-1.133442282867932e-05,-0.002257653291548549,1.0360855596021228,0.007914594664319794,0.01573893775094058,0.9968270827496212,0.0011704759793436977,0.010097071057917467,0.9937370845760775,0.0005226283201481001,0.0035161691859800087,0.9932617954825065,-3.4880549720898606e-11,0.0918631470195963,0.07070626551210638,0.060306619965805344,0.049716072211378595,0.016933251380972607,0.015859420182691798,0.008878570921855079,0.006487898167490893,0.024088667133561947,0.016024243340513302,0.01486200429552428,0.007322464070429328,0.010817481624655447,0.0005337086988585619,0.00024746893394925987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.46337573021652,129.198167469971,80.73397274202576,66.60583981436444,53.118819411077006,24.80350771010929,23.089098540979784,11.250818283086353,9.546182543553577,31.26246103712164,17.28908270661112,15.457995493436204,7.332448900542424,85.96997133907378,85.85264283938464,42.88848073339286
3,2013-11-01 03:00:00,0.0,0.0,0.0042044783924998505,0.0,0.0029431799999999997,0.0,0.0,0.0014715899999999998,28.42003278815001,47.47979529544999,0.0,37.9499140418,0.008805966714115005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018079366862499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023965417062499503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750,502.8380615736029,7500.0,-1.1169396983898074e-11,-1.2422482795378584e-08,0.999999999999626,0.038550554427260145,-0.0010366570592631533,1.0017907194474653,0.02781442077855585,-0.023780823519351048,1.0119301580303046,0.021504682014526245,-0.02676656258039852,1.0192148904986609,0.014937599180645945,-0.027587583435747465,1.0298240265159238,0.005519391981439199,-0.006899205738943965,1.0309898646771691,0.006052584063105667,-0.0042353739764678915,1.0315542633370658,0.0012078377915205431,-0.0013986510456208277,1.0316047833633615,0.0036218749266759926,-0.0017511706817650416,1.033376508481216,0.004145910415206395,-0.017784015476069642,1.0335558454654947,0.0013847533760160344,-0.01082635160983182,1.0349814089644511,0.0018422098086083656,-0.006739742659284814,1.0359067863670621,-1.0781053198414658e-05,-0.0022620775231366208,1.0361353537195113,0.007312166803020449,0.015713146186766072,0.9968695945219059,0.00114651954035598,0.010080261364679825,0.9937896648954792,0.0005106168865977335,0.0035085034140796083,0.993317250509245,-4.2282818082071464e-11,0.05832452022230093,0.052966536041004424,0.05049979600819355,0.04783758529084472,0.017115383145385816,0.016053856547973647,0.008843215418299851,0.006878622547782479,0.024744488939355817,0.016301579203883955,0.015151732379671613,0.00830817302156807,0.002946836333672309,0.0005906014929652505,0.00026182430850581423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8949198941073,132.6735970167743,81.8119085938025,66.82743144642146,53.06667205418976,24.800982326657426,23.088525265266032,11.250809083099728,9.549871129556774,31.253146483552207,17.291960949342645,15.454944425661008,7.332453566464273,88.52044295669903,88.5718086255369,44.275964998275896
4,2013-11-01 04:00:00,0.0,0.0,0.00376233025874985,0.0,0.0029299500000000006,0.0,0.0,0.0014649750000000003,43.95835272545001,63.01811523274999,0.0,53.4882339791,0.006642918218580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017726700324999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00198966022624995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750,502.8380615736029,7500.0,-2.527509519353615e-13,-1.2636457784542206e-08,1.0000000000005074,0.0005650450277460183,-0.001081981680443995,1.0019072551246846,0.0023606124372777173,-0.024100473606735555,1.012262525213627,0.002016649458512897,-0.02711949616715057,1.0231436059954013,0.0014974377118187267,-0.027938994473914732,1.0376673130155987,0.0009542419541931971,-0.00711822502309228,1.038969593773254,0.0014892934708185678,-0.004379551885917396,1.0396556178905962,0.0015956009421089403,-0.0014490713662428894,1.0396515013679726,0.0007836625516714226,-0.0017645496813348434,1.041939734812648,0.00017987286415806523,-0.017860595496578174,1.0418176670663655,0.00025710138650347433,-0.010850528968339115,1.0433297995113207,0.0007151075682251971,-0.006749734245052709,1.0443533478675857,7.63514577280547e-05,-0.0022650488251015483,1.0445957687236431,0.001022670233035404,0.015892221074373027,0.9969107713259007,0.0009744628924919926,0.010194016198666455,0.9937685458344367,0.0005025325010564006,0.003547929031466171,0.9932755245911488,-3.7422026856868853e-11,0.014703224042111992,0.013834553673556384,0.013498306871040242,0.013011502776939236,0.005774646569157133,0.004884591737716897,0.0039498245603795555,0.0005161175041327014,0.006185254171450346,0.0044379086006791635,0.003493327736971265,0.002538944330004053,0.0006026627044528135,0.00041203656413131735,0.00020213794041469273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.607040952430346,180.4294553527085,115.26130636021936,101.34659253808366,104.82009847109003,59.15796755624859,57.781038866399285,28.70251186380528,27.018403134220904,83.2776878986273,51.895615056311385,49.987718969050235,24.57273965182405,119.66251537928248,119.28505268078322,59.56822898752834
5,2013-11-01 05:00:00,0.0,0.0,0.0044438281074999,0.0,0.0035043899999999987,0.0,0.0,0.0017521949999999994,49.16716472545001,68.22692723274999,0.0,58.6970459791,0.007286005676971158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00202044190624995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00242338620124995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750,502.8380615736029,7500.0,6.016907268859638e-10,-1.2624908895034661e-08,1.0000000000005063,4.9320310253466387e-05,-0.0008072530218196531,1.0018598852608065,-0.004121523313960044,-0.023981612499917027,1.0122735033096877,-0.004785490228072921,-0.02703895470141729,1.0244096277594972,-0.0053709991227944166,-0.027887438511371997,1.0408783541354047,-0.0023857674562197733,-0.007088562234170694,1.042341009594013,-0.0018522232780236794,-0.004356643738600389,1.0431630845986022,-0.0015309775037187006,-0.0014348562139863696,1.0434644451630182,0.00033289710313168756,-0.0017532609016861246,1.0454236692133794,-0.0025356459476145936,-0.017845544630400646,1.045259187273694,-0.00200161422781846,-0.010841616118942991,1.0468265164356514,-0.0015634757778322035,-0.006741956283009961,1.0479662479576541,-0.0014203978971398194,-0.0022564084773773305,1.048241878520949,0.0010602078147949807,0.015996321203636185,0.996810982177667,0.0008999261588001088,0.010260621398054408,0.9936683834259908,0.0004648340104791499,0.003576198905627175,0.9931638109669745,-4.344225709901833e-11,0.005091287365816821,0.004244258628513524,0.0038771177301412155,0.0033186027408951867,0.00029327758269361514,-0.0005920409315815751,-0.0015085151422748327,0.0005889810147380041,0.0019369566835294718,6.796183988900517e-05,-0.00092521106045439,-0.0019880380537027854,0.000833707207331985,0.0008474297251479415,0.0003617421360407793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.53847509646967,194.50750648728803,124.26139670359765,108.85624385007583,110.45359852016834,61.89457860380433,60.22515536830055,29.837000640247776,27.311186533132016,85.12627486019099,52.518576689789576,50.173949635090125,24.582399082616384,129.44594158146373,130.94864755234602,66.00747205350271
6,2013-11-01 06:00:00,0.0,0.0,0.004772231704999951,0.0,0.005518304999999999,0.0,0.0,0.0027591524999999997,66.83012578815001,85.88988829544999,0.0,76.3600070418,0.008289152716531824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8992e-07,0.0,0.0,8.8992e-07,0.0,0.0,8.8992e-07,0.0,0.0,8.8992e-07,0.0,0.0,8.8992e-07,0.0,0.0,0.0019273339624999502,0.0,0.0,8.8992e-07,0.0,0.0,8.8992e-07,0.0,0.0,0.0028377783825,0.0,0.0,8.8992e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750,502.8380615736029,7500.0,1.1128414347454324e-12,-1.3178930046350676e-08,0.9999999999985965,-0.03088781266362911,8.091951264685166e-05,1.0018827330263964,-0.029068885028914398,-0.024014638821852913,1.0125381560992432,-0.0279234231312767,-0.027244746581104817,1.0289763639748264,-0.02497869431372301,-0.02818981889090044,1.051116839187666,-0.008670109890362168,-0.007070646061761986,1.0528712602194226,-0.008308210871962226,-0.004332792963970393,1.0539574342228097,-0.0035924099278063087,-0.0014046771767936771,1.0544642819225791,-0.004184656329991917,-0.0017500062237177966,1.0567992308471057,-0.009811322473678405,-0.018143578660018762,1.0561643121691784,-0.004887971550328937,-0.011029290755074387,1.0578089266528363,-0.004577931855665213,-0.006850540217139265,1.0591024610569129,-0.002801662313820081,-0.0022717426069300425,1.0594060822454916,-0.00044346808516729697,0.016576902962500896,0.9968228935665857,0.001123462453127104,0.01061359384688902,0.9936374500998557,0.000555911843343145,0.003714264271910591,0.9931259679176127,-2.500341307465301e-11,-0.025527484229407038,-0.024979888508875427,-0.02359319379394201,-0.022311992061440904,-0.010608162434459865,-0.011741753024355064,-0.011170065335472545,-0.00109075421497468,-0.011487695701473323,-0.012011312470573007,-0.013255117813069442,-0.012016098269028922,0.00045091490191859646,0.001195354577794491,0.0005287298163126745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.83270963623244,193.80037220972426,124.21375738437526,109.25990024304762,113.43940898534112,64.56168546820709,63.220064960299716,31.405449646135285,29.032886964502225,89.97489963160074,56.80300627329778,55.43164744053739,27.387467339439713,128.59436565232133,127.98910430324406,63.89939174668956
7,2013-11-01 07:00:00,0.0,0.0,0.004742699533749901,0.0,0.008142427499998496,0.0,0.0,0.004071213749999248,73.10616070455,92.16592321184999,0.0,82.6360419582,0.008524078637639132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3232805e-05,0.0,0.0,1.3232805e-05,0.0,0.0,1.3232805e-05,0.0,0.0,1.3232805e-05,0.0,0.0,1.3232805e-05,0.0,0.0,0.00227046559999995,0.0,0.0,1.3232805e-05,0.0,0.0,1.3232805e-05,0.0,0.0,0.00236637149374995,0.0,0.0,1.3232805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750,502.8380615736029,7500.0,4.397269068009018e-12,-1.328548462754308e-08,1.000000000000401,-0.057468487911832324,0.0013692321521005398,1.001662565300808,-0.04060486486407423,-0.023211740732116442,1.0122292214058233,-0.03164110053507538,-0.02655513715568015,1.0292259679456224,-0.024349111561453526,-0.02759744616565228,1.0510227746004204,-0.008858848485146696,-0.006834228785638541,1.0528187342937714,-0.008672527434899562,-0.004170242861459511,1.0539418965386573,-0.00390570972000339,-0.001320769909807332,1.0544785543773831,-0.003983104397401278,-0.0016777962726153845,1.0566309917895325,-0.009704050968689665,-0.017854721248570665,1.056029884485851,-0.0051571796862597665,-0.010855875196251301,1.0576747837041347,-0.005022066734391298,-0.006730700964568777,1.058980208142907,-0.002134457739125777,-0.002202918660968837,1.0592674967976219,-0.007699676560150738,0.016919081386023188,0.9965220563560859,0.0016322984621552922,0.010837238603463127,0.9931332024482188,0.0007870781101047755,0.0038181893439502524,0.9925716273693183,-4.850023799047205e-11,-0.08715766240020371,-0.0697312119723178,-0.06045996508806345,-0.05137069409129362,-0.018355810678332005,-0.019788841737307446,-0.011245195435840592,-0.008998162494884351,-0.024671251048852677,-0.017571599064908947,-0.019025583570226916,-0.011369753841311985,-0.008109224721584065,0.0012601382071526085,0.0006020030857536952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.22375808968876,207.90091121883805,131.1614373401398,114.23518626874298,118.20119096638837,67.39209017105291,65.75470884516639,32.600730414028945,29.839426187360726,92.71664406360406,57.69503140327929,55.64673857768786,27.387499952645328,138.4029028729192,138.23279376456995,69.05913882093466
8,2013-11-01 08:00:00,0.0,0.0,0.0037550480249999994,0.0,0.0079171275,0.0,0.0,0.00395856375,56.70623570455001,75.76599821184999,0.0,66.2361169582,0.0089975499385273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001095102,0.0,0.0,0.0001095102,0.0,0.0,0.0001095102,0.0,0.0,0.0001095102,0.0,0.0,0.0001095102,0.0,0.0,0.0016085304112500001,0.0,0.0,0.0001095102,0.0,0.0,0.0001095102,0.0,0.0,0.00127043601375,0.0,0.0,0.0001095102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750,502.8380615736029,7500.0,-8.093150523850339e-12,-1.3015826167484708e-08,1.0000000000002864,-0.008643432448471594,0.0013113114108292139,1.0015000662029163,-0.013989180668253519,-0.02291525623986105,1.011861219789339,-0.015248669453011902,-0.026201753488333937,1.0258083959578697,-0.016568431128197232,-0.02722255974852195,1.0452449325702977,-0.0073719440532693335,-0.006809586404664575,1.046944229613129,-0.0071293450168427135,-0.004163359744270497,1.0479866787586984,-0.004191712584980783,-0.001322292045338962,1.048542836848199,-0.0032908355240452653,-0.0016506310702489998,1.0506633508218062,-0.00896047506642485,-0.01754010713972471,1.050143130955045,-0.005036380236435895,-0.010659288342819135,1.0517907103685502,-0.00485877974676157,-0.006608482281436519,1.0530940648514004,-0.0012484619866548344,-0.002163813415188642,1.0533683434962713,0.002518591554977299,0.016700446183421494,0.9963342392689807,0.0015801206469542506,0.010705890536910229,0.9929513353138635,0.0007622758051887878,0.00377214604120487,0.9923838518721843,-5.092704910726471e-09,-0.0001520602442554723,-0.010902150937634206,-0.011869093364575655,-0.012784237018319617,-0.008524011791210775,-0.009815140910453695,-0.010689976082237745,0.0007246095094231622,-0.0053305301882552265,-0.007855215464735488,-0.00928745681981406,-0.010244850400485696,0.002181719756139358,0.0014403148647060102,0.0006590234071785744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.82987038015485,187.38154527206675,118.76314099433235,104.08043329795319,111.20382814424909,64.38396246205683,62.98420734116621,31.245308877100868,29.196193136983478,90.44516308187238,57.2411372377921,55.616453375494984,27.4546296871131,127.89826794093565,128.98142804084233,64.56301954466146
9,2013-11-01 09:00:00,0.0,0.0,0.00518351073374985,0.0,0.008143184999999997,0.0,0.0,0.004071592499999999,46.45505674635001,65.51481925364999,0.0,55.984938,0.00896193988708362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003303435,0.0,0.0,0.0003303435,0.0,0.0,0.0003303435,0.0,0.0,0.0003303435,0.0,0.0,0.0003303435,0.0,0.0,0.00125275627249995,0.0,0.0,0.0003303435,0.0,0.0,0.0003303435,0.0,0.0,0.0012880064612499,0.0,0.0,0.0003303435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750,502.8380615736029,7500.0,4.033326453176739e-12,-1.2902686758814743e-08,1.0000000000002862,0.0001176025937284828,0.0014476961539427575,1.0014140387959944,-0.0003448881156351436,-0.022633783139857686,1.0116083873133421,-0.0008457263751132479,-0.02590385799057993,1.0228643133804884,-0.0017613375555192415,-0.0269248971719433,1.0380182000667666,-0.00032302252227698784,-0.006696269117737267,1.0394278880473413,-0.00020847194019140583,-0.004090800840556272,1.0402148932297357,0.0002147071880762845,-0.0012949399581193466,1.040343153347466,0.000253443789542798,-0.0016265984936712319,1.0423704098972912,-0.0011223017838599713,-0.017392853252463043,1.042218896367008,-0.0009309301752000968,-0.010587447619960229,1.0437516971535126,-0.0008475899272974636,-0.006567798989108774,1.0448407727294517,-0.0013334544758659183,-0.0021484475134775846,1.0451098502391445,0.001872777420024113,0.01660583232487134,0.9962683046221781,0.0018171434405243139,0.010646128932384195,0.9928229551282624,0.0008634224381139275,0.0037541183303755896,0.9922467163803379,-3.5702279285207675e-11,0.003896567714861352,0.00933829828453807,0.008962541422095462,0.00828955828184846,0.0019372508936105692,0.0006027380848895993,-0.00037081310756509865,0.0006955057500517068,0.005005993703674995,0.002427745150607965,0.0009751291431048696,-0.0001452370908838447,0.001700741446224092,0.0014708117224941746,0.000674278529879284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.14532001867335,188.6976732307436,118.81624415908722,104.03597426125131,109.83002853155953,62.68617698677946,60.511313835500786,29.872001041903776,28.39312612909706,87.46786480432472,53.50063999474827,50.634578025742755,24.717689775748095,127.89781758814789,128.97577535774036,64.55786367592675
