,Timestep,Status,Obj,P Feed In,P Feed Out,P Local Gen,P Local Dem,Q Feed In,Q Feed Out,Q Local Gen,Q Local Dem,FT,GT,Alpha,Surplus,Spot,Shadow Price 0,Shadow Price 1,Shadow Price 2,Shadow Price 3,Shadow Price 4,Shadow Price 5,Shadow Price 6,Shadow Price 7,Shadow Price 8,Shadow Price 9,Shadow Price 10,Shadow Price 11,Shadow Price 12,Shadow Price 13,Shadow Price 14,Shadow Price 15,GenP[1],GenP[2],GenP[3],GenP[4],GenP[6],GenP[7],GenP[8],GenP[11],GenP[12],GenP[13],GenQ[1],GenQ[2],GenQ[3],GenQ[4],GenQ[6],GenQ[7],GenQ[8],GenQ[11],GenQ[12],GenQ[13],Alpha[0],Alpha[1],Alpha[2],Alpha[3],Alpha[4],Alpha[5],Alpha[6],Alpha[7],Alpha[8],Alpha[9],Alpha[10],Alpha[11],Alpha[12],Alpha[13],Alpha[14],Alpha[15],FloP[1],FloP[2],FloP[3],FloP[4],FloP[5],FloP[6],FloP[7],FloP[8],FloP[9],FloP[10],FloP[11],FloP[12],FloP[13],FloP[14],FloP[15],FloQ[1],FloQ[2],FloQ[3],FloQ[4],FloQ[5],FloQ[6],FloQ[7],FloQ[8],FloQ[9],FloQ[10],FloQ[11],FloQ[12],FloQ[13],FloQ[14],FloQ[15],Balance N0,Balance N1,Balance N2,Balance N3,Balance N4,Balance N5,Balance N6,Balance N7,Balance N8,Balance N9,Balance N10,Balance N11,Balance N12,Balance N13,Balance N14,Balance N15
0,2013-11-01 00:00:00,optimal,0.04172882435916363,-1.3464270705163253e-12,1.660903548020834e-06,0.004166740904729711,0.004165080000000001,0.9527251439352923,0.9519395392215794,0.0012969352862894263,0.0020825400000000003,64.14682420276118,84.06027979723883,0.019151455752393482,-1.056735254856278e-11,74.10355200000001,64.14682443588266,64.14682443588268,64.1468244358827,64.14682443588455,64.14682443588717,64.14682443588727,64.14682443588731,64.14682443588737,64.14682443588768,64.14682443588757,64.14682443588758,64.14682443588764,64.1468244358876,64.14682443588269,64.14682443588337,64.1468244358836,-4.999360439146514e-14,-1.901344014589191e-14,-2.2182151750694528e-14,-8.975012527726587e-15,-2.5723051980985795e-14,0.0016323856323466107,-1.791654651681918e-14,-2.5277365428923612e-14,0.0025343552726891996,-3.3776547774354503e-14,-3.7353654468945255e-17,-5.732744384387313e-17,-8.090774200776723e-17,-1.8728985995864646e-16,-1.927249104333175e-16,0.0004622958195568161,-2.1344835264046137e-16,-2.248087463114931e-16,0.0008346394667343792,-4.715971635336954e-17,0.0019731922184072492,7.19104879989008e-11,1.5888874105823747e-10,1.497015784092934e-10,1.8688608514195517e-10,1.466927823099845e-10,1.394770680801802e-10,3.875431635741573e-07,1.616648211922478e-10,1.6511773992774464e-10,1.5712892271107567e-10,1.4102412889654596e-10,0.9980264183411893,1.1738174616826996e-10,1.6327315045821108e-10,1.3809348395842095e-10,-1.6609048841031324e-06,-0.0011123489049703812,-0.0013900209049790505,-0.0016676929049909185,-0.0007993696323285179,-0.001077041632341425,-0.001354713632356879,0.00027767200000765416,-0.0011459952726611002,-0.0017013392726751492,-0.0019790112726844364,-0.0022566832726994557,0.0008330160000466295,0.0005553440000231972,0.00027767200001606166,0.0007856047137128608,0.00023026071371238626,9.142471371222774e-05,-4.741128628799255e-05,-4.578781955584975e-05,-0.00018462381955623426,-0.00032345981955662066,0.0001388360000004126,-0.0001404594667325219,-0.00041813146673334487,-0.0005569674667337577,-0.0006958034667341809,0.000416508000000379,0.00027767200000026245,0.00013883600000013318,-6.87522712070544e-05,-0.019088540753416382,-0.019088540749763343,-0.019088540750142553,-0.01908854074858322,-0.019088540750264078,-0.019088540750565507,0.08562382124022444,-0.019088540749639817,-0.019088540749493038,-0.019088540749831334,-0.019088540750507286,0.16259596077434202,-0.01908854075150527,-0.019088540749580184,-0.01908854075063475
1,2013-11-01 01:00:00,optimal,0.02317743889550139,-3.0186182965000473e-13,0.00034054979147384474,0.0037840472901508647,0.0034434975000000017,0.9486014118967803,0.9480481086045135,0.0011684454577325276,0.0017217487500000008,43.44653426996118,63.359989864438816,0.00978433852450812,-7.05937461265016e-11,53.4032620672,43.44653427349062,43.446534273490684,43.44653427349073,43.44653427349437,43.44653427349938,43.44653427349957,43.44653427349966,43.446534273499765,43.4465342735003,43.446534273500056,43.44653427350001,43.44653427350002,43.44653427349987,43.4465342734907,43.446534273492595,43.44653427349319,1.7571302885955978e-13,1.8958422760121196e-13,2.111469705976828e-13,2.1692223211690255e-13,2.061891539388407e-13,0.0013350796995164871,1.9916252391139646e-13,1.824535416521099e-13,0.002448967588067432,1.9125727081390706e-13,5.75372910615415e-17,1.0489131109980631e-16,5.2355603431293715e-17,2.102849444350714e-17,6.681222623744919e-17,0.00040052837480332595,9.161690559260678e-17,7.138218366797714e-17,0.0007679170829284241,6.317905908275828e-17,0.0005624100601301069,5.201192099213351e-10,5.679481855025173e-10,6.41867696637524e-10,6.632744243432904e-10,6.214773603565183e-10,6.244904355579539e-10,0.16460429705319296,6.011340273200076e-10,6.12701406507395e-10,5.569042476849713e-10,5.456557952079675e-10,0.8348332851466295,5.73736518614716e-10,6.338737160132273e-10,5.768642056985737e-10,-0.00034054979167415754,-0.0012588157905001139,-0.0014883822902089833,-0.0017179487898962794,-0.0006463802002325323,-0.0008759466999257984,-0.001105513199618046,0.0002295664996992758,-0.0013011350893452497,-0.0017602680887404327,-0.001989834588452981,-0.002219401088168981,0.0006886994991032177,0.0004591329993960212,0.00022956649970640874,0.0005533032922666706,9.417029226681363e-05,-2.0612957733070786e-05,-0.00013539620773298506,-5.617862480368622e-05,-0.00017096187480356172,-0.00028574512480341197,0.00011478324999981558,-0.00019400083292920453,-0.00042356733292887465,-0.0005383505829287114,-0.000653133832928534,0.00034434974999991187,0.00022956649999996144,0.0001147832499999849,-0.014790205389795428,-0.010626158032539346,-0.010626158031468718,-0.010626158029808638,-0.010626158029348272,-0.010626158030267983,-0.010626158030194063,0.048988972042579265,-0.010626158030727872,-0.01062615803046836,-0.010626158031736829,-0.010626158031996638,0.10394128767777869,-0.010626158031339395,-0.010626158029986375,-0.010626158031273768
2,2013-11-01 02:00:00,optimal,0.030450162843977793,-1.862668337530636e-12,5.9421572054678617e-05,0.0031873490773209005,0.003127927500000001,0.8514470995915785,0.8509027447163642,0.00101960887479386,0.0015639637500000005,25.80007220276118,45.71352779723882,0.004201025858825527,8.78119313374448e-11,35.7568,25.80007227877661,25.800072278776934,25.800072278777176,25.80007227879575,25.800072278821688,25.800072278822785,25.800072278823325,25.800072278824054,25.800072278826875,25.800072278825674,25.800072278825937,25.800072278826438,25.800072278826057,25.800072278777034,25.800072278784747,25.800072278787173,1.1318235396388144e-12,1.2537713178618629e-12,1.7086857657530528e-12,1.4322978885961028e-12,1.4805899734456103e-12,0.001129208341942498,1.3149956131866201e-12,1.083920608180933e-12,0.002058140717938012,1.3298963572624625e-12,-5.548778472630653e-16,-4.653240130629353e-16,-1.1658939967215974e-15,-1.1483941436358415e-14,-1.4170116996666478e-14,0.0003418448444801585,-1.7392956197436795e-14,-1.684005976630242e-14,0.0006777640304251642,-7.347330234452481e-16,0.00021713674730119043,5.148561547154474e-09,5.631131746755497e-09,6.667536336262224e-09,6.2647428516499094e-09,6.173444922363254e-09,6.245364254585548e-09,0.2285541246397958,5.9232623696819425e-09,6.0695238072383105e-09,5.028310654487202e-09,4.862411925233354e-09,0.7712286628115326,5.892152671842615e-09,5.586646241539546e-09,6.308280889425669e-09,-5.942157412987453e-05,-0.0008935355697736939,-0.0011020640687324588,-0.0013105925672364112,-0.0005036228442287749,-0.0007121513429974813,-0.0009206798417296858,0.00020852849889784993,-0.0010154982217881088,-0.0014325552195201745,-0.0016410837185961155,-0.0018496122177251058,0.0006255854965631163,0.00041705699768047633,0.00020852849870167133,0.0005443548752142233,0.00012729787521003507,2.3033625209159998e-05,-8.12306247925291e-05,-2.9052094450830128e-05,-0.0001333163444647025,-0.00023758059447951538,0.00010426425001804753,-0.0001564427803538396,-0.00036497128038932044,-0.0004692355304070578,-0.0005734997804245331,0.0003127927500033776,0.00020852850000231294,0.0001042642500011772,-0.0015321687048959049,-0.005660118711942868,-0.005660118706769316,-0.005660118690678528,-0.005660118699501501,-0.005660118699581051,-0.005660118698336971,0.02443369986489372,-0.005660118703962476,-0.00566011870170637,-0.005660118712315891,-0.005660118714380888,0.05068001207545934,-0.005660118703708729,-0.005660118707471291,-0.00566011869728934
3,2013-11-01 03:00:00,optimal,0.044110290174412016,0.0003900442239477463,-1.294839521132028e-12,0.00255313577331743,0.0029431799999999997,1.2024092810337939,1.201708532221629,0.0007708411878492528,0.0014715899999999998,27.500934269961185,47.414389864438824,0.009354810494236237,-6.827599076386637e-11,37.457662067200005,47.414389653241,47.41438965324138,47.41438965324164,47.41438965326243,47.4143896532915,47.41438965329262,47.41438965329314,47.414389653293874,47.41438965329736,47.41438965329603,47.414389653296354,47.41438965329699,47.414389653296716,47.41438965324147,47.41438965325039,47.41438965325319,1.0499041951102664e-12,1.0511075298342785e-12,1.0658081214948803e-12,1.0565449544452859e-12,1.059921352600128e-12,0.0011145114867062618,1.0508015151974489e-12,1.0290954171403703e-12,0.0014386242729325135,1.0545185830121819e-12,-9.55473569536093e-17,-2.318277599539656e-16,-4.2598684529092916e-16,-5.427284196401231e-16,-9.996668429589953e-16,0.0003261020857695269,-1.7409673958206165e-15,-2.210598474522415e-15,0.00044473910209055664,-1.1512449097742017e-16,0.0005739916466535889,3.2908548660401078e-09,3.34146578014118e-09,3.3934959576238035e-09,3.3807018318298784e-09,3.3711471784627197e-09,3.367191402614412e-09,0.3631282281326797,3.3599206984363854e-09,3.366741254077661e-09,3.3239075700798937e-09,3.305484627879894e-09,0.6362977366375182,3.351614194414462e-09,3.354011574242893e-09,3.376611249572446e-09,0.00039004422533287647,-0.0003948037700900387,-0.0005910157689486508,-0.0007872277677927268,-0.0005258754890958506,-0.000722087487945886,-0.0009182994867961028,0.00019621199885939432,-0.00045756427755043986,-0.0008499882752648348,-0.0010462002741411197,-0.001242412273022273,0.000588635996563109,0.00039242399770790835,0.000196211998846271,0.00070074881216483,0.0003083248121622579,0.00021021881216136913,0.00011211281216007006,-3.1784085764283614e-05,-0.00012989008576620907,-0.00022799608576836428,9.810600000292518e-05,4.579089792265835e-05,-0.00015042110208283004,-0.00024852710208600953,-0.00034663310208938973,0.000294318000002077,0.0001962120000014569,9.810600000074143e-05,0.01849907846072818,-0.009926926175024916,-0.009926926174494406,-0.009926926173310653,-0.009926926173869546,-0.009926926173790753,-0.009926926173835844,0.04631395140740182,-0.009926926174336272,-0.00992692617406455,-0.009926926175472512,-0.009926926175874692,0.06423701032999733,-0.009926926174237734,-0.00992692617451605,-0.009926926173575391
4,2013-11-01 04:00:00,optimal,0.06474155682390077,0.0006702862956107614,-2.32783967752971e-13,0.002259663703389818,0.0029299500000000006,1.1333245314384113,1.132611516991995,0.0007519605535859809,0.0014649750000000003,42.83770516916118,62.75116076363882,0.013126598113277365,-4.8107354905235766e-11,52.7944329664,62.75116076123703,62.75116076123713,62.751160761237195,62.75116076124278,62.75116076125063,62.75116076125096,62.7511607612511,62.75116076125132,62.751160761252244,62.75116076125189,62.751160761251995,62.7511607612522,62.751160761252166,62.751160761237145,62.7511607612393,62.75116076123998,1.536154146222161e-13,1.5363429274142437e-13,1.542646484749385e-13,1.529100490180847e-13,1.5426018821461725e-13,0.00107710198598524,1.5339228443700929e-13,1.5200311184603707e-13,0.0011825617154096356,1.536176302453352e-13,-1.8188139094148365e-17,-2.820709837374131e-17,-6.356716963996263e-17,-1.0051328774792312e-16,-8.48130011343743e-17,0.00035513651703518684,-7.884795595040644e-17,-8.296382835517214e-17,0.0003968240365516198,-2.513691011603542e-17,0.001258154586635191,5.112634948641417e-10,5.177895031324856e-10,5.253966881551428e-10,5.249827937066649e-10,5.231299411629355e-10,5.237311950657888e-10,0.42061401168616214,5.208234807707017e-10,5.220314544296372e-10,5.162532518770333e-10,5.151224226332606e-10,0.578127826965128,5.184453369271412e-10,5.244230743972014e-10,5.186820817763957e-10,0.0006702862958915146,-0.0001110337033018212,-0.0003063637031002206,-0.0005016937028980167,-0.0004911119864369447,-0.0006864419862352757,-0.0008817719860331253,0.00019532999979872664,-0.0002059117162602584,-0.0005965717158576524,-0.0007919017156573745,-0.000987231715457504,0.0005859899993949198,0.0003906599995965037,0.00019532999979867928,0.0007130144464163167,0.00032235444641581107,0.00022468944641566827,0.00012702444641545733,-6.21415170344545e-05,-0.00015980651703473254,-0.00025747151703500205,9.766500000026552e-05,9.15009634496239e-05,-0.00010382903655091835,-0.00020149403655118475,-0.00029915903655144494,0.00029299500000041514,0.00019533000000029595,9.766500000015182e-05,0.04207775839615554,-0.013132290756026892,-0.013132290755940041,-0.013132290755800628,-0.013132290755891066,-0.01313229075586118,-0.01313229075582277,0.05997834019864749,-0.013132290755915401,-0.013132290755896,-0.013132290756037363,-0.01313229075607741,0.06866368118405028,-0.013132290755932478,-0.013132290755815408,-0.013132290755944027
5,2013-11-01 05:00:00,optimal,0.0837217218230514,0.0008387910266489086,-2.5723794124626166e-13,0.0026655989736140773,0.0035043899999999987,1.1477586848201435,1.146809759927166,0.0008032701070199396,0.0017521949999999994,47.97895316916118,67.89240876363883,0.017227917749391274,3.531921283217443e-11,57.9356809664,67.89240876047545,67.89240876047562,67.89240876047575,67.89240876048606,67.89240876050054,67.8924087605011,67.89240876050133,67.89240876050167,67.89240876050356,67.89240876050289,67.89240876050312,67.8924087605035,67.89240876050343,67.89240876047566,67.89240876047977,67.89240876048105,1.9309260100870266e-13,1.951966732545867e-13,1.9710263508438994e-13,1.971911309169701e-13,1.9649019551342448e-13,0.0012512278977966382,1.9574447665161908e-13,1.9452790322712526e-13,0.0014143710732721383,1.9527112498846668e-13,5.0620521182376824e-17,9.890278393362336e-17,9.205786298687667e-17,-3.490519026715787e-18,2.5587783095493703e-18,0.00036571651161879256,5.546658285728374e-17,-4.881853909846138e-17,0.0004375535954008367,4.436226060484957e-17,0.0023830618921292564,7.333908517989108e-10,7.415170015942107e-10,7.485202648636436e-10,7.49409545778923e-10,7.483287920703621e-10,7.462505660503792e-10,0.32161722763178296,7.437411974156049e-10,7.465751794496333e-10,7.396785131941376e-10,7.396314210759169e-10,0.675999700806028,7.418142516011169e-10,7.489834506600466e-10,7.422186769416721e-10,0.0008387910268735958,-9.571297247579208e-05,-0.00032933897231315055,-0.0005629649721485661,-0.0005503498980927395,-0.0007839758979281666,-0.0010176018977641544,0.00023362599983673126,-0.00024624107389109226,-0.0007134930735637631,-0.000947119073401681,-0.001180745073239648,0.0007008779995099292,0.00046725199967264535,0.0002336259998372806,0.0009489248929774515,0.00048167289297754433,0.0003648598929777055,0.0002480468929779273,-1.527751161957767e-05,-0.0001320905116193266,-0.000248903511619062,0.00011681299999966182,0.00014651140459774278,-8.711459540165192e-05,-0.00020392759540139685,-0.00032074059540114383,0.0003504389999999707,0.00023362600000000172,0.00011681300000000506,0.056988598457600376,-0.017009959713289936,-0.01700995971300709,-0.017009959712757036,-0.01700995971273571,-0.017009959712764467,-0.017009959712837718,0.0734797112951131,-0.01700995971293158,-0.01700995971282908,-0.017009959713081117,-0.017009959713084975,0.09066116655064949,-0.017009959712996913,-0.017009959712740996,-0.01700995971298714
6,2013-11-01 06:00:00,optimal,0.25981531926848705,0.0023379285083677567,-6.439101171728938e-10,0.0031803317014426884,0.005518304999999999,1.608234689269847,1.6061010502215887,0.0006255134517419319,0.0027591524999999997,65.41280626996118,85.32626186443883,0.028876071202461003,-3.766837192782646e-06,75.36953406720001,85.3262618642772,85.32626186427663,85.32626186427628,85.32626186424517,85.32626186420266,85.32626186420066,85.32626186419941,85.32626186419773,85.32626186419411,85.32626186419589,85.32626186419485,85.3262618641932,85.32626186419279,85.32626186427652,85.32626186425883,85.32626186425344,4.4739689401119757e-07,4.473968941417381e-07,4.4739689412537523e-07,4.4739689417074395e-07,4.4739689413174905e-07,0.0012848917436632532,4.4739689415126797e-07,4.473968941214917e-07,0.00189185468947321,4.4739689408389613e-07,1.1124000000147963e-07,1.1142095592371674e-07,1.1125172220974548e-07,1.1123462040570029e-07,1.1123564066828302e-07,0.000264861485303021,1.1123683677686713e-07,1.1123531748656136e-07,0.0003597618713454122,1.1124000000161629e-07,0.9999999991368882,6.420930816694887e-11,6.420767501730554e-11,6.420786797930182e-11,6.420747779789401e-11,4.2712027743846483e-11,6.420787544711808e-11,6.44508559541852e-11,6.420772947339449e-11,4.292388232129566e-11,4.277026348320029e-11,6.420788865183313e-11,6.456530695387611e-11,6.420816681014315e-11,4.2876579985773077e-11,4.246057360597129e-11,0.002337931911420336,0.0008672921790390905,0.0004998553350756948,0.00013241849111228428,-0.00018168763661532497,-0.0005495706588423177,-0.0009170075028057197,0.0003674368439633821,-5.33307162357538e-05,-0.0007886505824254552,-0.0011565336046522648,-0.0015239704486156767,0.0011032028884177191,0.0007357660444542658,0.00036788302222778683,0.002133639048257911,0.0013980875282579317,0.0012142554492138617,0.0010304232009360804,0.0002868577790562627,0.00010291427905628284,-8.091798530303512e-05,0.000183832263163209,0.0005597331565002364,0.00019195739333704838,8.01389333707022e-06,-0.00017581837134542802,0.0005517192599999841,0.0003678869999999892,0.0001839434999999946,0.2283628262449272,-0.03327731920557098,-0.03327731920555988,-0.033277319205561276,-0.03327731920555742,-0.033315389929538745,-0.03327731920556073,0.07631951547695881,-0.03327731920555907,-0.03331538992947518,-0.033315389929521454,-0.0332773192055616,0.1281093947330556,-0.03327731920556481,-0.03331538992948984,-0.033315389929613456
7,2013-11-01 07:00:00,optimal,0.530926169999231,0.004998271557025505,-1.0186785839608957e-12,0.0031441558526996635,0.008142427499998496,1.059995330059943,1.0567791593685971,0.0008550430586571631,0.004071213749999248,71.60743413556118,91.52088973003883,0.0429111966411706,-8.168665299734812e-09,81.5641619328,91.5208897289757,91.52088972897573,91.52088972897577,91.52088972897843,91.52088972898221,91.52088972898235,91.52088972898241,91.52088972898252,91.520889728983,91.52088972898282,91.52088972898288,91.520889728983,91.520889728983,91.52088972897576,91.5208897289765,91.52088972897671,6.616376012814427e-06,6.6163895734736516e-06,6.616389131488499e-06,6.616390019218823e-06,6.616389326049071e-06,0.0015136437383480054,6.616389507796172e-06,6.616389119820197e-06,0.0015775810008489147,6.616387826467125e-06,1.6543574951862419e-06,1.6425309166307135e-06,1.6268349864954832e-06,1.6395281966114182e-06,1.6429789694533647e-06,0.0004134042832617779,1.6541980371639711e-06,1.6431873015449117e-06,0.0004284726555358353,1.6625039570575875e-06,0.9999999990331023,1.8002359288513348e-10,9.378405159407674e-11,9.803794725261907e-11,9.03389699753889e-11,1.693502382223069e-11,9.693917187048978e-11,1.1376512460835208e-11,9.476838218995088e-11,1.6844901334659096e-11,1.6930382174652764e-11,9.80688707569805e-11,1.1288136441108527e-11,1.0760107305911427e-10,1.6877655983571758e-11,1.7081645185388356e-11,0.004998271563622679,0.0028401903549699144,0.0023039782501219825,0.0017677661448320153,0.00010822535299362866,-0.0004346031388309937,-0.0009708152439264746,0.0005362121049137453,0.0011233286874360812,4.4288090699001586e-05,-0.0004985404011256466,-0.0010347525064273704,0.0016218690902441752,0.0010856569836492375,0.0005428284918253998,0.0032161706913460823,0.0021338305527988845,0.0018640588337153947,0.0015942714187017022,0.00039919548777021785,0.0001277812377693502,-0.00014199003326148565,0.00026976005196313867,0.0009253012091278114,0.00038412690716393326,0.0001127126571632271,-0.00015705840553553144,0.0008125802460423366,0.0005428284999993279,0.0002714142499996384,0.5003574566989172,-0.051935357105781586,-0.05193535586839863,-0.05193535590866696,-0.05193535582775147,-0.05254089349458299,-0.05193535589090776,0.0859891279338097,-0.05193535587436725,-0.05254089349446808,-0.05254089349458441,-0.05193535590973353,0.09184072308472419,-0.051935356027693315,-0.052540893494523316,-0.05254089349465704
8,2013-11-01 08:00:00,optimal,0.48324247429808165,0.005559775750578351,5.1993772387889064e-14,0.0023573517492394883,0.0079171275,1.0510615278376458,1.0477128248870056,0.0006098607993616365,0.00395856375,55.42023413556118,75.33368973003883,0.04104909264390213,-1.7639792404544608e-11,65.3769619328,75.33368973000738,75.3336897300074,75.3336897300074,75.33368973000853,75.33368973001012,75.33368973001018,75.33368973001022,75.33368973001026,75.33368973001045,75.33368973001039,75.3336897300104,75.33368973001046,75.33368973001046,75.3336897300074,75.33368973000768,75.33368973000778,5.4755099885251234e-05,5.4755099891231205e-05,5.475509989176981e-05,5.4755099893209596e-05,5.4755099894086465e-05,0.001072353607507201,5.4755099892790844e-05,5.475509989214742e-05,0.0008469573425013022,5.4755099890648325e-05,1.3682990463936812e-05,1.3586445558924764e-05,1.3459526074237649e-05,1.3510645973418876e-05,1.3536452679036983e-05,0.00027958322106037126,1.364101301112147e-05,1.3661903126531449e-05,0.00022146116417947533,1.3737437235190337e-05,0.999999998350327,2.208955041113414e-10,1.941270676451612e-10,1.917580785180094e-10,1.8731535915853684e-10,1.244085207753007e-11,1.8946700680488097e-10,9.38908351148778e-12,1.9097166659386696e-10,1.2429640485219688e-11,1.2433338639335656e-11,1.906748810995256e-10,1.6131341793889787e-11,1.9680703225902725e-10,1.2414220261221394e-11,1.2417942670198612e-11,0.0055597757505410315,0.003558051950416448,0.003084998550322353,0.002611945150228772,0.00045631679253504515,-7.149170743050958e-05,-0.0005445451075218117,0.0004730534000926039,0.0016825749576015504,0.0006817130575433058,0.00015390455757734165,-0.0003191488425159065,0.0015286704000245096,0.0010556169999298322,0.0005278084999641419,0.003348702950640358,0.0023205063783395385,0.00207018857389838,0.0018197438499724997,0.0004985930762614934,0.000234688826260936,-1.5678971060198266e-05,0.0002502632369890566,0.0010707571696842572,0.0005565896826947394,0.0002926854326943513,4.2443085820703876e-05,0.0007779753127647097,0.0005278084999998456,0.00026390424999991376,0.459887513934756,-0.0383734642371621,-0.038373464237810434,-0.0383734642378671,-0.038373464237941,-0.04249836795011595,-0.03837346423778663,0.03828598599706627,-0.03837346423782246,-0.04249836795012252,-0.042498367950146616,-0.03837346423788312,0.021306053703086133,-0.03837346423774433,-0.04249836795013145,-0.042498367950014486
9,2013-11-01 09:00:00,optimal,0.4027630744814981,0.005818576641530422,-2.572733791294317e-13,0.0023246083656472878,0.008143184999999997,1.0739061055598327,1.0705927441310497,0.0007582310712300268,0.004071592499999999,45.30202420276118,65.21547979723883,0.03819296385586327,4.848759935227598e-10,55.258752,65.21547979680972,65.21547979681007,65.21547979681037,65.21547979683417,65.21547979686856,65.21547979687028,65.2154797968713,65.21547979687261,65.21547979687611,65.21547979687458,65.21547979687558,65.215479796877,65.21547979687729,65.21547979681014,65.21547979681546,65.21547979681718,0.00016517167568607971,0.0001651716757968965,0.0001651716759108348,0.00016517167611812197,0.00016517167586958237,0.0004980485225597689,0.00016517167589042407,0.0001651716759797114,0.0005051864354687521,0.00016517167580302515,4.132605995806939e-05,4.1350558441254545e-05,4.131466825431649e-05,4.123934656499675e-05,4.125627184782821e-05,0.00021119903836432574,4.125916804271901e-05,4.1226778763833945e-05,0.00021672455499084205,4.133462600387007e-05,0.0015522348871690678,1.1127155466315479e-07,1.1114205941942196e-07,1.1101023724953801e-07,1.1077507716371786e-07,4.02639075499631e-10,1.1104559605961949e-07,0.4873955788472322,1.1102771193602209e-07,4.0264195701422686e-10,4.00350409262618e-10,1.1092317278432569e-07,0.5110512959239623,1.1113797979233402e-07,4.030279103816037e-10,3.9959064422191596e-10,0.005818576641323291,0.003977403991175744,0.0035996966665082304,0.003221989341954487,0.0009654168028493121,0.000422537802500367,4.483047790509775e-05,0.0003777073245744642,0.0018788652147584757,0.0009582788898349189,0.0004153998894813513,3.769256499615506e-05,0.001463465325369222,0.0010857580007078381,0.0005428790003480465,0.0033133614287831465,0.002310264114743283,0.0020801751731839894,0.0018500503414375228,0.0005618631897918042,0.00029042368979013283,6.0240461636823466e-05,0.00023018033195846115,0.0010579869982095974,0.0005563671662494113,0.00028492766624768206,5.4714945010337295e-05,0.0007729838739976283,0.0005428790000011468,0.00027143950000058076,0.37952055187963585,-0.027178557718501948,-0.02717855771622078,-0.027178557713824922,-0.02717855770928805,-0.03795031202406705,-0.02717855771516476,0.013145243040244284,-0.027178557714488606,-0.03795031202407413,-0.037950312024452384,-0.027178557712658348,0.014514227402647545,-0.02717855771597691,-0.037950312024784626,-0.03795031202414913
