,Iteration,Local,Global
146,146,1.2344622611999512,0.015621662139892578
147,147,1.2993783950805664,0.0
148,148,1.14070463180542,0.01562190055847168
149,149,1.2793891429901123,0.0
150,150,1.218834400177002,0.015622615814208984
151,151,1.2813363075256348,0.015629053115844727
152,152,1.2657136917114258,0.0
153,153,1.2032082080841064,0.015623092651367188
154,154,1.2032065391540527,0.0
155,155,1.299323558807373,0.0
156,156,1.2813377380371094,0.0
157,157,1.2969627380371094,0.0
158,158,1.2500860691070557,0.0
159,159,1.190089464187622,0.0
160,160,1.2344608306884766,0.0
161,161,1.2657110691070557,0.015624761581420898
162,162,1.219938039779663,0.0
163,163,1.2657124996185303,0.015623092651367188
164,164,1.1875817775726318,0.015625953674316406
165,165,1.2657134532928467,0.0
166,166,1.1875805854797363,0.0
