,Iteration,Local,Global,P0,Q0,U0,DA0,A0,RF0,RV0,P1,Q1,U1,DA1,A1,RF1,RV1,P2,Q2,U2,DA2,A2,RF2,RV2,P3,Q3,U3,DA3,A3,RF3,RV3,P4,Q4,U4,DA4,A4,RF4,RV4,P5,Q5,U5,DA5,A5,RF5,RV5,P6,Q6,U6,DA6,A6,RF6,RV6,P7,Q7,U7,DA7,A7,RF7,RV7,P8,Q8,U8,DA8,A8,RF8,RV8,P9,Q9,U9,DA9,A9,RF9,RV9,P10,Q10,U10,DA10,A10,RF10,RV10,P11,Q11,U11,DA11,A11,RF11,RV11,P12,Q12,U12,DA12,A12,RF12,RV12,P13,Q13,U13,DA13,A13,RF13,RV13,P14,Q14,U14,DA14,A14,RF14,RV14,P15,Q15,U15,DA15,A15,RF15,RV15,Cost15,Prime15,Dual15,Flow15,Relative Surplus15,FLEX15
0,0,7.267596244812012,0.018024206161499023,0.25866291672740443,0.37761786984842693,3.430963748564688e-10,25.86629167274044,0.027916913638450672,0.01951456163683835,0.002434478245321345,0.25868476587041656,0.7351927372888403,0.28000120428033387,25.86629167274044,0.3085397156660128,0.019514562066578343,0.002434478245321345,0.18262531380452132,0.44611497078781837,0.1720033055141141,0.23773503592785622,0.1099164169140043,0.14402876931513411,0.002442275298960328,0.24636692834190912,0.23788723207408521,0.3135017780798085,18.260983940486103,0.11087998629753906,0.1468051790470024,0.01730552124820082,0.22188658274484127,0.317183541540943,0.29802062169078475,16.537929112545577,0.08972958619570369,0.12970176508025488,0.02989279819579026,0.13568583580637572,0.19271504019184774,0.013671293460707803,13.55948389481808,0.30853973840541754,0.019514561671814142,0.0024344782453213395,0.039529654120552746,0.0565994100313781,0.004089000742464156,0.49684694918722705,0.10995537133937754,0.14642959523586618,0.004191298522605386,0.0392161684232265,0.05633434865845955,0.00010414958075872057,3.92161684232265,0.15771645788702748,0.15569198459948005,0.007521977184912371,0.06123039955487748,0.08548101110554959,0.0012356037110249274,6.123039955487748,0.1577457870877193,0.14891347693544293,0.008095721325681943,0.09328448706787082,0.13093878869234676,0.035810690328409014,5.913869562005871,0.3085397399777274,0.01951456166615452,0.002434478245321345,0.048260482765220804,0.0691826475787628,0.007981822994563568,3.8150339162632227,0.30853973817819746,0.019514561657103933,0.0024344782453213413,0.06013678437576518,0.08853043693066652,0.007742247004376241,2.955716188182322,0.10998919215221446,0.1464132896556773,0.00529104222465112,0.05237181509694858,0.07694980256472614,2.3810797397693117e-05,5.237181509694859,0.1575587923413983,0.15584507215476032,0.0028713456835506167,0.31745833883584573,0.4469276187251722,0.20621141200010626,0.2377353312676937,0.10991757453766828,0.13925783344575773,0.0024422752054337506,0.45283781678825347,0.2330759535859509,0.15140369356512162,31.744943705674032,0.30853972904909993,0.019514561669175323,0.0024344782453213456,0.322936438368157,0.23138025191970799,0.00035291510450613826,32.293643836815704,0.3085394029229936,0.01951456163683835,0.002434478245321345,0.0,0.0,0.0,0.0,0.0,2.8478033119712918
1,1,6.698187589645386,0.01013326644897461,0.08515539326665254,0.11751214116036951,2.0895606853415536e-12,34.381208751699816,0.02590242069891006,0.017365240474950354,0.00226724161299643,0.11237158973976656,0.12800031583087132,0.36001414118494507,34.381208751699816,0.2914714951972734,0.03046772069084277,0.002267241612996425,0.073440431002043,0.3377741167205268,0.2206309984839793,0.8054425041907888,0.1082470488628066,0.1433879057046127,0.002274482940579997,0.07340238554123478,0.36224662940145624,0.14555961895244082,25.58291312272368,0.11203710211792835,0.14977997025560966,0.015842960840877024,0.06329171871920329,0.16190173965603555,0.12250772936648516,16.01992789131877,0.08801834645686167,0.12946936847034404,0.02801419278649072,0.10784912713356065,0.15463137341449837,0.04649761586590431,7.2582338721975255,0.29147147945231505,0.02797221315017414,0.0022672416129964337,0.09026440005395618,0.12842689589182765,0.0015150019486312647,9.248433917875131,0.11031027453756673,0.14856601019486798,0.0038711403240768807,0.022067554299549028,0.030873923666760852,0.0010699570229693312,6.128358712834022,0.1556122894160345,0.15422446921266736,0.006852397729213825,0.05232554487267324,0.07344145223260351,0.009533868189530522,11.355593326295333,0.14965333214196921,0.14173977756375072,0.007666018215080951,0.05557903253582722,0.07772579620817838,0.053324648684239015,5.627599996103917,0.2914714779553398,0.028915960666609973,0.002267241612996425,0.04888060799020538,0.06979572621482058,0.01686169735357628,5.666557972089581,0.29147147939132045,0.021673778120518277,0.002267241612996429,0.04665083427065172,0.06730066566923158,0.0011347392102976346,1.569769815667335,0.11034900493531329,0.14834596099485545,0.004878957080239575,0.011393218102761234,0.016561885153798563,0.0007979798693352209,6.376272759988592,0.15546239013816798,0.1543696202091853,0.002655953050362506,0.17804175118552562,0.12345968970083572,0.17648127033921412,7.546957785890523,0.1043598470924382,0.13302955913749995,0.0022747948120592286,0.1623454611942189,0.17256185426260914,0.019430338833202967,15.510769894620958,0.2914714861769013,0.02136437558027639,0.0022672416129964255,0.000827632041112419,0.12818445791581287,0.013739295677433896,32.35395937184973,0.29147119315144593,0.017365240474824514,0.0022672416129964246,289.7065984213155,0.0,0.0,0.0,0.0,5.581336517290805
2,2,6.925041198730469,0.01004648208618164,0.08418521740862389,0.20701402705136818,8.263792682710652e-12,25.9628670672289,0.02306039633255082,0.014547464720096923,0.002025049638012595,0.12377859512935235,0.25101738204068197,0.3084859942595695,25.9628670672289,0.2672009320590572,0.05090792678045831,0.0020250496380126025,0.06771947976565931,0.10476023663471563,0.23546314822326347,4.1397134477423885,0.1062546147488456,0.1429794524640495,0.002031471913149629,0.07161759210792643,0.10042541487980655,0.11055642118998395,19.688839951529133,0.11330665369487511,0.1534924514260173,0.013782161130535375,0.07524909252201548,0.03943030004799175,0.11964227349821145,11.95174521887524,0.08609319572806985,0.13003246435937305,0.02525007666448605,0.057371273588349085,0.04546518837143547,0.06314407692616042,1.8987836099499058,0.26720093413665263,0.0458084104361456,0.0020250496380125986,0.05049765973153923,0.07104984091498932,0.017462230893965033,11.292902210830071,0.11091996448050812,0.15168132492001327,0.0034099443125752004,0.046173256554310954,0.06496574968540196,0.002868641639992119,10.745463756008638,0.1523632038936498,0.15191080096071327,0.005904236147583217,0.017312191232679883,0.02359472439546231,0.0183802522535616,13.086759148401928,0.13864725636638886,0.1320639651090857,0.007023120354486307,0.045595274590356796,0.0433118053800836,0.07118178858770219,2.260918986859599,0.26720093435395476,0.04777248565341161,0.0020250496380126008,0.05814526421916956,0.08313072115031162,0.022277172250747806,8.206699958569619,0.2672009340522521,0.03055427849142422,0.0020250496380126047,0.0528778252605921,0.07588134595397061,0.005620688710208292,6.799114380856979,0.1107801562696474,0.15094263712522635,0.004289628988162877,0.007776100717336917,0.010632559862008846,0.0020406731169632136,7.1537453329871195,0.15223818033953693,0.15201914744243453,0.002347020232803838,0.22209736139635583,0.13785798025810256,0.10163259379829888,0.8990594968603003,0.09714832127462877,0.12514615075736363,0.0020322121730119635,0.22105400488648308,0.04665387274680582,0.019260082014771928,5.033897199712124,0.2672009334093413,0.028096099085494233,0.0020250496380126016,0.08160705594202229,0.04664174222176412,0.01250487069286198,24.193675796653995,0.2672007017353146,0.014620208892712127,0.0020250496380126,467.2401745379808,0.9899461251256751,0.5860737952570352,185.58862176810686,-1437.3483158581075,8.153186164953073
3,3,6.949166297912598,0.018069744110107422,0.1387436636666996,0.128219928737439,3.5911271564247256e-11,12.088984367218877,0.019572904582919232,0.01141676574105359,0.0017165095472723285,0.17851404983939856,0.15630783960071148,0.18155754430169202,12.088984367218881,0.23696423299000252,0.07660208615511671,0.001716509547272324,0.10746592597295054,0.057623360904934834,0.21596773941103295,2.0975356793616133,0.1043452733177415,0.14314872665853307,0.0017218694475042199,0.11984852136855469,0.05422744085922617,0.15308084946155778,9.138437526418603,0.11436761416711759,0.15731706868100437,0.011238391348593975,0.06487977187796216,0.05868778803019558,0.06069712841340688,6.266356527883694,0.08448749553099699,0.13203036068891053,0.021664926310063202,0.03323030708313795,0.03781078556892776,0.04250884138851908,0.9499757131375637,0.2369642338253232,0.06964528756850857,0.0017165095472723257,0.044376481873675155,0.05745839629136187,0.03677851931088,9.574520557993432,0.11180738417161126,0.15563297729283757,0.0028269348280580706,0.04091204162366159,0.05731214241301898,0.00911674357614014,14.836560036795694,0.14793964200392692,0.14865152583961944,0.004728770509865475,0.017975966643698143,0.012439346859372395,0.023007335105189795,11.289471521906925,0.12569512359190413,0.12078160314751227,0.0061737563329045874,0.02615222625901942,0.04245067379293818,0.05699403726425772,0.9673225526987508,0.23696423303378816,0.07240729503984666,0.0017165095472723231,0.04121864977008269,0.0647332033795553,0.030039278099345406,9.594762232902438,0.23696422561943895,0.045989234740819916,0.0017165095472723346,0.042721731222731846,0.060535602074484725,0.014030389561315965,10.680020581183964,0.11119523400002826,0.15392923006022874,0.0035502936719854655,0.017858067567193867,0.02463731182976967,0.005076673405853625,8.939438402756643,0.1478262049328452,0.1486926481602022,0.001958373653943786,0.18516951837273934,0.10052970635543884,0.05134451443064374,11.937784163548967,0.0891964666416574,0.11674528058477196,0.0017231232310952163,0.16244552658041453,0.1538293376661926,0.056001802138181137,19.895481263084815,0.23696422562211406,0.03874807394828446,0.0017165095472723233,0.0655778690819755,0.14018668840893972,0.03393494974206176,17.636265355745625,0.2369640682666502,0.012153465324144436,0.0017165095472723227,736.4427962053903,0.6051416893137915,0.5133129958186855,185.75909458106227,-1437.3400408452837,10.524730116480157
4,4,6.795516490936279,0.01804351806640625,0.09372513456388032,0.027374193919949313,5.363150408315756e-11,2.7177377655104236,0.015687669676663765,0.008397064806334667,0.0013528678056800604,0.12619853818514595,0.08218448566047157,0.07367540436849061,2.717737765510427,0.20219235292249824,0.10443918157024082,0.0013528678056800606,0.13064396797987562,0.1060350311272385,0.1489026472500284,3.8598600365940863,0.10283939491638404,0.14416733257687253,0.0013569563180588038,0.1319815224638621,0.08210182942126747,0.1101955322407533,2.490681535354568,0.11489215972186796,0.16064891804916567,0.008342322840122554,0.06294015659574767,0.04957879754390437,0.022169626106889846,0.06659554380822222,0.08368798901496659,0.13600047416033584,0.01735566875238365,0.019224160918862733,0.0429658544664238,0.027544072580921508,0.9302587924429153,0.20219235398795737,0.09679485412061502,0.0013528678056800548,0.023064207031783832,0.031857973860324657,0.03336194372686272,7.652953430796084,0.11294822918630183,0.16017612971929787,0.002146300926071137,0.012747352538604517,0.027598271988016336,0.02023696835758431,16.111279552237708,0.14232248347909252,0.14437326046145546,0.0033871690421638585,0.034195474032168265,0.03389924139884763,0.009513600474401763,7.870489225359392,0.11181403205019541,0.10882441101497849,0.005132268342086744,0.03514852946269162,0.04522687291022595,0.031738149922669594,1.7771054144981266,0.2021923628602914,0.10006200771522095,0.0013528678056800617,0.02028497201115919,0.036134100336496416,0.03021197956765533,9.543754097616848,0.20219236163950896,0.06622347676971375,0.0013528678056800737,0.03385566370023885,0.05162964537673495,0.02245181569494389,12.707542275805267,0.11149031501871105,0.15699425438085646,0.002693564865827036,0.027112798478681307,0.03759876233506174,0.009230847851467635,11.650522971472425,0.1421950600404749,0.1442768062245724,0.0015074395655441106,0.09592310752473086,0.04086404787813354,0.05698948388407084,17.934926757964952,0.08142264346696566,0.10891811683545531,0.0013587745604716685,0.07786686803133286,0.14970830342632396,0.07776643950970007,27.381350041970208,0.20219236735239562,0.05127687773843019,0.0013528678056800635,0.021431420567370556,0.1490713409013846,0.060151683223046155,15.493179660381678,0.20219226848094454,0.012057799385187284,0.0013528678056800576,1052.5267572033108,0.32738109925318104,0.5742532434368335,185.3030555239643,-1437.3307116616927,12.667070431945508
5,5,6.854403495788574,0.018036365509033203,0.014504320484816462,0.06170403912753167,7.293260850616961e-11,1.269367955962296,0.011784379295056406,0.006069099610499234,0.0009479303177275315,0.06908810901946066,0.10742169739969006,0.0048408586929198465,1.2693679559623001,0.16444960657515173,0.13201659241894828,0.0009479303177274878,0.1272820180929593,0.12800484444213536,0.07340315881997532,10.495926670534779,0.10195108937494429,0.1461297897832991,0.000950584576009637,0.12803626767701354,0.09890234259750302,0.08148950293164403,13.3515094300612,0.11463983499129503,0.162936620343709,0.005228816075896023,0.0726850608037164,0.047574493143651315,0.047433610185943616,6.756169373186933,0.084104516102081,0.14226164583879086,0.012447937043207994,0.023141906531940083,0.036265524664405746,0.007003152338871729,1.289141401647573,0.16444960510107695,0.12523891607625692,0.0009479303177274882,0.018449328670572463,0.026059198782238224,0.021029210651741567,6.95769678321317,0.11425473101537137,0.16497255238261918,0.0013981562193551306,0.017087181836357924,0.008826286314549705,0.019835071697977952,14.402760278871972,0.13556068115824252,0.1390018795830878,0.0019508428478120388,0.031161425778323513,0.04586589835460277,0.010553044120178365,4.7557698904221155,0.09799758961588526,0.09708646171483334,0.003922372295168039,0.03539877325735238,0.05676841438377854,0.00602474427621229,3.1854074257169986,0.16444959074684018,0.12870805923104334,0.0009479303177274837,0.011134411242714626,0.024645955951869643,0.02502896157161756,8.630971308570603,0.1644496163205596,0.08985716471422718,0.0009479303177274868,0.028202289775551174,0.04436067269610874,0.02470367111277817,13.34365112767979,0.11157981148242624,0.15979310322934875,0.0017564750241602757,0.02747523045007715,0.04145052312210736,0.013127192934167697,14.397903798885729,0.13535091350860246,0.1386693822188262,0.0010163327027400927,0.019018248255192844,0.055995336631183126,0.04698632300406443,19.19057026849253,0.07463885367195874,0.10261034531319414,0.0009530030347294717,0.018424763249671294,0.1417078313024327,0.06536897391836702,28.808664313655044,0.16444960827429034,0.06418805329770723,0.0009479303177274849,0.011649532474923842,0.13147641387863826,0.05792856308239471,16.657515023142537,0.16444958364217646,0.01631730925874932,0.0009479303177274862,1378.822376915028,0.2901338913335881,0.7017034135801388,185.13902806785512,-1437.3208184272116,14.56163762426848
6,6,6.743788480758667,0.018055200576782227,0.04954343560062815,0.10370243875794784,2.2477280606789573e-10,6.222987119264411,0.008552919952787326,0.005212470061134483,0.0005215467351073503,0.078442743306141,0.14305445953360696,0.04879466231339852,6.222987119264419,0.12538054512780056,0.15738659711189412,0.00052154673510743,0.10805104623030498,0.1389666869475647,0.032572601069885194,16.569768410486223,0.10192285981126763,0.14885045500851762,0.0005226599495576879,0.11307643657411832,0.11082614097707419,0.05848385903315587,22.287864242265343,0.11339753033054574,0.1638016787668357,0.002043278343556423,0.07817590657674695,0.055695664557688984,0.06459671622176877,13.684526439864708,0.08598040469493945,0.15086853788097876,0.007097218982271977,0.03262346306745824,0.033362754452729466,0.019580173674664303,4.541651835942126,0.12538054388244413,0.15329259182267435,0.000521546735107398,0.0339553656203616,0.05252488060669936,0.00700364919697974,7.153152013583885,0.11560227780726517,0.16957864551680393,0.0006316451458783236,0.03389900093814856,0.04226486716962821,0.006881186764709149,11.013226773722735,0.12775084639970205,0.13250268477752306,0.0005869529614263355,0.01829439152888565,0.05033652063983886,0.016281481770948972,2.929379812666605,0.08519081874377238,0.08631946297333482,0.0025771569995690596,0.026370086337439418,0.06433906303216384,0.016289541980651755,4.767972229308085,0.12538054101026616,0.15673775268038806,0.000521546735107409,0.010552913086734074,0.03360050868769234,0.019541417060722946,7.582508986267759,0.12538054082091538,0.11571022679506648,0.0005215467351073904,0.01880709754051374,0.03276494455050392,0.0203105979592757,13.233307279130969,0.11133476198834559,0.16201349025414769,0.0007889356128571164,0.018773987793562152,0.032723130720299164,0.013206343964849586,16.27524774426072,0.12735891451374262,0.13178977387886132,0.0005251697803757549,0.018978387367719843,0.08784081239121214,0.026217798484521767,18.8818361929983,0.06952135106028887,0.09849850066013337,0.0005257707812425219,0.027403092122211745,0.1453800579760995,0.02774354864538607,26.93615752266231,0.12538054892813083,0.07655252347292237,0.0005215467351074052,0.02000711261393817,0.11669809364153738,0.02650560384421129,18.657594044322565,0.12538058285718467,0.02425787709102522,0.0005215467351074103,1710.3658519192504,0.27795942199250856,0.8548683045617651,185.46162014617923,-1437.3108627775916,16.200390096454424
7,7,6.785413980484009,0.018039226531982422,0.08170815531702232,0.1189527008712147,1.181663593907745e-10,14.393658168889761,0.00735285855992163,0.005943165205114562,0.00016871177752581851,0.09949859934750593,0.15479266038410253,0.06909437346881019,14.39365816888977,0.08666540551817808,0.17904425062288915,0.00016871177752584416,0.08787634487335377,0.14019707215783875,0.05808032243650436,22.199199277601906,0.10245601160308551,0.15219326716587772,0.0001687539729528476,0.0921746992610416,0.11828831396253517,0.04837766557014801,29.03559742540632,0.1111307763031666,0.16299017129464824,0.001154436684327267,0.07307824356357935,0.06329827567625308,0.07319764360391143,19.963792077927554,0.08929871834216498,0.16163334651436556,0.001499662959996737,0.0324211340078378,0.03755652181776806,0.03342015265715325,7.766130010189882,0.08666540151456198,0.17953038672374974,0.00016871177752584893,0.035435800596408544,0.07602393349482063,0.007767959519545419,7.4842228130423045,0.11677737771238135,0.17353018432062042,0.0003620943565518356,0.035280754354530125,0.06618957087140036,0.0036224654928195834,7.485828538645751,0.11902488658293753,0.1249194937812751,0.0011506808186341642,0.0028022003835071205,0.04745352320513491,0.007528286132194802,2.6527280519838845,0.07414030846791014,0.07718673812614772,0.001156200957870148,0.019786687403804185,0.06177480099054897,0.024742662707192824,6.657830244907247,0.0866654013061519,0.18290500306209878,0.00016871177752585286,0.006929680525156835,0.03992170000898437,0.016821192324851866,7.0698570123455315,0.08666561037346528,0.14262254152070752,0.00016871177752581816,0.007040516965438148,0.020243278472209664,0.013396881409664973,12.76846098705121,0.11070321317885208,0.16334267329663185,0.0003411035448457076,0.005284606927286299,0.013047278654983974,0.008633233790253976,16.803696674812745,0.11828337060030245,0.1236767925149173,0.00028981676778006634,0.025789676484978753,0.08599101177038976,0.01689762837869762,19.621353635553568,0.06654273602423505,0.09692206807014697,0.0001718080801535004,0.02650723164827845,0.13489810757362045,0.014419489774067326,24.465521469329705,0.08666508540246083,0.0878671337095536,0.0001687117775258482,0.009602898456531837,0.10567081671002147,0.009279051570692781,19.616906592766888,0.0866655253080104,0.03465123155281961,0.00016871177752585147,2053.62337277803,0.3128101443374284,1.0353302354117917,185.6632347946113,-1437.3013019370617,17.585010840483754
8,8,6.809701919555664,0.018043041229248047,0.08748872890747471,0.1043307065230935,8.911352296489265e-11,23.14244087546517,0.008863437839627075,0.007351149497738331,0.00043641636196191624,0.10689093323976313,0.1420343999219076,0.07577925212001389,23.14244087546518,0.0501076942527482,0.1959425719566552,0.0004364163619620411,0.07406729024984618,0.1339023083364919,0.07727406825171135,27.694308377783987,0.10353113102430037,0.15559334195336239,0.0004383621582906664,0.07054927421420805,0.1174487217701856,0.0478551999140324,34.00181705543894,0.10787988809667866,0.1604559357350647,0.004115614302351647,0.060020752643976265,0.06525065499597167,0.06945880093800856,24.974622483480047,0.0939111115912066,0.17406952583693275,0.00417700130929479,0.024792204490740596,0.04353927068025338,0.036588680871478235,10.24359498429278,0.05010770255141413,0.20278596381073954,0.00043641636196204873,0.02634556653885485,0.08973975627410294,0.015471642647524441,7.570978188112923,0.11746035737746792,0.1763995379550954,0.001066722004212325,0.026331153063292333,0.07848954838114583,0.003481825806874537,4.853862100195417,0.10956931282846626,0.11635645577978614,0.0024958266483619466,0.011828853380546978,0.038068786106643285,0.0057190734045698965,3.8342661745279685,0.06547576429914691,0.07009224695031156,0.0005241145988676575,0.02510200611030795,0.05086778621969361,0.03565525731003935,8.843237075124879,0.05010789783445531,0.20631354742095162,0.00043641636196202667,0.007041335639253375,0.04225480794233617,0.016501331012920256,7.422732285147425,0.05010725153466354,0.16940162112323814,0.0004364163619621118,0.010259370492866774,0.029089953198614557,0.007653218600424555,12.159502547336485,0.10954301223394414,0.16358656574417768,0.0012305238776639507,0.008254158694004081,0.012377462027935264,0.0030951996515636176,15.978503909460644,0.10830637210349779,0.11439051095555376,0.0006729211804651055,0.03079630987436592,0.0671744751514984,0.024713926962409642,22.36318605964256,0.06576248643370436,0.0979815869182542,0.0004364243468708646,0.015007515794662566,0.10728346264028685,0.038210158716495836,23.063250553908507,0.0501093321113495,0.09796879478465267,0.0004364163619620203,0.005345917850201124,0.08911699853649957,0.030185180379184624,19.08351945489359,0.050107672764674205,0.046742701979128644,0.0004364163619620245,2412.083646312877,0.3129856016378777,1.2664883388207167,185.87292488625886,-1437.2925707094173,18.72642129918085
9,9,6.855767250061035,0.018039226531982422,0.07897084312097001,0.07509776782202036,2.0395089554303578e-10,31.039480971059774,0.011722916052386083,0.00878073122648272,0.0008501594832498436,0.10493145883434794,0.11697103205032384,0.0780917160710552,31.03948097105978,0.019153229929773346,0.20749366766285227,0.000850159483249857,0.06571166464523999,0.11956793455211506,0.08000901061661783,33.068376072517985,0.10462247637934911,0.15864837819356956,0.0008536027051931666,0.05215277329565997,0.10701747692185044,0.04682815024819113,37.783295642122326,0.10382173641363186,0.15629257192040164,0.006828731015969869,0.04508261363808789,0.06002716931458775,0.05560846710023298,28.566203982705993,0.09946896568506768,0.18749739692186282,0.009679107816798559,0.015281521857593813,0.047918814323604605,0.031049225227881627,11.768384635288312,0.019154076865908608,0.22215743251831235,0.0008501594832498413,0.01356055038546484,0.093721215625977,0.020525509279253864,7.471458926747656,0.11740413748199043,0.17772666419724284,0.0017907088672709725,0.01352354563738876,0.08062812935565736,0.004473695120631518,3.5028744832931094,0.09965642262697572,0.10694232459028613,0.003733898455336702,0.023308440835390576,0.02454311522993049,0.014840142587297999,6.163284687830628,0.05955272233818627,0.06525581382373044,0.0019262638915351884,0.03436540414123775,0.036303201076732426,0.04287333021724828,11.101232267316204,0.019153448903146273,0.22639717906752344,0.0008501594832498478,0.01289582305106402,0.04438550847626033,0.016620565523073633,8.552739333755843,0.019154663484040792,0.1948390784975784,0.0008501594832497958,0.019265576063433827,0.05169663377759945,0.005572967459166354,11.538804507660377,0.10783458116819726,0.16254560264736614,0.002117012224052598,0.01823706034708626,0.03765471638466973,0.00019616867744678778,14.15513736786799,0.09767883031344747,0.10407059590420017,0.001138111160374059,0.043481721436018424,0.04816071152916009,0.029039009931891027,26.706170844940242,0.06705747655421601,0.1014057340528831,0.0008509864708245962,0.013193579521926116,0.06671830339399357,0.04165583328343884,23.2753026821278,0.01915114994297885,0.10695756067821363,0.0008501594832498139,0.013021686814862222,0.06116375059790355,0.03209544275454808,17.781684123380007,0.01916501242132488,0.05994570581024983,0.0008501594832498372,2786.008873043447,0.29684936247606625,1.594799318932459,186.020027123951,-1437.2850519067042,19.64369113183227
