,Timestep,Status,Obj,P Feed In,P Feed Out,P Local Gen,P Local Dem,Q Feed In,Q Feed Out,Q Local Gen,Q Local Dem,FT,Lambda Feed,GT,Max Price Diff,Surplus,Spot,g_P_1,g_P_2,g_P_3,g_P_4,g_P_6,g_P_7,g_P_8,g_P_11,g_P_12,g_P_13,g_Q_1,g_Q_2,g_Q_3,g_Q_4,g_Q_6,g_Q_7,g_Q_8,g_Q_11,g_Q_12,g_Q_13,f_P_1,f_P_2,f_P_3,f_P_4,f_P_5,f_P_6,f_P_7,f_P_8,f_P_9,f_P_10,f_P_11,f_P_12,f_P_13,f_P_14,f_P_15,f_Q_1,f_Q_2,f_Q_3,f_Q_4,f_Q_5,f_Q_6,f_Q_7,f_Q_8,f_Q_9,f_Q_10,f_Q_11,f_Q_12,f_Q_13,f_Q_14,f_Q_15,Balance N0,Balance N1,Balance N2,Balance N3,Balance N4,Balance N5,Balance N6,Balance N7,Balance N8,Balance N9,Balance N10,Balance N11,Balance N12,Balance N13,Balance N14,Balance N15
10,2013-11-01 10:00:00,1,-0.2769537793637711,0.004115335,0.0,0.00416407054,0.00827940558475007,0.0041130825,0.0,0.0,0.004113082500000001,37.30989620276118,57.223352,57.22335179723882,0,-2.560749078062141e-09,47.266624,0.000274748,0.000274748,0.000274748,0.000274748,0.000274748,0.00078675724,0.000274748,0.000274748,0.0011793293,0.000274748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004115335,0.0024702707,0.0021938562,0.0019071926,0.00060151944,3.8205637e-05,-0.00025041848,0.00028486232,0.0010300977,0.0002002313,-0.00037053798,-0.00064171526,0.0013837695,0.0011192285,0.00057690214,0.0041130825,0.0030162605,0.002742055,0.0024678495,0.0008226165,0.000548411,0.0002742055,0.0002742055,0.0013710275,0.0008226165,0.000548411,0.0002742055,0.0008226165,0.000548411,0.0002742055,2.3858016154565163,-0.35402997263803465,-0.28086288969442585,-0.3515933098792251,-0.20302079362651937,-0.30802438323951303,-0.18579594540101108,0.5675782474839884,-0.2474456984237875,-0.3374251550627781,-0.2706137629323896,-0.28129103572190256,0.8539340435963108,-0.33911005207390355,-0.38190377108555784,-0.26619714080740364
11,2013-11-01 11:00:00,1,-0.24784385492639435,0.0044017749,0.0,0.00400327646,0.008405051359433915,0.0041025713,0.0,0.0,0.004102571249999999,27.336648202761182,47.250104,47.25010379723882,0,2.6747461884246704e-11,37.293376,0.000247758,0.000247758,0.000247758,0.000247758,0.000247758,0.00067839986,0.000247758,0.000247758,0.0013428126,0.000247758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044017749,0.0027888787,0.0025361863,0.0021935768,0.00067450212,0.00018857739,-0.00013100107,0.0003570427,0.0011880907,0.0002534646,-0.00035818138,-0.000706433,0.0012813117,0.00099020178,0.00056215253,0.0041025713,0.0030085522,0.0027350475,0.0024615427,0.00082051425,0.0005470095,0.00027350475,0.00027350475,0.0013675237,0.00082051425,0.0005470095,0.00027350475,0.00082051428,0.0005470095,0.00027350475,2.593785937266106,-0.3696973737807681,-0.29280263281326807,-0.3677816454341368,-0.21865981880402915,-0.3309843770871809,-0.2008960609118445,0.5737680614250806,-0.26431600316148796,-0.36471603094693367,-0.2995140992310025,-0.2977459607590685,0.8873130762987825,-0.3528650271031199,-0.4021291426316376,-0.29275890634838037
12,2013-11-01 12:00:00,1,-0.23763300091271522,0.0040273022,0.0,0.00371897144,0.0077462736125822095,0.004310025,0.0,0.0,0.004310025,29.89761013556118,49.811066,49.81106573003882,0,1.3657094274921455e-09,39.8543379328,0.00023676075,0.00023676075,0.00023676075,0.00023676075,0.00023676075,0.00074807764,0.00023676075,0.00023676075,0.0010768078,0.00023676075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040273022,0.0022873467,0.0019903701,0.0017671556,0.00039700495,-0.00036268181,-0.00029552951,8.8384031e-05,0.000710514,0.00034260582,-0.00022454129,-0.00089632439,0.0011252614,0.0010346711,0.00082116565,0.004310025,0.003160685,0.00287335,0.002586015,0.000862005,0.00057467,0.000287335,0.000287335,0.001436675,0.000862005,0.00057467,0.000287335,0.000862005,0.00057467,0.000287335,2.7943901529522512,-0.4003159438965167,-0.3075953557986102,-0.37890019482868775,-0.2515170250028296,-0.36882518488766664,-0.19755113306777117,0.588488701190071,-0.2687185059730639,-0.37863942645561416,-0.3277643017363903,-0.33120819274323776,0.9319599512976091,-0.35737742539433176,-0.4127640757624945,-0.3336620425498964
13,2013-11-01 13:00:00,1,-0.44266445299831164,0.0054133594,0.0,0.00284924007,0.008262599489907011,0.00412266,0.0,0.0,0.0041226599999999985,56.61856723636118,76.532023,76.53202283083883,0,-1.5235239528288425e-09,66.5752950336,0.00015543325,0.00015543325,0.00015543325,0.00015543325,0.00015543325,0.00076587019,0.00015543325,0.00015543325,0.00083990388,0.00015543325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054133594,0.0035319753,0.003128412,0.0027272778,0.0007465126,0.00019018132,-0.00020230886,0.0004037355,0.0015989337,0.00065603336,0.000105338,-0.00028672803,0.0014814308,0.0011076959,0.00054839225,0.00412266,0.003023284,0.00274844,0.002473596,0.000824532,0.000549688,0.000274844,0.000274844,0.00137422,0.000824532,0.000549688,0.000274844,0.00082453203,0.000549688,0.000274844,3.2086854990603175,-0.4309251787316442,-0.3384808696676495,-0.40959981152000885,-0.28073935680389306,-0.4114023432303584,-0.22758920091061208,0.6039718079345283,-0.29961720023036204,-0.4199028064105892,-0.36991013127053307,-0.3612137990903248,0.9539038269637813,-0.3859801126986969,-0.4555687164131189,-0.3756316111615394
14,2013-11-01 14:00:00,1,-0.8239034147167847,0.0091567063,0.0,0.0024917127000000003,0.011648419005991792,0.00452481,0.0,0.0,0.004524810000000001,67.35527220276117,87.268728,87.26872779723882,0,-5.228963061154612e-10,77.312,8.87785e-05,8.87785e-05,8.87785e-05,8.87785e-05,8.87785e-05,0.00084272193,8.87785e-05,8.87785e-05,0.00093876277,8.87785e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091567063,0.0069499262,0.0069112009,0.0069665793,-5.2618526e-05,-0.00014493155,-0.00015367534,0.0011178131,0.0059072389,0.0018632981,0.00061754389,0.00023848304,0.0012724216,0.0013513821,0.00019462973,0.00452481,0.003318194,0.00301654,0.002714886,0.000904962,0.000603308,0.000301654,0.000301654,0.00150827,0.000904962,0.000603308,0.000301654,0.000904962,0.000603308,0.000301654,4.007779610530903,-0.5124654530756871,-0.3418603811203697,-0.4047670083360605,-0.3777785925641758,-0.41945838313790507,-0.2283522610726275,0.6173828600991487,-0.3971673268747609,-0.675262255079655,-0.47862551427363864,-0.3942939567113565,0.933091715369414,-0.37908933708110004,-0.5565170208508132,-0.39261670052491615
15,2013-11-01 15:00:00,1,-0.7882889234865862,0.0079267009,0.0,0.00247119464,0.010397895485231992,0.005219505,0.0,0.0,0.005219505000000002,76.42976723636117,96.343223,96.34322283083883,0,5.276526313102714e-09,86.3864950336,1.421388e-05,1.421388e-05,1.421388e-05,1.421388e-05,1.421388e-05,0.0011302402,1.421388e-05,1.421388e-05,0.0012272434,1.421388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079267009,0.0052088102,0.004778231,0.0035340904,0.0008666469,5.0991982e-05,-0.00077391072,0.00095418005,0.0018245407,0.00030773999,-0.00021147168,-0.0006307864,0.0019220527,0.0014862421,0.00086420814,0.005219505,0.003827637,0.00347967,0.003131703,0.001043901,0.000695934,0.000347967,0.000347967,0.001739835,0.001043901,0.000695934,0.000347967,0.001043901,0.000695934,0.000347967,4.771463522993904,-0.589139044763276,-0.3833437696726032,-0.5246315273441559,-0.45898655571606917,-0.4980412069829342,-0.3078260463185558,0.6919439137245812,-0.48909610862263037,-0.729466947312746,-0.5286480395828909,-0.43469208787172997,0.9938637123267611,-0.4210767378437741,-0.6164457779636431,-0.4758772984773114
16,2013-11-01 16:00:00,1,-1.1732846685945504,0.0096733074,0.0,0.00294353348,0.01261684092664457,0.0061270237,0.0,0.0,0.00612702374999925,98.34772020276117,118.26118,118.26117579723882,0,-5.516241657899101e-09,108.304448,2.014475e-07,2.014475e-07,2.014475e-07,2.014475e-07,2.014475e-07,0.0013464911,2.014475e-07,2.014475e-07,0.0015954308,2.014475e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096733074,0.0062973764,0.0053237517,0.0046211819,0.0010576377,0.0003181221,-0.00057689453,0.00091780863,0.0027267647,0.0009520078,0.00018106143,-0.00054425657,0.0027042135,0.0016962942,0.00088158692,0.0061270237,0.0044931507,0.0040846825,0.0036762142,0.0012254047,0.0008169365,0.00040846825,0.00040846825,0.0020423412,0.0012254047,0.0008169365,0.00040846825,0.0012254047,0.0008169365,0.00040846825,5.9154402706206355,-0.6685771526042618,-0.49848577757583473,-0.6077182580897527,-0.5579450891529081,-0.5854971923185852,-0.4136717687893019,0.7601681405511463,-0.5976372398452694,-0.8308106591344654,-0.619821067672309,-0.5204690496488265,1.0582281312474113,-0.5402744608215997,-0.7127940240252388,-0.5801348076841559
17,2013-11-01 17:00:00,1,-1.4178028394514202,0.010595327,0.0,0.0028728284,0.013468155005260786,0.0063968813,0.0,0.0,0.006396881249999998,111.20084310196117,131.1143,131.11429869643882,0,5.1755956131938063e-08,121.1575708992,0.0,0.0,0.0,0.0,0.0,0.0013438196,0.0,0.0,0.0015290088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010595327,0.0071609246,0.0061420219,0.0055608135,0.00096521376,0.00037038035,-0.00059938589,0.001381074,0.00352732,0.0014866578,0.00072352572,-0.00062993857,0.0029012934,0.0021660861,0.00097014024,0.0063968813,0.0046910463,0.0042645875,0.0038381287,0.0012793763,0.0008529175,0.00042645875,0.00042645875,0.0021322938,0.0012793763,0.0008529175,0.00042645875,0.0012793763,0.0008529175,0.00042645875,7.304639153496735,-0.7384753137324901,-0.6320784978939339,-0.6839229896538668,-0.6980118346843135,-0.6634883580171012,-0.5408219911338508,0.8387562053224057,-0.7787157939072494,-0.9172921046987219,-0.7198785944313488,-0.6979275717851456,1.1408220899713626,-0.6366706552596019,-0.8695996309417895,-0.7073340658384503
18,2013-11-01 18:00:00,1,-1.2158595870916427,0.011046874,0.0,0.00161634337,0.012663217129006794,0.0063310088,0.0,0.0,0.006331008749999998,88.69338613556117,108.60684,108.60684173003882,0,2.617351074762908e-08,98.6501139328,0.0,0.0,0.0,0.0,0.0,0.00076518611,0.0,0.0,0.00085115726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011046874,0.0076545818,0.0068108616,0.0059846425,0.0017873452,0.0009325104,9.6231887e-05,0.00084409435,0.0033456857,0.0016700565,0.00081770648,-2.26498e-05,0.0025447468,0.0017185829,0.00086832388,0.0063310088,0.0046427397,0.0042206725,0.0037986053,0.0012662018,0.0008441345,0.00042206725,0.00042206725,0.0021103363,0.0012662018,0.0008441345,0.00042206725,0.0012662018,0.0008441345,0.00042206725,8.504405230514894,-0.830524516098942,-0.7237122835488246,-0.7736560297791895,-0.7905026773417951,-0.7563292619884616,-0.631647557657929,0.8283047645871424,-0.8703902134544931,-1.0076024828570675,-0.8124496366239549,-0.7891960115892197,1.143282013130574,-0.7263977110031978,-0.9619435747761222,-0.8016399785272641
19,2013-11-01 19:00:00,1,-0.980295025934375,0.010630515,0.0,0.0009579687499999999,0.011588484163122345,0.0057940725,0.0,0.0,0.0057940725000000005,71.40449013556119,91.317946,91.31794573003884,0,-3.7725483931216885e-08,81.36121793280002,0.0,0.0,0.0,0.0,0.0,0.00030316172,0.0,0.0,0.00065480703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010630515,0.0075373576,0.006759682,0.0059767702,0.001987335,0.0012398715,0.00047169488,0.00078594253,0.0032203286,0.0016338832,0.0009034209,0.00011949293,0.0023185816,0.0015376184,0.00077402118,0.0057940725,0.0042489865,0.003862715,0.0034764435,0.0011588145,0.000772543,0.0003862715,0.0003862715,0.0019313575,0.0011588145,0.000772543,0.0003862715,0.0011588145,0.000772543,0.0003862715,9.475162025237085,-0.9012572254179275,-0.7947280210438117,-0.8451499268149322,-0.8607359108170174,-0.8245860950810622,-0.7017958652488108,0.7852305575507825,-0.9421608713054374,-1.080702759726588,-0.8791539560715363,-0.8607827038257265,1.1323701649082474,-0.7977136704004324,-1.0316737036671864,-0.8723220030149799
