,Timestep,P Feed,P DER,P Local Gen,P Local Dem,FT,GT,Surplus,Spot,PI,Shadow Price 0,Shadow Price 1,Shadow Price 2,Shadow Price 3,Shadow Price 4,Shadow Price 5,Shadow Price 6,Shadow Price 7,Shadow Price 8,Shadow Price 9,Shadow Price 10,Shadow Price 11,Shadow Price 12,Shadow Price 13,Shadow Price 14,Shadow Price 15,DER1,gP1,DER2,gP2,DER3,gP3,DER4,gP4,DER6,gP6,DER7,gP7,DER8,gP8,DER11,gP11,DER12,gP12,DER13,gP13,Alpha0,Alpha1,Alpha2,Alpha3,Alpha4,Alpha5,Alpha6,Alpha7,Alpha8,Alpha9,Alpha10,Alpha11,Alpha12,Alpha13,Alpha14,Alpha15,Balance N0,Balance N1,Balance N2,Balance N3,Balance N4,Balance N5,Balance N6,Balance N7,Balance N8,Balance N9,Balance N10,Balance N11,Balance N12,Balance N13,Balance N14,Balance N15
0,2013-11-01 00:00:00,-0.10677973630378312,0.0067797363075,-0.007538484655550137,0.004165080000000001,65.54750674635001,84.60726925364999,-0.40875108986264935,75.077388,0.00021986756932100028,3.641365579563306,3.641328180326839,3.638876881968274,3.7134774073031536,3.831008472116785,3.8417692806363455,3.848568376533786,3.852363198840792,3.8446617058937984,3.8422729592414795,3.8378104511955247,3.8368666531887707,3.8356168434379705,3.6425747951084086,3.600942284313021,3.591589784694095,0.0,0.0019399287419422692,0.0,-0.0004638015634552712,0.0,-0.0006610224079377187,0.0,0.0007062012551888346,0.0,-0.0009152941429199021,0.0024485786550000003,-0.0026339401129073744,0.0,-0.0007114648839786989,0.0,-0.0007269306474181477,0.0043311576525,-0.003622880178908762,0.0,-0.00044928086590310164,0.09162897238230705,0.0938361669571777,0.09383623857730797,0.0938362552386686,0.0938363003737394,4.513862375723915e-05,0.09383627064406039,0.09383627010033233,0.09383626576815102,4.4754920897120515e-05,4.2505525883397105e-05,0.09383626450459447,0.09383625794663171,0.09383624365913489,4.796886147144806e-05,1.9676708492624848e-05,-0.38880391013200516,0.006052822318856597,-0.0026981310034136273,-0.003485820470824155,0.001641699211874837,-0.0013130526931141963,-0.004591211770825121,-0.0017837730481690217,-0.0038028966942617263,-0.0013139798378814,-0.0013113260223485026,-0.0038545263922292196,0.0016516376127312838,-0.002647980183054136,-0.0012457904991895084,-0.0012448502587963917
1,2013-11-01 01:00:00,-0.10611455954359945,0.006114559553749949,-0.008267640298551216,0.0034434975000000017,44.57518278815001,63.63494529544999,-0.40880532629496397,54.1050640418,0.00018177639184977567,3.641348945838818,3.6413170929637566,3.6388776856757157,3.713478773809728,3.8310039386502437,3.8417679417473196,3.848568908160933,3.8523668516018277,3.8446601949484434,3.842281531012158,3.837811355679625,3.8368633374959784,3.8356206556342496,3.6425711613699234,3.6010311543409603,3.591699165346285,0.0,0.0013600599462049558,0.0,-0.00042166872995348474,0.0,-0.000589359601789235,0.0,0.00046847910954704076,0.0,-0.0008881617561925402,0.00207483727624995,-0.0024423470313635685,0.0,-0.0007907661574107379,0.0,-0.0009009222256592845,0.0040397222774999995,-0.003422899929245007,0.0,-0.0006400540734334907,0.09194847163748732,0.09377402455464318,0.09377409649760482,0.09377411307282206,0.09377415832719434,0.00013576469977936016,0.093774128562778,0.09377412800244811,0.09377412362558415,0.0001377081907295464,0.00013155680407367113,0.09377412245547442,0.09377411581449485,0.09377410145778908,0.00014092503598168746,8.33757673530906e-05,-0.7751873356028312,0.01016930742851472,-0.005067896345561904,-0.0065268851627016036,0.0025569743637591613,-0.0024339881753916593,-0.008892865985273099,-0.004083929817320533,-0.007725729043335203,-0.002440972598487514,-0.0024306537414619097,-0.008192057132788,0.003137004147683084,-0.005815635002642667,-0.0023118157829852565,-0.0023099377067898174
2,2013-11-01 02:00:00,-0.10517946565781988,0.0051794656812498,-0.008586768678224931,0.003127927500000001,26.69681874635001,45.75658125364999,-0.40881040055963963,36.2267,0.0001651179662952737,3.6413300207779935,3.641301959704287,3.638876997403887,3.7134793044612047,3.8310020200833232,3.8417662727526727,3.848569379510042,3.8523706511422073,3.8446595480690844,3.8422847510729587,3.837812207338761,3.8368627857130995,3.8356312917170903,3.6425685498719016,3.6010690520807236,3.591746138126736,0.0,0.0005698460508413046,0.0,-0.00045784337161061157,0.0,-0.0005615797773659474,0.0,0.0003680166657926069,0.0,-0.0008650155277891905,0.0017848978787499,-0.002243097241281032,0.0,-0.0008247691881606253,0.0,-0.0009299516165593343,0.0033945678024999,-0.0028649352126265946,0.0,-0.0007774396102084466,0.09201071963085264,0.0936693667810175,0.0936694389500754,0.0936694554898697,0.09366950080450251,0.0002217582049119973,0.09366947101583428,0.09366947044789485,0.09366946605092076,0.00022418497159386837,0.00021676612781129949,0.09366946491632998,0.0936694582436986,0.09366944385819556,0.00022610381568434563,0.00014639749544354788,-1.1581652888491358,0.011484973734728109,-0.007492741616887949,-0.009386666308719413,0.003167973852546515,-0.0034699635344893013,-0.013024474658321811,-0.006652412663567027,-0.011698406861900768,-0.0034828453314410925,-0.0034652034004323228,-0.012560249120173363,0.004368641046808973,-0.009407091429787896,-0.003296259053605936,-0.003286802522873766
3,2013-11-01 03:00:00,-0.10420447837108404,0.0042044783924998505,-0.008773145348662184,0.0029431799999999997,28.42003278815001,47.47979529544999,-0.40880037540086367,37.9499140418,0.00015536546812676543,3.6413129013025016,3.6412862237014627,3.6388759595557167,3.7134795927686115,3.8310008883545246,3.8417639276094535,3.848569391288827,3.8523695100794737,3.844659180699788,3.842285792346241,3.837813250802237,3.836863611904368,3.8356481790590364,3.6425663734386062,3.601092992107308,3.5917763618775655,0.0,-0.0002507186259036851,0.0,-0.0005123946655236874,0.0,-0.0005465457327239129,0.0,0.0003088944479722545,0.0,-0.0008670094731119705,0.0018079366862499,-0.0023030987508004756,0.0,-0.0008441520303541655,0.0,-0.0008867472508462133,0.0023965417062499503,-0.0019790349811479443,0.0,-0.0008923384369646178,0.09194933192784138,0.09351026267528273,0.09351033513891109,0.09351035162342596,0.09351039698353013,0.00029142839240699903,0.09351036716309863,0.0935103665962684,0.09351036218346562,0.0002959307274117553,0.00028629645133120473,0.09351036105758204,0.09351035438244533,0.09351033997695611,0.00029642573891256694,0.00020259649381796922,-1.5375921145642626,0.009857571404347098,-0.010071273372439779,-0.012144881986977978,0.00359966041469668,-0.004452691896131638,-0.017116356275614593,-0.009315841025824159,-0.015698251977845135,-0.00447259905650627,-0.004446764398588204,-0.016715416058396566,0.005217449760699591,-0.013372208644574324,-0.004230815014643126,-0.004212659426055401
4,2013-11-01 04:00:00,-0.10376233024831903,0.00376233025874985,-0.008785988104624788,0.0029299500000000006,43.95835272545001,63.01811523274999,-0.40879666862009323,53.4882339791,0.0001546670864321787,3.6413058840645687,3.6412790912498445,3.638875265886121,3.7134795862459646,3.831000847047117,3.841761331556978,3.848569544592211,3.8523700707778032,3.844659165901215,3.84228475391372,3.837813473376286,3.8368642123113843,3.8356552492323464,3.6425656700857707,3.601093195457205,3.591776754131138,0.0,-0.0006207631640340672,0.0,-0.0005489342530079152,0.0,-0.0005470154327338976,0.0,0.00030703434607354875,0.0,-0.0008631353740206087,0.0017726700324999,-0.0022738932978006703,0.0,-0.0008450987762875842,0.0,-0.0008554740608619118,0.00198966022624995,-0.0016082374183189964,0.0,-0.0009304708243746757,0.09191833269429167,0.09347226225457746,0.09347233481924158,0.09347235125858233,0.09347239664364479,0.00029709174896238796,0.09347236680327606,0.0934723662382407,0.09347236182097986,0.00030003394986547876,0.0002923895474685866,0.09347236069460062,0.09347235402462696,0.09347233961901338,0.0003025223553029546,0.00020825724743985693,-1.9154082815010103,0.006885948430518419,-0.012779558149377099,-0.014901566592582476,0.004027599863203465,-0.00543152708341514,-0.021189933877551484,-0.011999221973480134,-0.01969834600422664,-0.005457347561724057,-0.005424737942865678,-0.020747208548931546,0.005931237621015326,-0.01747301207588316,-0.005161976997038791,-0.005135928344860449
5,2013-11-01 05:00:00,-0.10444382809921278,0.0044438281074999,-0.008205244087140646,0.0035043899999999987,49.16716472545001,68.22692723274999,-0.4087932090916044,58.6970459791,0.00018499080858835564,3.6413206591933722,3.641290312669018,3.6388746777657253,3.7134785316862917,3.8310044970048702,3.841758735514074,3.8485693648848036,3.852368044586468,3.8446603799946555,3.842276828274134,3.837812232056194,3.8368662963735884,3.8356489699090064,3.6425688432279575,3.6010164481599514,3.59168143316102,0.0,-2.9357818925418228e-05,0.0,-0.0005799940620384017,0.0,-0.0006025148579624725,0.0,0.0004988945238906099,0.0,-0.0008796014621863939,0.00202044190624995,-0.002380522780660834,0.0,-0.0007816692920257032,0.0,-0.0007464966022286446,0.00242338620124995,-0.0019378859762134754,0.0,-0.000766095909533707,0.09192559372593923,0.09378335251983105,0.0937834023543267,0.09378344102022564,0.0937834475996632,0.00012354472501568205,0.09378345651158597,0.09378345594647956,0.09378345157328485,0.00012509632101124338,0.00011974832273434196,0.09378345038532102,0.09378344376759556,0.09378342943190618,0.00012897367675838333,7.421774811516217e-05,-2.295704745094002,0.005928347998856225,-0.01574021958611762,-0.01800655771357838,0.005043844774936927,-0.006568738762077207,-0.02547426698436157,-0.014286399360304262,-0.02360181158291357,-0.00660017157954757,-0.0065607429012065665,-0.02450780792327995,0.006897338737272262,-0.02111456795280846,-0.00624407781908424,-0.006216494081598513
6,2013-11-01 06:00:00,-0.10477223170154878,0.004772231704999951,-0.006173588696067365,0.005518304999999999,66.83012578815001,85.88988829544999,-0.4085951908890721,76.3600070418,0.00029130214370598034,3.6413283754511747,3.6412867919022815,3.638880465250731,3.7134760259956856,3.830993730437631,3.8417476194831353,3.8485793201216874,3.852377471218255,3.844672246416145,3.842237838398487,3.8378056219482675,3.8368810303396264,3.835645687738718,3.6425762247175553,3.6007164177052835,3.5913097565705505,8.8992e-07,-0.00021122029810391528,8.8992e-07,-0.0002766361428811963,8.8992e-07,-0.0007342150256657477,8.8992e-07,-6.54408366203204e-05,8.8992e-07,-0.0003731167708746374,0.0019273339624999502,-0.001886564192275105,8.8992e-07,-0.00015953915265825747,8.8992e-07,2.593857304482293e-05,0.0028377783825,-0.0021104582564835063,8.8992e-07,-0.0003823367443050549,0.090980184759048,0.09390309217462199,0.0939030883137535,0.09390318001048714,0.0939030220708092,5.703482228661215e-06,0.09390314783749752,0.09390319475235043,0.09390296364234046,5.990274101664797e-06,4.9301923795469735e-06,0.09390304810782991,0.0939031336513064,0.09390316552427004,6.424140432160773e-06,3.462478374253804e-07,-2.6771883426253416,0.0038228927006657503,-0.018082323940374154,-0.022095882460051702,0.0033871778342983473,-0.008230206179280263,-0.028322653841777175,-0.015546578399780107,-0.02562617081584878,-0.008262063374930791,-0.008220696437540084,-0.025816408831455646,0.008275996864518314,-0.02384407351997888,-0.007816823255632361,-0.007786104436377467
7,2013-11-01 07:00:00,-0.10474269953147042,0.004742699533749901,-0.00353423844726214,0.008142427499998496,73.10616070455,92.16592321184999,-0.40830993116820313,82.6360419582,0.00042982535750437154,3.641324169499185,3.6412669506082564,3.6388848276814953,3.7134889577447594,3.8309705018584634,3.841726369432073,3.8485895328423823,3.8523951033355393,3.8446734665947053,3.842159077701814,3.8377719080833703,3.8368807302469166,3.8356863803024743,3.642583588768882,3.6003041481119835,3.5908028022981107,1.3232805e-05,-0.0012493640166678633,1.3232805e-05,-4.8089587308939606e-05,1.3232805e-05,-5.611791497255065e-05,1.3232805e-05,-0.001283563468147253,1.3232805e-05,0.0001305823910647539,0.00227046559999995,-0.0009627980762415218,1.3232805e-05,-9.602788756486517e-05,1.3232805e-05,9.563869083015683e-06,0.00236637149374995,2.254147577058776e-05,1.3232805e-05,-9.653830545300368e-07,0.0897178203916717,0.09402861088194671,0.09402868084841252,0.09402869790034774,0.09402874112318989,1.5977082609394145e-07,0.09402871286139904,0.0940287124073395,0.09402870371334733,2.2660556269167183e-08,1.734289882777439e-07,0.09402855960955675,0.0940284836938977,0.09402868658579923,2.2277489695341497e-07,4.808875583380037e-08,-3.0585519030136514,-0.002654774496299256,-0.020184454138049566,-0.02427092347161246,-0.0035589814241320716,-0.010564843444117483,-0.029858292259075214,-0.01260011627879495,-0.028031489192291325,-0.010596972982506276,-0.010553174256709534,-0.027811708912011464,0.015356997932586113,-0.02577668658604902,-0.010020327830390186,-0.00998454153398568
8,2013-11-01 08:00:00,-0.1037550480191354,0.0037550480249999994,-0.0037603726729138545,0.0079171275,56.70623570455001,75.76599821184999,-0.4083109032887178,66.2361169582,0.00041793213221338795,3.6413028620559698,3.641249233983113,3.6388805211677155,3.7134873816720524,3.8309747773165723,3.8417255403015647,3.8485895029223225,3.852405935547096,3.8446772018528064,3.8421743047443275,3.8377768846064457,3.836881872510481,3.8356904042479423,3.6425795480002865,3.600291157326401,3.5907829799273667,0.0001095102,-0.0021774264081477145,0.0001095102,-0.0002743674815800881,0.0001095102,-0.00013920384862011246,0.0001095102,-0.0010590276797970083,0.0001095102,0.00010513239814186431,0.0016085304112500001,-0.0003972921292127821,0.0001095102,9.938237389700235e-05,0.0001095102,6.879658730011255e-05,0.00127043601375,0.00023174628298844356,0.0001095102,-0.0002181129186582927,0.08982617225704392,0.09401780296574144,0.09401787290197107,0.09401788996889755,0.0940179345081571,2.1414133849036425e-07,0.09401790494887867,0.09401790448612107,0.09401790035788353,2.8386923782755247e-08,2.2978471887774528e-07,0.09401789865255242,0.09401789257033294,0.09401787863716492,3.726539995887693e-07,5.736939544730256e-08,-3.436317915074784,-0.012106455094231269,-0.022704982147373615,-0.026341200654641482,-0.009218579980196592,-0.012841703371307378,-0.03106353925440532,-0.009967267319222073,-0.029257617971515187,-0.012874108117285865,-0.012827931858945254,-0.02915270568680777,0.019094394165965513,-0.028094865065876662,-0.012169663323763926,-0.01212895442141683
9,2013-11-01 09:00:00,-0.10518351072440763,0.00518351073374985,-0.0035306504211060174,0.008143184999999997,46.45505674635001,65.51481925364999,-0.4082809674478007,55.984938,0.00042986534471360665,3.641325842796141,3.641268105058307,3.6388776838672463,3.7134828423471955,3.8309720437049233,3.8417220483650434,3.8485868934788474,3.8524123878672443,3.844673620615925,3.8421652827941672,3.837771235693066,3.836879265314463,3.835690122952308,3.6425784767198994,3.6002650855450025,3.5907523916439166,0.0003303435,-0.0011882645129064448,0.0003303435,-0.0004236197324561526,0.0003303435,-0.0003778072282438407,0.0003303435,-0.001202386628491983,0.0003303435,-5.133028648662139e-05,0.00125275627249995,-6.402901916908129e-05,0.0003303435,-8.90229914999257e-05,0.0003303435,-6.871126563630627e-05,0.0012880064612499,0.00021565865786230543,0.0003303435,-0.0002811375648542432,0.08971742347655318,0.09402859394886302,0.09402868450893367,0.09402870163109117,0.09402874620404936,1.596233040600479e-07,0.09402871657709475,0.09402871278204367,0.09402871199712398,2.2644584156030578e-08,1.7326521739080306e-07,0.09402871026905614,0.094028704194999,0.09402869031649484,2.2244038403332512e-07,4.806067219458848e-08,-3.8192867845004246,-0.01720714349519114,-0.02501987321493595,-0.028533428235600428,-0.01463910708770747,-0.015176531279425358,-0.032079049654262295,-0.00747919349631288,-0.03041701193733609,-0.015209214101520693,-0.015160602123553121,-0.030231815558890006,0.02277967200473517,-0.02989310793662948,-0.014373327522010447,-0.014327544484543328
