,Timestep,Status,Obj,P Feed In,P Feed Out,P Local Gen,P Local Dem,Q Feed In,Q Feed Out,Q Local Gen,Q Local Dem,FT,GT,Surplus,Spot,Shadow Price 0,Shadow Price 1,Shadow Price 2,Shadow Price 3,Shadow Price 4,Shadow Price 5,Shadow Price 6,Shadow Price 7,Shadow Price 8,Shadow Price 9,Shadow Price 10,Shadow Price 11,Shadow Price 12,Shadow Price 13,Shadow Price 14,Shadow Price 15,GenP[1],GenP[2],GenP[3],GenP[4],GenP[6],GenP[7],GenP[8],GenP[11],GenP[12],GenP[13],GenQ[1],GenQ[2],GenQ[3],GenQ[4],GenQ[6],GenQ[7],GenQ[8],GenQ[11],GenQ[12],GenQ[13],FloP[1],FloP[2],FloP[3],FloP[4],FloP[5],FloP[6],FloP[7],FloP[8],FloP[9],FloP[10],FloP[11],FloP[12],FloP[13],FloP[14],FloP[15],FloQ[1],FloQ[2],FloQ[3],FloQ[4],FloQ[5],FloQ[6],FloQ[7],FloQ[8],FloQ[9],FloQ[10],FloQ[11],FloQ[12],FloQ[13],FloQ[14],FloQ[15],Balance N0,Balance N1,Balance N2,Balance N3,Balance N4,Balance N5,Balance N6,Balance N7,Balance N8,Balance N9,Balance N10,Balance N11,Balance N12,Balance N13,Balance N14,Balance N15
10,2013-11-01 10:00:00,optimal,0.2755203659426372,0.004062094426933847,2.5244575097541263e-11,0.004164070567318475,0.008226165000000002,1.4346841677000044,1.4322365595323217,0.0016654743323575873,0.004113082500000001,37.30989620276118,57.22335179723882,-1.773480584610354e-09,47.266624,57.22335166545747,57.2233516654581,57.22335166545864,57.22335166549845,57.223351665555946,57.223351665558994,57.223351665560706,57.22335166556284,57.2233516655688,57.22335166556617,57.22335166556785,57.22335166557009,57.22335166557036,57.22335166545824,57.22335166546787,57.22335166547103,0.00027474800065442563,0.00027474800027932675,0.0002747479997367919,0.00027474799983714,0.000274748000174565,0.000786757240387125,0.0002747479997674375,0.0002747479996264079,0.001179329339386244,0.0002747480002508746,0.00013737399999964566,0.000137373999999744,0.0001373740000014443,0.00013737399999453004,0.00013737399999274805,0.00021859537336657673,0.00013737399998954417,0.00013737399998813823,0.00034788695905410056,0.0001373739999991099,0.004062094403627175,0.0024179464069134017,0.002144283409130616,0.0018706204108047794,0.0005837277557406351,3.5316755565301316e-05,-0.00023834624232361878,0.0002736629982961947,0.0010132296568378877,0.00019115565791352193,-0.0003572553428852207,-0.0006309183413225199,0.00137048499930611,0.0010968220014948874,0.0005484110001297123,0.002447608167682817,0.0016255341676761632,0.0014887026676742648,0.0013518711676733324,0.000466647126657721,0.0001924416266476931,5.561012663695001e-05,0.00013683150001408818,0.0007483925410067066,0.0003373555409794858,6.31500409650152e-05,-7.368145905047273e-05,0.0006852425000053821,0.0005484110000034229,0.0002742055000015694,0.23244665644615126,-0.015659914049375657,-0.015659914070840074,-0.015659914101885736,-0.01565991409614348,-0.031381915631053754,-0.01565991407683489,0.013638970731812122,-0.01565991410013209,-0.03138191565695919,-0.03138191566671625,-0.015659914108202277,0.03610326200688549,-0.015659914072468202,-0.03138191569920915,-0.031381915628508665
11,2013-11-01 11:00:00,optimal,0.24005419719348547,0.0042018660265807665,9.23978781694064e-13,0.004003276480523138,0.008205142499999998,1.500775574132605,1.4982085771379539,0.0015355742553575002,0.004102571249999999,27.336648202761182,47.25010379723882,2.920021863195288e-10,37.293376,47.25010379423545,47.250103794235606,47.25010379423573,47.25010379424561,47.25010379425983,47.25010379426057,47.25010379426099,47.25010379426151,47.25010379426293,47.25010379426228,47.250103794262635,47.25010379426313,47.250103794263154,47.250103794235635,47.25010379423828,47.250103794239145,0.00024775800135255137,0.0002477580013710362,0.00024775800132719795,0.00024775800139144327,0.00024775800144131413,0.000678399864479554,0.00024775800142985135,0.0002477580014151635,0.0013428125956408213,0.0002477580013650843,0.00012387899999988851,0.00012387899999960673,0.00012387899999911296,0.00012387899999868554,0.00012387899999862062,0.0001733631176433998,0.00012387899999856985,0.00012387899999863412,0.00037117913772477274,0.00012387900000006047,0.004201866025270704,0.0025093440301994824,0.002210092531184435,0.0019108410321254544,0.0007148706333979731,0.00016786113485181155,-0.00013139036409321204,0.0002992514989565239,0.0008967188997325956,5.045790224486605e-05,-0.0004965515962832555,-0.0007958030952544587,0.0013932704960376936,0.001094018997016698,0.0005470094982977238,0.0025669969946510328,0.001720735994650364,0.0015711102446496277,0.00142148449464824,0.0005232721323615634,0.0002497673823594679,0.00010014163235734833,0.0001496257500021954,0.0007485866122846383,0.00032545611228027504,5.195136227812506e-05,-9.767438772400643e-05,0.0006966352500003636,0.0005470095000001963,0.0002735047500000964,0.1985386058417548,-0.014139664371672455,-0.014139664370799044,-0.014139664372870406,-0.014139664369834808,-0.025846255564484433,-0.014139664367478405,0.0062082083592213564,-0.014139664368020022,-0.02584625556377638,-0.025846255563630564,-0.014139664368714024,0.037601778868802685,-0.014139664371080272,-0.02584625557266029,-0.025846255552755566
12,2013-11-01 12:00:00,optimal,0.28262581546871246,0.004901078589699455,2.3056928212987873e-13,0.00371897141841423,0.00862005,1.493278463426791,1.4903967639282896,0.0014283255015001557,0.004310025,29.89761013556118,49.81106573003882,3.9266637510970703e-10,39.8543379328,49.811065729597395,49.81106572959742,49.81106572959745,49.81106572959937,49.81106572960215,49.811065729602284,49.81106572960237,49.81106572960247,49.81106572960275,49.81106572960263,49.8110657296027,49.81106572960281,49.811065729602824,49.81106572959743,49.811065729597914,49.81106572959808,0.00023676075103076097,0.00023676075098933328,0.00023676075092274307,0.0002367607509746081,0.00023676075103165972,0.0007480776428894723,0.00023676075097117482,0.00023676075093547784,0.0010768077592280116,0.00023676075098447762,0.00011838037499999127,0.00011838037499996222,0.00011838037499991406,0.00011838037499987976,0.0001183803749998754,0.0001920103057463967,0.00011838037499988083,0.00011838037499988899,0.00028927219575468094,0.00011838037500000806,0.004901078588976223,0.0030759200924297394,0.0027380108429264096,0.002400101593356471,0.0007391716058392859,0.00016450160706429334,-0.00017340764239675928,0.00033790924952154514,0.0013230207379990827,0.00041044148965994654,-0.0001642285091780505,-0.0005021377587352923,0.001487249247084582,0.0011493399975763972,0.0005746699985986362,0.0028816994985014464,0.001969120248501308,0.0018001656235012056,0.0016312109985010257,0.000551614319254269,0.0002642793192540077,9.532469425374394e-05,0.00016895462500026324,0.0009106420542465001,0.00045435242924597616,0.0001670174292457191,-1.937195754536321e-06,0.0007436246250000939,0.00057467000000006,0.00028733500000003036,0.24412794776595714,-0.016831619811045657,-0.016831619813109214,-0.01683161981642614,-0.01683161981384269,-0.028624925057266305,-0.016831619811000887,0.00863761949798206,-0.016831619814013706,-0.02862492505938786,-0.02862492506040427,-0.01683161981579181,0.025012016930219236,-0.016831619813351077,-0.028624925067368568,-0.02862492504848386
13,2013-11-01 13:00:00,optimal,0.44255809760430487,0.005396079928261963,8.499398904852608e-14,0.0028492400716208866,0.008245319999999997,1.420723354058452,1.417679420500843,0.0010787264423925153,0.0041226599999999985,56.61856723636118,76.53202283083883,-1.5470513758941706e-11,66.5752950336,76.53202282990415,76.53202282990418,76.5320228299042,76.5320228299057,76.53202282990787,76.53202282990799,76.53202282990803,76.53202282990812,76.53202282990836,76.53202282990826,76.53202282990831,76.5320228299084,76.53202282990841,76.53202282990418,76.53202282990458,76.5320228299047,0.0001554332501218186,0.0001554332501315107,0.00015543325013320434,0.00015543325013825526,0.00015543325013264234,0.0007658701866358209,0.00015543325013425788,0.0001554332501315255,0.000839903884103175,0.00015543325012953724,7.771662499992933e-05,7.771662499987602e-05,7.771662499945205e-05,7.771662499901824e-05,7.771662499908413e-05,0.00021773133055618898,7.771662499903053e-05,7.771662499906411e-05,0.00023926211184401402,7.771662499996193e-05,0.0053960799281896395,0.0035081944278484846,0.0031139396779926655,0.0027196849281385183,0.0007277605630375401,0.0001780725632063097,-0.00021618218664843402,0.0003942547498531338,0.0015976696152518507,0.0006537268655695888,0.00010403886574009163,-0.00029021588411577855,0.0014936307504756438,0.001099376000617851,0.0005496880007932566,0.0030439335576092435,0.0020999908076087185,0.0019028634326085218,0.00170573605760787,0.0005290840444461397,0.00025424004444502967,5.711266944396313e-05,0.00019712737500112592,0.0009795246381606002,0.0005075532631583363,0.00023270926315723374,3.558188815614194e-05,0.0007468153750004127,0.0005496880000003252,0.00027484400000018025,0.41297291225522736,-0.03017311351847513,-0.03017311351773337,-0.030173113517603753,-0.0301731135172172,-0.04206873455337352,-0.030173113517646767,0.016544860043031247,-0.030173113517523126,-0.042068734553212236,-0.04206873455324026,-0.030173113517732244,0.02221080866778501,-0.030173113517884403,-0.04206873455286931,-0.042068734627002786
14,2013-11-01 14:00:00,optimal,0.598393023550046,0.0065579073039771715,5.543356241001636e-14,0.0024917126951422256,0.009049620000000001,1.4353066292329157,1.4316622920403552,0.000880472807441041,0.004524810000000001,67.35527220276117,87.26872779723882,-8.16866366215585e-11,77.312,87.26872779636275,87.26872779636278,87.26872779636281,87.26872779636446,87.26872779636682,87.26872779636693,87.26872779636697,87.26872779636705,87.26872779636734,87.26872779636723,87.2687277963673,87.26872779636739,87.2687277963674,87.2687277963628,87.26872779636332,87.26872779636349,8.877850002624224e-05,8.877850004208822e-05,8.877850003759699e-05,8.87785000418341e-05,8.877850003953164e-05,0.0008427219267835436,8.877850004039135e-05,8.877850004330357e-05,0.0009387627684843626,8.877850004181378e-05,4.4389249999582056e-05,4.438924999924896e-05,4.438924999799983e-05,4.438924999722424e-05,4.438924999724223e-05,0.00024459712144249684,4.438924999738559e-05,4.438924999754461e-05,0.0002807616860217856,4.4389249999608585e-05,0.006557907303980273,0.004322232303748583,0.0038077028038492056,0.0032931733039453176,0.0008784235729706509,0.000275115573059951,-0.00023941392684203046,0.0005145294999011296,0.00190022023107499,0.0007823827312640451,0.00017907473135538572,-0.00033545476854283625,0.0017211455003164676,0.0012066160004168163,0.0006033080005040683,0.0036443371925604967,0.002526499692558364,0.002269234942557547,0.0020119701925554547,0.0006159756285634432,0.0003143216285605194,5.705687855763282e-05,0.0002572647500027477,0.0011387298139891079,0.0005798110639835849,0.00027815706398093303,2.089231397834591e-05,0.0008605727500016753,0.0006033080000012342,0.00030165400000065496,0.5723002274197253,-0.044902334876408496,-0.044902334875025644,-0.04490233487541759,-0.04490233487504782,-0.05264992162667902,-0.04490233487524875,0.020893348807131392,-0.04490233487517373,-0.052649921626601266,-0.052649921626500056,-0.044902334874919576,0.02927471087885373,-0.04490233487504959,-0.052649921626860975,-0.052649921678464565
15,2013-11-01 15:00:00,optimal,0.7939152982477646,0.007967815388231131,-2.4429381366644702e-14,0.0024711946097004745,0.010439010000000004,1.487654844062367,1.4832497273658736,0.0008143883035073668,0.005219505000000002,76.42976723636117,96.34322283083883,-1.9692213137911807e-10,86.3864950336,96.3432228307916,96.34322283079162,96.34322283079165,96.34322283079256,96.34322283079383,96.34322283079392,96.34322283079398,96.34322283079402,96.34322283079419,96.3432228307941,96.34322283079419,96.34322283079425,96.34322283079426,96.34322283079163,96.34322283079185,96.3432228307919,1.4213879827389808e-05,1.421387981217394e-05,1.4213879855741422e-05,1.4213879813097687e-05,1.4213879831355994e-05,0.0011302401976219193,1.4213879849848016e-05,1.4213879855388657e-05,0.0012272433743412301,1.4213879855316166e-05,7.1069399999557204e-06,7.106939999920597e-06,7.1069400000671425e-06,7.106940000277378e-06,7.10694000027969e-06,0.00035633105018365133,7.106940000372253e-06,7.106940000389526e-06,0.00040120173332159747,7.1069399999384266e-06,0.00796781538838333,0.005212507148052754,0.004530787027992697,0.003849066907976196,0.0009433479223212128,0.0002474139222912556,-0.0004343061977496533,0.0006817201200224213,0.0022239988655958194,0.0008463447455555729,0.00015041074554792455,-0.0005313093744689583,0.0020735881202857387,0.0013918680002688256,0.0006959340002137044,0.004405116696493533,0.0030274625764932393,0.002686602516493123,0.002345742456493138,0.0006804630098160225,0.00033249600981622487,-8.364050183573094e-06,0.00034086005999970883,0.0013244193866773155,0.0006355923266778784,0.00028762532667817313,-5.3234733321517475e-05,0.0010367940600002287,0.0006959340000001433,0.00034796700000006616,0.7676450134253159,-0.06567911344602383,-0.06567911344748976,-0.06567911344329233,-0.06567911344740077,-0.06704852445271683,-0.0656791134456417,0.04184245877428238,-0.06567911344386013,-0.06704852445154764,-0.06704852445056689,-0.06567911344332632,0.0511880574442456,-0.0656791134433333,-0.0670485244551441,-0.06704852447042242
16,2013-11-01 16:00:00,optimal,1.1324634564010854,0.009310513966891483,1.417974993609328e-12,0.0029435335284528153,0.0122540474999985,1.5475778001177702,1.5422950146387926,0.0008442382710278347,0.00612702374999925,98.34772020276117,118.26117579723882,-7.181025912794681e-10,108.304448,118.26117579670269,118.26117579670276,118.26117579670317,118.26117579671529,118.26117579673146,118.26117579673296,118.26117579673354,118.26117579673392,118.26117579673759,118.26117579673641,118.26117579673833,118.26117579673965,118.26117579673993,118.26117579670301,118.26117579670627,118.2611757967072,2.0144729595906259e-07,2.014472505533336e-07,2.0144736610143563e-07,2.0144726028623147e-07,2.0144732075066613e-07,0.0013464911094050703,2.0144732698233495e-07,2.0144734929425576e-07,0.0015954308416105591,2.014473478292127e-07,1.007237487005183e-07,1.0072374729047042e-07,1.0072375492052252e-07,1.0072376496573007e-07,1.007237665136858e-07,0.000382131073169247,1.0072376913256639e-07,1.0072377013222504e-07,0.00046130140773890325,1.007237480113185e-07,0.009310513965853237,0.00604317086137908,0.00522643580900946,0.00440970075675526,0.0011041169422767606,0.00028718044251511445,-0.000529554609784604,0.0008167350522935759,0.0024888487621183455,0.0008551772100475415,3.824071028139523e-05,-0.0007784943419899311,0.0024506080521499523,0.001633872999877609,0.0008169365000203984,0.005282785478977608,0.003649113926470765,0.00324074640021786,0.0028323788739724656,0.0008431729530497905,0.00043470470306521694,2.6337176831242244e-05,0.0004083675262313792,0.0015808383946871376,0.0007640026184732866,0.00035553436849193235,-5.283315773842171e-05,0.0012253040262554542,0.0008169365000033494,0.00040846825000149145,1.101072328828518,-0.09658804764714998,-0.09658804765251973,-0.09658804763885487,-0.0965880476513687,-0.0966118710579275,-0.0965880476442181,0.06262575075681907,-0.09658804764348114,-0.09661187105976167,-0.0966118710584447,-0.09658804764084251,0.09206565618995648,-0.09658804764101576,-0.09661187106925707,-0.09661187108855451
17,2013-11-01 17:00:00,optimal,1.3314114966356796,0.009920934184712392,4.4092683574456615e-11,0.0028728283543006244,0.012793762499999996,1.6192966296728961,1.6136262558673216,0.0007265074445697966,0.006396881249999998,111.20084310196117,131.11429869643882,-6.66017116457418e-10,121.1575708992,131.11429869090537,131.11429869090676,131.11429869090776,131.11429869099567,131.11429869112314,131.11429869112888,131.11429869113218,131.1142986911365,131.11429869115017,131.11429869114443,131.11429869114713,131.1142986911516,131.11429869115187,131.1142986909069,131.11429869092575,131.11429869093186,1.173918083793545e-12,9.20786473878097e-13,1.1575716823864955e-12,9.76889709745249e-13,1.1071438588412597e-12,0.0013438195751061877,1.0742687145267669e-12,1.0283657922468937e-12,0.0015290087652769472,1.0030496813696884e-12,-8.813802870533527e-16,-1.7688336990483578e-15,-2.870789229812314e-15,-4.9171794346867994e-15,-5.082883983946427e-15,0.0003388861490719222,-5.330948555332535e-15,-5.336690603585093e-15,0.0003876212955423794,-9.051163123352423e-16,0.009920934140940176,0.006509264146565275,0.005656346647806506,0.004803429149282652,0.001214932921691043,0.00036201542315523387,-0.0004909020754218689,0.000852917498610472,0.002735578728884432,0.0010297437316807085,0.00017682623306440633,-0.000676091265592079,0.002558752495869293,0.001705834997192799,0.0008529174985562078,0.005670373805574804,0.003964538805556208,0.003538080055548592,0.0031116213055372354,0.000940490100975905,0.0005140313509584248,8.7572600940779e-05,0.0004264587500184121,0.0017446724545441244,0.000891754954507546,0.0004652962044892635,3.8837454470786756e-05,0.0012793762500145007,0.0008529175000099293,0.00042645875000502066,1.300776322206013,-0.11182967969978283,-0.111829679732972,-0.11182967970192609,-0.11182967972561607,-0.1118296797031311,-0.11182967970853788,0.06436428130345796,-0.1118296797128483,-0.11182967971060825,-0.11182967971361457,-0.11182967971886683,0.08864523209783379,-0.11182967972218613,-0.11182967971689436,-0.11182967970633732
18,2013-11-01 18:00:00,optimal,1.2168713350095313,0.011045674115048705,5.48477973302171e-13,0.0016163433566694482,0.012662017499999996,1.486003084911292,1.4801174535023982,0.000445377341155066,0.006331008749999998,88.69338613556117,108.60684173003882,-3.131170225878499e-09,98.6501139328,108.60684172755165,108.60684172755292,108.60684172755441,108.60684172764354,108.60684172777052,108.60684172777827,108.60684172778255,108.60684172778726,108.60684172780321,108.60684172779659,108.60684172780283,108.60684172780915,108.60684172781033,108.60684172755343,108.60684172757183,108.60684172757762,-1.3368036467669238e-12,-1.034226801652399e-12,-8.420256024865536e-13,-9.955732846809461e-13,-9.291411960076613e-13,0.0007651861074039956,-8.449624534480563e-13,-7.605694102750706e-13,0.0008511572629877983,-8.350973492262968e-13,-6.389424146400783e-15,-1.2516450854886152e-14,-1.2578285064857349e-14,-6.495684384760773e-15,-5.782752163457577e-15,0.00020610153671596097,-2.7429757470131397e-16,7.233808877003493e-16,0.0002392758045111221,-7.11391713856301e-15,0.011045674116303394,0.0076691361175288035,0.00682500161829773,0.005980867119258083,0.0017672173889396782,0.0009230828899226326,7.894839079475901e-05,0.0008441344990440392,0.003369515231124236,0.0016812462330933638,0.0008371117341712686,-7.022764788543622e-06,0.0025324034992409714,0.0016882690002090345,0.0008441345008759694,0.0058856314088937345,0.004197362408861516,0.003775295158847032,0.0033532279088315875,0.0010601002133085677,0.0006380329632983025,0.00021596571328829606,0.0004220672500046749,0.0018710604455123203,0.0010269259455015153,0.0006048586954968304,0.000182791445493212,0.0012662017500247264,0.0008441345000163219,0.00042206725000800706,1.1996357803276405,-0.09167878218345198,-0.09167878215059007,-0.0916787821297157,-0.09167878214639202,-0.09167878212714424,-0.09167878213917705,-0.008574335579318866,-0.09167878213003466,-0.09167878212383188,-0.09167878211678256,-0.091678782120869,0.0007627201083059114,-0.09167878212896324,-0.09167878216164072,-0.09167878232920491
19,2013-11-01 19:00:00,optimal,0.980984110387954,0.010630176249344724,4.384275824894891e-13,0.0009579687829516461,0.011588145000000001,1.5424153084656826,1.5368589646700017,0.0002377287043298519,0.0057940725000000005,71.40449013556119,91.31794573003884,2.909201934908623e-09,81.36121793280002,91.31794572956173,91.31794572956194,91.3179457295621,91.31794572957591,91.31794572959595,91.31794572959701,91.31794572959768,91.31794572959848,91.31794572960045,91.31794572959953,91.31794572960017,91.31794572960102,91.31794572960119,91.31794572956197,91.31794572956456,91.31794572956541,3.3058324841776037e-12,2.9563408389975313e-12,3.2885993783046124e-12,3.045275674103286e-12,3.1999463282116586e-12,0.0003031617192649194,3.1724673363978588e-12,3.1105816297217125e-12,0.0006548070225916117,3.0292255802446873e-12,-1.180502382079856e-16,-2.0906654364596184e-16,-3.0516925701459147e-16,-4.957239929886297e-16,-4.940228923350264e-16,7.429024778103803e-05,-5.5946444186450905e-16,-5.761003472377355e-16,0.00016343845655359827,-1.332532564274817e-16,0.010630176246915403,0.007540004251690686,0.006767461252656133,0.005994918253953697,0.0020144672802977557,0.0012419242815176576,0.0004693812827263468,0.0007725429988188242,0.0032079079747099784,0.0016628219770853994,0.0008902789782804022,0.00011773597939968638,0.0023176289965396546,0.0015450859975779858,0.0007725429987570977,0.005556343795680978,0.004011257795679344,0.0036249862956787,0.003238714795677761,0.0010845242522227862,0.000698252752221356,0.00031198125221991734,0.00038627150000154233,0.0017679190434535554,0.000995376043450494,0.0006091045434489538,0.00022283304344739068,0.001158814500001278,0.0007725430000008762,0.00038627150000044306,0.9707258577933012,-0.07054703944587097,-0.07054703947778583,-0.07054703944744466,-0.0705470394696645,-0.07054703945451707,-0.07054703945554029,-0.042862934320638264,-0.0705470394580496,-0.07054703945685717,-0.07054703945678717,-0.07054703946370088,-0.010751407595396107,-0.07054703947113014,-0.07054703945827127,-0.07054703945244543
20,2013-11-01 20:00:00,optimal,0.8074444092284546,0.010100293692633999,-7.947704485450633e-14,0.0006763513024423055,0.010776644999998503,1.614440228992406,1.6092192811745716,0.00016737468216709966,0.005388322499999251,59.30515826996119,79.21861386443884,-3.8363343751735e-10,69.26188606720001,79.21861386436507,79.2186138643651,79.21861386436511,79.21861386436666,79.2186138643689,79.21861386436903,79.2186138643691,79.2186138643692,79.21861386436943,79.21861386436932,79.21861386436939,79.21861386436947,79.21861386436949,79.2186138643651,79.21861386436538,79.21861386436548,-3.3799034912459215e-13,-3.235221119916298e-13,-3.4720151623490433e-13,-3.8835733580109275e-13,-2.736420950760825e-13,0.00010595466767980436,-3.312899601810533e-13,-2.754117954930997e-13,0.0005703966395871504,-2.8760627276420774e-13,-7.444837696688913e-19,2.9172649891990906e-18,-3.4405138270309425e-17,-1.2152188676441194e-16,-1.5361505567397416e-16,2.60776990994164e-05,-1.6525522042990976e-16,-1.5881295041399267e-16,0.0001412969830687857,1.866129081146368e-18,0.010100293693016193,0.0072265216922577724,0.006508078692237066,0.005789635692192652,0.002049374331957042,0.0013309313319883553,0.0006124883320174552,0.0007184430000285541,0.003021818360149998,0.001584932360094926,0.0008664893600827944,0.00014804636011011643,0.0021553290007232466,0.0014368860007384565,0.0007184430006291057,0.005220947817834369,0.0037840618178343346,0.0034248403178342986,0.0030656188178341845,0.0010515868009013146,0.0006923653009010272,0.0003331438009007298,0.00035922150000031715,0.0016548105169326092,0.000936367516931988,0.0005771460169316798,0.0002179245169313678,0.0010776645000000352,0.0007184430000000331,0.00035922150000001937,0.8001312659597507,-0.05691405862732324,-0.056914058626177086,-0.05691405862805293,-0.056914058631313234,-0.056914058622050366,-0.056914058622225656,-0.048520476694494566,-0.05691405862679244,-0.05691405862663128,-0.05691405862549147,-0.05691405862236584,-0.011728027459562229,-0.05691405862333188,-0.056914058633198934,-0.056914058674373075
21,2013-11-01 21:00:00,optimal,0.7071063913436009,0.009107077434849177,9.855479399946447e-13,0.0003798376429723922,0.009486915000000002,1.4899576619154729,1.4853106356252161,9.643120975605684e-05,0.004743457500000001,57.27572020276117,77.18917579723882,5.930909027784814e-09,67.23244799999999,77.18917579628243,77.18917579628277,77.18917579628304,77.18917579630535,77.1891757963377,77.18917579633947,77.18917579634058,77.18917579634191,77.18917579634498,77.1891757963435,77.18917579634456,77.18917579634598,77.18917579634629,77.18917579628281,77.18917579628712,77.18917579628851,7.508525819036063e-12,6.743545770534587e-12,7.254074715963866e-12,6.871356629966709e-12,6.600635414640628e-12,2.3164542788870308e-05,6.724618932697379e-12,6.428463796043311e-12,0.00035667300586650894,6.588477542355383e-12,-2.1172962357940423e-16,-3.84516684533204e-16,-7.482395435884301e-16,-1.2344242921604601e-15,-1.2496023536286933e-15,5.6000146529481085e-06,-1.3108542059980613e-15,-1.301789903730988e-15,9.083119511415962e-05,-2.1714430342305266e-16,0.009107077429061654,0.006577233443337608,0.005944772445279176,0.005312311447731107,0.0018742184582984163,0.0012417574602153192,0.0006092964620135455,0.0006324609980778307,0.002805631991501668,0.0015407099954763302,0.0009082489973100032,0.0002757879989359833,0.0018973829884305993,0.0012649219902171006,0.0006324609925186807,0.004647026290256777,0.003382104290254451,0.003065873790253548,0.0027496432902520455,0.0009430914853529068,0.0006268609853505429,0.00031063048534817837,0.000316230500002469,0.0014903213048968085,0.0008578603048918935,0.0005416298048894524,0.0002253993048869957,0.0009486915000018267,0.0006324610000012787,0.000316230500000656,0.7029678010328563,-0.04881914273371566,-0.048819142792763844,-0.048819142753356526,-0.04881914278289822,-0.04881914279463517,-0.04881914280379497,-0.047031091347721966,-0.048819142794224786,-0.048819142784166145,-0.04881914280105483,-0.04881914281708476,-0.021287847961674145,-0.04881914280473342,-0.048819142764971804,-0.04881914236515089
22,2013-11-01 22:00:00,optimal,0.2799119898692462,0.007523462117989354,1.0738829243845014e-12,0.00032482292245429475,0.007848285,1.5332425427432417,1.5293935131205558,7.511287731734527e-05,0.0039241425,16.82221523636118,36.73567083083882,1.4462747388588326e-09,26.7789430336,36.735670830450225,36.73567083045029,36.73567083045035,36.735670830455,36.735670830461736,36.73567083046211,36.73567083046234,36.73567083046261,36.73567083046328,36.735670830462965,36.73567083046319,36.735670830463484,36.735670830463555,36.7356708304503,36.73567083045127,36.735670830451596,4.421941631579652e-12,4.3804317864532235e-12,4.362731875384887e-12,4.3221272574605006e-12,4.351558737052403e-12,2.70087848446529e-05,4.337339123318198e-12,4.294819118801883e-12,0.0002978140816384969,4.3748393191915615e-12,-5.865460464960946e-16,-1.14902369069713e-15,-1.811339186960095e-15,-2.4956756081876098e-15,-2.5754268501054245e-15,6.166443831436969e-06,-2.5616929083562307e-15,-2.522461651269097e-15,6.89464335092582e-05,-6.361489698400572e-16,0.0075234621144549315,0.005430586121556408,0.004907367123476299,0.004384148125378449,0.0015426482138542106,0.001019429215725089,0.0004962102176159982,0.0005232189981233254,0.0023182809133857223,0.0012718429171329605,0.0007486239189880224,0.00022540492082217278,0.0015696569948599264,0.0010464379967742262,0.000523218998626915,0.0038490296226858147,0.0028025916226828607,0.0025409821226815843,0.0022793726226795876,0.0007786620561744929,0.0005170525561716924,0.0002554430561688415,0.00026160950000284696,0.0012391010665023289,0.0007158820664966593,0.00045427256649383565,0.0001926630664910277,0.0007848285000022966,0.0005232190000015799,0.000261609500000796,0.27637942783236896,-0.019220800793794342,-0.019220800795319237,-0.019220800795969457,-0.01922080079746109,-0.019220800797115828,-0.019220800796379906,-0.018228615126653712,-0.019220800796902276,-0.019220800797126892,-0.019220800797696218,-0.019220800798464274,-0.008280400884492684,-0.019220800795524677,-0.019220800797787638,-0.019220800815405982
23,2013-11-01 23:00:00,optimal,0.33852645667091597,0.005304308039605984,-2.2075012770558766e-12,0.00039169439238549003,0.005696002499999999,1.4794813249812528,1.4767303274336547,9.700370240916046e-05,0.0028480012499999996,43.11795826996118,63.03141386443882,-4.14753157512715e-09,53.0746860672,63.03141386163078,63.031413861631236,63.03141386163161,63.031413861661534,63.03141386170472,63.031413861707,63.0314138617084,63.03141386171013,63.03141386171435,63.03141386171238,63.03141386171373,63.031413861715585,63.03141386171598,63.03141386163132,63.03141386163789,63.03141386164,-4.163454049456316e-12,-3.4891592401263914e-12,-3.475100294160332e-12,-3.1701939007595284e-12,-3.2162860133579813e-12,0.0001373693275317742,-3.1548586160082307e-12,-2.9130909856230575e-12,0.00025432513023215006,-3.5106972808440084e-12,-9.107443819626473e-17,-1.573294457192723e-16,-2.7369701153262114e-16,-4.2722426963544404e-16,-4.297456167837069e-16,3.350055349055424e-05,-4.475251325438944e-16,-4.3435564643174854e-16,6.350314892254451e-05,-1.0694659211610676e-16,0.005304308045926225,0.0037853740259968733,0.0034056405266204527,0.003025907027258002,0.0010018311666449922,0.0006220976674595692,0.00024236416835575524,0.0003797334990424195,0.0016443423615553241,0.000884875363407556,0.0005051418644561662,0.0001254083656554683,0.0011392005198786479,0.0007594670204806954,0.0003797335214639551,0.0027509975475979785,0.0019915305475966274,0.0018016637975961731,0.0016117970475954722,0.0005360996965121319,0.00034623294651109257,0.00015636619651005613,0.0001898667500010763,0.0008858306010823031,0.0005060971010801611,0.00031623035107911085,0.00012636360107806438,0.0005696002500010856,0.00037973350000076414,0.0001898667500003929,0.3343380354331222,-0.023935139658053967,-0.023935139615552214,-0.02393513961466606,-0.023935139595447377,-0.02393513960349713,-0.02393513959835263,-0.0152765564600764,-0.02393513959448077,-0.023935139598447935,-0.023935139588741692,-0.023935139579241815,-0.007904666856549775,-0.023935139616909785,-0.02393513959287873,-0.023935141007757486
