,Timestep,P Feed,P DER,P Local Gen,P Local Dem,FT,GT,Surplus,Spot,Shadow Price 0,Shadow Price 1,Shadow Price 2,Shadow Price 3,Shadow Price 4,Shadow Price 5,Shadow Price 6,Shadow Price 7,Shadow Price 8,Shadow Price 9,Shadow Price 10,Shadow Price 11,Shadow Price 12,Shadow Price 13,Shadow Price 14,Shadow Price 15,DER1,gP1,DER2,gP2,DER3,gP3,DER4,gP4,DER6,gP6,DER7,gP7,DER8,gP8,DER11,gP11,DER12,gP12,DER13,gP13,Balance N0,Balance N1,Balance N2,Balance N3,Balance N4,Balance N5,Balance N6,Balance N7,Balance N8,Balance N9,Balance N10,Balance N11,Balance N12,Balance N13,Balance N14,Balance N15
10,2013-11-01 10:00:00,-0.10734509784842208,0.00734509784124995,-0.0034979063201150927,0.008226165000000002,38.35789974635001,57.417662253649986,-0.4073879553721468,47.887781,3.6424926218937905,3.6424264672810045,3.64001723423471,3.7146065292516344,3.8320868673348834,3.8428458130230814,3.8497168334457985,3.853552790381927,3.8457818651878455,3.843274460356005,3.8388534072449327,3.837950481680167,3.8367509403994684,3.6437255839779774,3.6013988823315897,3.591884383823718,0.000549496,3.898927018708692e-05,0.000549496,-0.0003135266838121785,0.000549496,-0.0005912765160690943,0.000549496,-0.0014055665715202738,0.000549496,-0.0002178570220708661,0.0011801358525,-4.885283579121291e-05,0.000549496,-0.0002998287591522532,0.000549496,-0.00028986014773544407,0.00176899398874995,-0.00023817786131423248,0.000549496,-0.00013194918942769797,-4.211730828224244,-0.017416906834150765,-0.02617509065828972,-0.03081386236346028,-0.020093566953867843,-0.014874753593122899,-0.03297395167812954,-0.005535144843640148,-0.03174880561298093,-0.014876526623361398,-0.014859309610641476,-0.03154924510754122,0.026258457459761703,-0.0306742439718512,-0.013941354657964465,-0.013904816909444048
11,2013-11-01 11:00:00,-0.10699594669552927,0.00699594669249975,-0.0035213951083373296,0.008205142499999998,28.253587746350007,47.313350253649986,-0.40739895766281375,37.783469,3.6424884369208494,3.6424219651372924,3.640017802398349,3.714607614638754,3.832088062071606,3.8428482685641985,3.8497209653728515,3.8535530815882475,3.84578281413962,3.843275496887216,3.8388545002281527,3.8379510283485865,3.8367466938795234,3.6437262342857553,3.6013975614313645,3.5918844672492694,0.000495516,-0.00019992433428731612,0.000495516,-0.00028457479391964975,0.000495516,-0.0005397572702109091,0.000495516,-0.0013502044851077977,0.000495516,-5.9467058814548014e-06,0.0010175997962499,-5.27333084363163e-05,0.000495516,-0.0002512270328186953,0.000495516,-0.0002621600926929051,0.00201421889624985,-0.00046512556396945516,0.000495516,-0.00010974151760193112,-4.601462326860109,-0.018332676676186134,-0.027398385230978886,-0.03301012697664675,-0.025464997069229257,-0.01697682809691158,-0.03319508044296671,-0.003924910760587929,-0.032913003035582256,-0.01697883484978457,-0.016959199492862956,-0.03275303223616219,0.03010319929025363,-0.031261740235372884,-0.015911353336438613,-0.015869611836176127
12,2013-11-01 12:00:00,-0.10652550011432844,0.006525500109999901,-0.0031070032058306907,0.00862005,30.848204704550014,49.90796721184999,-0.40737745839738315,40.3780859582,3.6424831221531573,3.6424149579659515,3.6400107839480724,3.714620339285075,3.8320892040576666,3.842846155468692,3.849719553503806,3.8535527995421157,3.845784785127113,3.843281490843817,3.8388609187488556,3.837953332790969,3.8367546921540177,3.643727761938465,3.601316055380957,3.591785739132252,0.0004735215,-0.0005704995742592191,0.0004735215,-0.0006538776877292114,0.0004735215,-3.3987847705259312e-06,0.0004735215,-0.0013077967396328803,0.0004735215,-8.517158641433059e-05,0.0011221164662499,-9.081583022678771e-05,0.0004735215,-0.00014951486508973455,0.0004735215,-0.0001429357890060633,0.00161521164375,-5.788555215239706e-05,0.0004735215,-4.510679313378954e-05,-4.989479663105475,-0.02077909766835694,-0.030146688696476416,-0.03339848044707237,-0.03086420091113486,-0.019185196490902844,-0.03391236052284648,-0.002165260494784367,-0.03387700039123312,-0.01918745344264738,-0.019165277698522,-0.033689816346634927,0.03387340966046446,-0.03179465470729492,-0.017980921633079322,-0.017933703347129286
13,2013-11-01 13:00:00,-0.10489559311777309,0.0048955931062498,-0.0034963558666578705,0.008245319999999997,57.920316767250014,76.98007927455,-0.4074419392952202,67.4501980209,3.642460509666458,3.6423945477676614,3.6400106080600128,3.7146242727277796,3.8321016143610995,3.8428471095079835,3.8497198785785014,3.853553984993208,3.845785408476749,3.843323744238467,3.8388914119702,3.837954437450867,3.836755411516135,3.6437260224958905,3.601317396127997,3.5917842051250255,0.0003108665,-0.0016450901845094762,0.0003108665,-0.0006652169155009275,0.0003108665,6.636727418840066e-05,0.0003108665,-0.0007141272368774108,0.0003108665,-7.549825728293858e-05,0.0011488052799999001,-6.559621658888254e-05,0.0003108665,-0.00011905227853388205,0.0003108665,-8.792882508843039e-05,0.0012598558262499,-3.461332008637122e-05,0.0003108665,-0.00015559990295138323,-5.371557718675004,-0.027641047316490044,-0.03343739811899356,-0.03403908310020662,-0.034515997304126154,-0.021297563426668113,-0.035122403540688574,-0.00010930827479902622,-0.035253306146795164,-0.021300082403514383,-0.021275470242472626,-0.03494386920674658,0.03646534706776149,-0.03323181823705822,-0.019960522589017954,-0.019908064023526278
14,2013-11-01 14:00:00,-0.10409268305558154,0.004092683042499851,-0.002728568163742293,0.009049620000000001,68.79811874635001,87.85788125364999,-0.40768291893516767,78.328,3.642457061233912,3.6423943274478345,3.640022102556054,3.7146215959232447,3.8321162402927627,3.842872588524765,3.8497189628661026,3.853555044311663,3.845785989055078,3.8435671168822334,3.839145303527241,3.8379532818770823,3.8367555206229107,3.643727320110204,3.601231129002956,3.5916698861904517,0.00017755700000000003,-0.001668207858431049,0.00017755700000000003,-7.267146486628567e-05,0.00017755700000000003,-9.508695599405492e-05,0.00017755700000000003,-0.00025109338756049707,0.00017755700000000003,-0.00013529076978480292,0.0012640828899998999,-7.650202027823172e-05,0.00017755700000000003,-9.197313595100013e-05,0.00017755700000000003,-0.00015389470714795417,0.00140814415249995,-5.043756999727012e-05,0.00017755700000000003,-0.00013341029028043558,-5.750710847093591,-0.03526807118434844,-0.035251666907517305,-0.03597379901951866,-0.03710974367384774,-0.023615999196152777,-0.037282256680789085,0.0021422193895713594,-0.03724436237503117,-0.02361893721226322,-0.023591657318753373,-0.037168522350821034,0.03935978999392875,-0.03526924950680111,-0.022133174138092637,-0.02207494719948646
15,2013-11-01 15:00:00,-0.10376364745165682,0.00376364743749975,-7.354477665718115e-06,0.010439010000000004,77.99186676725002,97.05162927455,-0.40281479768810774,87.5217480209,3.6426191688303144,3.64257435635558,3.6404289115287023,3.715412991406565,3.83331171770315,3.8438194331851165,3.850461337695296,3.854140774445338,3.8477538586365814,3.8452664041454003,3.841109835495539,3.8404381964853624,3.8392889554650957,3.6437673985500694,3.600878709879071,3.5911947845237226,2.842776e-05,-1.7535837980532292e-06,2.842776e-05,-9.232662769288562e-10,2.842776e-05,-6.908993295790025e-08,2.842776e-05,-3.9631662293482094e-07,2.842776e-05,-4.9055902833824734e-08,0.0016953602962498499,-7.523516434821937e-08,2.842776e-05,-1.7504993987542802e-09,2.842776e-05,-6.86041713261616e-11,0.0018408650612499002,1.5847966270360225e-09,2.842776e-05,-5.010035173510464e-06,-6.128682298328746,-0.03770589985625428,-0.03768167928332437,-0.038454117073094096,-0.03967002237043433,-0.026291043823438342,-0.039852652538436686,0.005993859062086205,-0.03981276882114598,-0.026294988860663428,-0.02626481625253277,-0.03973203907477944,0.043755517256646614,-0.037719742385272675,-0.024639148061277483,-0.024574181750953543
16,2013-11-01 16:00:00,-0.10441610610121307,0.00441610608499985,0.0005455150917213537,0.0122540474999985,100.19785574635002,119.25761825365,-0.4088220143294209,109.727737,3.6548510989661978,3.654792696036511,3.6505951608563185,3.7237197756809897,3.8400578341648353,3.8500903529598114,3.856536553911224,3.8601298823407006,3.8533922731019135,3.8510235867682927,3.846379431182403,3.8454797911974183,3.844248266133274,3.6578147095280507,3.615526056899848,3.6060866534951317,4.02895e-07,3.3127708683826e-07,4.02895e-07,5.37883718604381e-09,4.02895e-07,2.124917281138134e-08,4.02895e-07,9.359344004600857e-07,4.02895e-07,5.592447711555823e-07,0.0020197366637499,8.762545759490042e-06,4.02895e-07,1.8865617269216132e-09,4.02895e-07,5.930783359527419e-09,0.00239314626124995,-5.141823893415489e-09,4.02895e-07,0.0005348967897310548,-6.5103076184625355,-0.04068895016279893,-0.04066249327445656,-0.0414945802795753,-0.0428019645949463,-0.02943632315496885,-0.04299948748571317,0.010670648481393454,-0.04295918583571827,-0.02944103060993275,-0.02940706400428236,-0.04287197974493258,0.04981483913194688,-0.03874991767090769,-0.027592803262963456,-0.027520125560649863
17,2013-11-01 17:00:00,-0.10430924252469807,0.0043092425074998,0.0014065294634753838,0.012793762499999996,113.21988868365001,132.27965119094998,-0.40785154752426606,122.7497699373,3.6559131436372816,3.655746830211305,3.6521596525072297,3.7249277053676506,3.8410707809988995,3.8505951258747375,3.8566325560443215,3.8601454308849386,3.8543300429459224,3.8519977419426383,3.8471911216148693,3.8462001009148827,3.844956886233273,3.6578193227121734,3.615514809124892,3.6060578911506926,0.0,0.0002827897316201049,0.0,0.00037072855571405346,0.0,-3.31334706150975e-09,0.0,-9.252466543173327e-07,0.0,-5.594083766378045e-07,0.0020157293612498997,-8.766058459575058e-06,0.0,-3.6309002492145387e-09,0.0,-7.994519755124496e-09,0.0022935131462499,-2.5731192195144774e-09,0.0,0.0007632794053029859,-6.891653149211428,-0.04277319294486918,-0.04242352428166275,-0.044671648647696474,-0.046081635020688044,-0.03272056311726077,-0.04629103431639056,0.015125433114066467,-0.04624662537481051,-0.03272646691335958,-0.03268840063944244,-0.046152501868027336,0.055353857388740636,-0.03907779762574153,-0.03067653911429935,-0.030595795442437842
18,2013-11-01 18:00:00,-0.1024245150641298,0.00242451504874995,0.0018004396014761708,0.012662017499999996,90.41664870455001,109.47641121184999,-0.40604825479870355,99.9465299582,3.6559030704541198,3.655748963573858,3.6521513108462393,3.7275417320275954,3.846687077863294,3.8566118904109032,3.862872917140563,3.8664063370652513,3.861401065683437,3.858858765812603,3.8546465450200444,3.854049789677577,3.85289844668587,3.657804549569027,3.6153465340274193,3.605842117573746,0.0,0.0003268984834186224,0.0,-7.109933716667185e-05,0.0,0.0003356467317151687,0.0,0.00021142717124839972,0.0,0.00014035676515824114,0.00114777915874995,1.8568911887472558e-05,0.0,0.00030488413605048083,0.0,0.00037136035247160794,0.0012767358900000001,0.00017927675128306508,0.0,-1.6880360353202984e-05,-7.266107248324154,-0.044664077976409616,-0.04576609673980185,-0.04656705802420376,-0.04851546212626623,-0.03597606226131182,-0.04900963826799733,0.01637124170546742,-0.048328887304835366,-0.035983862748555556,-0.03594224077533665,-0.04797459697187413,0.0577113617288512,-0.042227221699188015,-0.033728377852294725,-0.03363961117610006
19,2013-11-01 19:00:00,-0.10143695312858257,0.0014369531149999498,0.0007208623248775613,0.011588145000000001,72.90054970455002,91.96031221185,-0.40620232314292826,82.4304309582,3.655885098869942,3.6557384487917717,3.6521533853621007,3.727539963625171,3.8466955559638665,3.856612120796008,3.862870084008385,3.8664124077868895,3.861401066362414,3.8588712563161813,3.854649613452122,3.854047175921095,3.85289756022403,3.657799819238354,3.6154901693322725,3.6060169492643595,0.0,-0.0002574468843448546,0.0,3.374918677985317e-05,0.0,0.000233660267508399,0.0,0.0003404896587365299,0.0,-1.6887033034006814e-05,0.00045474257625,3.3480306968426317e-06,0.0,0.0003019708681726912,0.0,0.000232582766222421,0.0009822105387499499,0.00011967548448181265,0.0,-0.0002702800150302276,-7.636949093741708,-0.04842945159847569,-0.048464285065838386,-0.048575764945273735,-0.05017743979404376,-0.03895546095374774,-0.05205910392602214,0.015155439071308412,-0.05014595503647377,-0.03896500674816745,-0.038920123354189595,-0.0500556291859743,0.05898028665953766,-0.04604165953506317,-0.03652149947344387,-0.036425414329363436
20,2013-11-01 20:00:00,-0.1010145269731992,0.00101452696124985,-9.366445199581394e-05,0.010776644999998503,60.642213788150016,79.70197629545,-0.4063138355461122,70.1720950418,3.6558742611551422,3.6557380705004046,3.6521556494828613,3.727536440149385,3.8466939875846498,3.856611233415301,3.862872566769609,3.8664177407534974,3.86139767669525,3.858881546801991,3.854650721347548,3.8540442466789613,3.852896086594974,3.657796770070478,3.615580648794215,3.6061250428960205,0.0,-0.0003358238578075284,0.0,0.0001491649600226342,0.0,4.334739605725031e-05,0.0,0.00014413762633489263,0.0,0.00010544802498466752,0.00015893200249994998,2.571040901632421e-06,0.0,0.00012256169599740794,0.0,7.78847567215648e-05,0.0008555949587499,3.4128051329428313e-05,0.0,-0.0004370841388427982,-8.00624550290579,-0.05228357508702915,-0.05054337707566789,-0.05109220840955462,-0.0523866168219585,-0.04172621629413789,-0.05442702539857611,0.013002076542582194,-0.05244688971933513,-0.04173739321102231,-0.04168947018622948,-0.05252436899814395,0.05964021074008464,-0.050268342971250775,-0.039119088080980254,-0.039016209626043144
21,2013-11-01 21:00:00,-0.10056975633037975,0.00056975631874995,-0.001383615977904377,0.009486915000000002,58.58610574635,77.64586825364998,-0.4064676260249122,68.11598699999999,3.6559316172749767,3.6557766165743772,3.6521509593681913,3.7275319526477086,3.8466895182466496,3.8566091025149425,3.862870012716132,3.8664233157099566,3.8613921584569084,3.8588993577160426,3.8546539810514013,3.8540406978674158,3.8528944366206797,3.6577944021471205,3.6157458863867955,3.6063259124363856,0.0,-1.656835190522409e-05,0.0,-9.966195981055483e-05,0.0,-0.0001972022530957284,0.0,-0.00017909945895784054,0.0,-3.354570978132339e-05,3.47468025e-05,5.388754045405286e-05,0.0,-0.00016830251821067077,0.0,-0.00010919660867123816,0.0005350095162499499,-6.003894747971584e-05,0.0,-0.0005738876974602123,-8.373921654815666,-0.054656281415194685,-0.05321720064571549,-0.05418480469540659,-0.055508437932855065,-0.044165371142448895,-0.056999722746058114,0.010899412476075142,-0.05553895168933218,-0.0441779965967578,-0.04412738850452487,-0.055382747605845925,0.05903341673377848,-0.05468091848385821,-0.04140590633997252,-0.041297070124182385
22,2013-11-01 22:00:00,-0.10048723428615239,0.00048723429249989997,-0.0029963452065353688,0.007848285,17.600978767250012,36.660741274549984,-0.4065637648935337,27.1308600209,3.6560861185992866,3.655929334615551,3.6521456306534716,3.727527938638404,3.8466855236714736,3.85660979878822,3.8628670375507803,3.866422253224625,3.861384706120967,3.858913105992323,3.8546524844917176,3.8540318852466555,3.8528905589835403,3.658153619475724,3.616421225102944,3.607070509645806,0.0,-2.2347041288501974e-07,0.0,-0.00038289305940355633,0.0,-0.0004154808412863909,0.0,-0.0005171141227566781,0.0,-0.00019537767454649445,4.0513166249999996e-05,-7.839786180493155e-05,0.0,-0.0005611183015567785,0.0,-0.0005726337800062241,0.0004467211262499,-0.0002730501886586532,0.0,-5.5881604878903425e-08,-8.741311637185701,-0.056569950097760786,-0.0565264538443486,-0.05768383457979705,-0.059510272295959114,-0.046183222669168196,-0.059775566153457374,0.00872994866121498,-0.059725995161840004,-0.04619705331756628,-0.04614421593600694,-0.059606199161526104,0.05768664630421281,-0.05659513838598183,-0.04329808663787886,-0.04318435795993349
