,Iteration,Local,Global,P0,Q0,U0,DA0,A0,RF0,RV0,P1,Q1,U1,DA1,A1,RF1,RV1,P2,Q2,U2,DA2,A2,RF2,RV2,P3,Q3,U3,DA3,A3,RF3,RV3,P4,Q4,U4,DA4,A4,RF4,RV4,P5,Q5,U5,DA5,A5,RF5,RV5,P6,Q6,U6,DA6,A6,RF6,RV6,P7,Q7,U7,DA7,A7,RF7,RV7,P8,Q8,U8,DA8,A8,RF8,RV8,P9,Q9,U9,DA9,A9,RF9,RV9,P10,Q10,U10,DA10,A10,RF10,RV10,P11,Q11,U11,DA11,A11,RF11,RV11,P12,Q12,U12,DA12,A12,RF12,RV12,P13,Q13,U13,DA13,A13,RF13,RV13,P14,Q14,U14,DA14,A14,RF14,RV14,P15,Q15,U15,DA15,A15,RF15,RV15,Cost15,Prime15,Dual15,Flow15,Relative Surplus15,FLEX15
164,164,6.833840847015381,5.147165060043335,0.008088604525438433,0.012624855979553326,1.0877919644084146e-15,249.8305244764028,0.0003478365020007904,0.0010050441059973468,9.956209117932395e-06,0.01406532068088725,0.016112299209496892,0.022526637594999586,249.83057324030173,0.00034784461283778213,0.010023633377302773,9.956209117932403e-06,0.01076319327334774,0.008339140776046325,0.022923272757053317,249.991068462152,0.00034784390661734275,0.014050371875926263,1.0308579166291235e-05,0.01192265240018038,0.004001901360902196,0.02133867916226056,249.99576628250318,0.00034784501039225916,0.012492621746220381,9.141306095311288e-05,0.019995369901272098,0.006594971873849635,0.0194126764320935,249.52699192371878,0.00034784776746172685,0.005339954855185685,4.599391505420031e-05,0.017737006152827698,0.006708319421190385,0.00587514972631702,248.7645078684115,0.0003478559816163903,0.008605681781123902,9.956209117933569e-06,0.017950156802940605,0.006913335721718444,0.0037149511646885325,248.65861227115045,0.00034785503867561175,0.018270792384772014,2.5039566904238866e-05,0.012767212908178576,0.004941734057850557,0.0016809898534575448,248.5983456622528,0.0003478561906453607,0.015324542342900224,6.0206856300511034e-05,0.01316777042036591,0.005381093440572742,0.0015793452041596412,248.82366975285018,0.00034785664094480375,0.004344775681098764,6.976289758253048e-05,0.022479586400258694,0.008893010767071921,0.010523326357363093,248.8606002992317,0.0003478560942859327,0.005369924451928138,9.956209117939923e-06,0.01881913282506214,0.007677761932304851,0.0061445672261598765,248.8710691443343,0.00034785657813220895,0.0011306356630645027,9.956209117932896e-06,0.019067089231929152,0.007878379261085708,0.0038857732032538273,248.94433747791766,0.0030929130646291025,0.00610945833745083,5.655905210429034e-05,0.013561162319466177,0.0056547396425926785,0.0017608558434735507,248.97774018812476,0.002738665353939665,0.00401101288672257,1.0272953054184362e-05,0.012509808076752947,0.008450764122611792,0.00757443706009077,250.12268089131695,0.00034785645328436085,0.003477809948851214,1.0985481544591382e-05,0.014109660788643686,0.006532384882897219,0.005383621379389538,250.36875090044418,0.00034785478718921565,0.002976429791163333,9.95620911805803e-06,0.010691624930761444,0.004166310337593142,0.002613916477310474,250.95425751730204,0.0003478564333852877,0.003992501944136477,9.956209117984543e-06,-96.1827904,3.0,16.0,0.0,-718.346602664943,37.47664780651318
165,165,6.928976535797119,5.227116346359253,0.00819075715987178,0.012459215365694137,0.0,250.48529749643393,0.0001925007171141161,0.000965163341253697,1.054007590105499e-05,0.01402513601391221,0.016167881029670636,0.0211260289179873,250.48534656016062,0.00019249286234145673,0.009599019342496861,1.0540075901055024e-05,0.010751712988255823,0.008425837547905884,0.02226472018396009,250.61866903607384,0.00019248122746705573,0.01380436395056982,1.0794577467981303e-05,0.011958465887072348,0.003967178537637078,0.020815302763272207,250.58004348252447,0.00019250051477350596,0.011910226849160684,7.803139118259809e-05,0.020030621788525913,0.00686540185816945,0.018992829163796805,250.32685514382024,0.0001925004462880098,0.004176233243997144,6.0503724216885036e-05,0.01778598130170589,0.007044872822583531,0.005872860096383291,249.904288104397,0.000192501615147949,0.009137016782004995,1.0540075901056122e-05,0.018003476645827726,0.00732381680327893,0.003715105163100346,249.80262574481543,0.00019249531057869174,0.018042880066775065,2.3164927957032223e-05,0.012798974535939677,0.005249303488069531,0.0016810431920114392,249.74407356340072,0.00019250159427646965,0.0148913991307224,5.3054234942767644e-05,0.013171597272886129,0.005599353997876724,0.001544189904543619,250.00740370277146,0.00019250141821351287,0.0033741868909624145,5.6688092316112135e-05,0.022449055729838546,0.009267691974274765,0.010167883361368752,249.9969212615812,0.00019250149480623503,0.004558099364939625,1.0540075901060823e-05,0.018651127995605848,0.008015050844578098,0.005882719488088211,250.0442236972676,0.00019250149103510017,0.0014823942912199637,1.0540075901055556e-05,0.018773876245272495,0.008228984215176966,0.0037029545842358798,250.10767460134127,0.0016810052367101289,0.003319781363426646,9.428501591346881e-05,0.013321674338057149,0.0059042464795774725,0.00167302330205347,250.1421797278677,0.0015469422705674113,0.0023911854026964787,1.963646461353963e-05,0.01221776665385519,0.009070625646378422,0.006463065453066023,250.79651154357344,0.0001925002633970402,0.0026419623806450414,1.1274861580681595e-05,0.013544368366454118,0.007429709314198686,0.004592439898650064,251.08245664286125,0.0001925011771708633,0.004123391109327941,1.0540075901160471e-05,0.010178255639192875,0.004837539281295547,0.0022283422427509525,251.79180502049485,0.0001925015568562574,0.004867269677036968,1.0540075901104425e-05,-95.81288124,4.0,16.0,0.0,-714.0524588622087,37.474133697204955
166,166,7.038908958435059,5.27426552772522,0.008145108674014643,0.012551497664997953,0.0,251.13011979348764,3.1162815787700465e-05,0.0009300824755902021,1.1295410572440474e-05,0.013920613905940123,0.016405578226836914,0.019472471631190716,251.1301689555343,3.117306422954868e-05,0.009077299066012907,1.129541057244049e-05,0.01075423898374667,0.008476698024304863,0.02146659110190221,251.24623586361244,3.117072369520595e-05,0.013351824148021708,1.1444234488769686e-05,0.012014400186704561,0.003921761323995211,0.0201797268301508,251.17076593474337,3.11723136767498e-05,0.011119558696861737,6.082623856782462e-05,0.020070489911675152,0.007147916604478308,0.01847511535105435,251.13293751253377,3.117771990433602e-05,0.002969336427260804,7.051879830684055e-05,0.01784422246767681,0.007381258984736185,0.005822440694083236,251.04837363485115,3.117670669623074e-05,0.009551269435949668,1.129541057244223e-05,0.01807466338643046,0.007731703307507729,0.0036915037032407053,250.95723125864538,3.117783472143026e-05,0.01764200247092264,2.0542621783459157e-05,0.012845603135365351,0.005556235803828648,0.0016710625719438365,250.90450463834233,3.1177329752756184e-05,0.014343267657422738,4.3328179963466705e-05,0.013158570394384776,0.005823124422632754,0.0015075705488572062,251.1898208982354,3.1178278579614406e-05,0.002416658145545045,4.128735299022792e-05,0.02240155656917685,0.009653993076940507,0.009789073232754224,251.133932417198,3.1177845107471765e-05,0.0037363528650040394,1.1295410572445607e-05,0.01849495400750815,0.008366463474279261,0.0056108168783588815,251.21511544143863,3.1178247520396756e-05,0.0028351214485604114,1.129541057244098e-05,0.018526610886932436,0.008598999982991634,0.0035131444172725496,251.26704775508512,0.00016096369297948155,0.0009729915498296152,0.0001258439865084491,0.01312607235174293,0.006168346389520783,0.001581481748774018,251.30114724755407,0.00035205351088485396,0.001048132869729107,3.0892041484966194e-05,0.011951436295434988,0.009742924581193255,0.0051847018918611395,251.45949242541076,3.115478469091966e-05,0.0018611836039490097,1.1731385837039263e-05,0.012973275669263838,0.008510438437597887,0.0036846197322067085,251.77144319722518,3.117818788442913e-05,0.00517534192683077,1.1295410572542704e-05,0.009647236856240636,0.005683501410993352,0.0017886740708217205,252.5760657571293,3.117702173304232e-05,0.005630251160926915,1.129541057247764e-05,-95.41213089,4.0,16.0,0.0,-709.4051284822283,37.47373459777566
167,167,6.88847017288208,5.124794006347656,0.008042446781624765,0.012407279224727443,1.0877919644084146e-15,251.7537810232131,1.4262108895848058e-08,0.0008981183330163129,1.0558034855028661e-05,0.013855225385402826,0.016552626533339165,0.017706318121487926,251.75383050394402,9.971269493900978e-09,0.008450783093472558,1.0558034855028704e-05,0.010834770713755732,0.008594405190343223,0.02058158311328241,251.87129774144967,4.289514965559115e-08,0.012683204868092011,1.0632497387751158e-05,0.01209677012311789,0.0038690570362358745,0.019447290785975575,251.7703819290556,1.6758128524349332e-09,0.010129244111668005,4.096515947145072e-05,0.02010029228427075,0.007421758394804992,0.017878762573148767,251.94667366253486,7.334711959385448e-09,0.001787405922508689,7.539577493111269e-05,0.017895913182019784,0.007702996177333325,0.005726697475738931,252.19671917348512,1.6349111879720782e-09,0.009844373884062362,1.0558034855030323e-05,0.018152961562308466,0.008123064360744111,0.0036396054523153707,252.12232690688347,9.810720703845188e-10,0.017083956232682624,1.6636834152751885e-05,0.012904122609344395,0.005849880687295516,0.0016507900334101692,252.07918986776122,1.5466420728253742e-09,0.013696094327969569,3.148408834039056e-05,0.013114178148786034,0.006048886537111547,0.0014662157508498592,252.37030716302863,6.072522899367289e-10,0.001540040010711589,2.46355709373251e-05,0.02232361254594067,0.010041612431085901,0.009397103984201382,252.27142686527148,1.6649727643990966e-09,0.002934590919897881,1.055803485503673e-05,0.018358190743389076,0.00872878097196064,0.005337150430328597,252.38421190521564,6.623339186762495e-10,0.004238253691917537,1.0558034855029058e-05,0.01835231182986759,0.008985750895412821,0.0033245624485662194,252.42435849047894,4.940372814945098e-09,0.003449138093741693,0.00012401172947680797,0.01299916045936171,0.0064460910005842585,0.0014909893477933786,252.45757604804618,1.627941922943641e-08,0.0021177555860054315,3.362710835176191e-05,0.011760884557996572,0.010523849852711034,0.003828788720238251,252.1080812623355,2.0429857591272603e-09,0.0011960492587607873,1.078204073016157e-05,0.012460679252229111,0.009701701192345024,0.0027009921338912585,252.43557929673904,5.587671486723727e-10,0.006109826913603737,1.0558034855102335e-05,0.00914175962352889,0.006652965716961183,0.001317166073310833,253.30412340614552,9.725270720827441e-10,0.006276597005145694,1.0558034855088116e-05,-94.95164601,4.0,16.0,0.0,-704.080887673389,37.47373459777566
168,168,6.932309150695801,5.117464542388916,0.007931487868742577,0.011986060520632702,0.0,252.36581908688615,1.3151367697917953e-08,0.0008780831415076784,9.34287429006726e-06,0.013737672363188553,0.0164779725844605,0.01585121618511202,252.3658684929841,7.081740183498229e-09,0.0077139182410949185,9.34287429006732e-06,0.010925291615282941,0.00870087433296894,0.01963517236827242,252.48874054351776,3.417494389910518e-08,0.0117944106175273,9.363792093282124e-06,0.01221940819703954,0.003866169379529102,0.01865659036111155,252.37917686573624,2.0200907729227816e-09,0.00895401226084834,2.0431990531563115e-05,0.02011286995289757,0.007678074253437237,0.017219309581680664,252.76944906983422,4.9771095427563395e-09,0.0009184639252894955,7.529418934204698e-05,0.01792882069856708,0.007995740408292358,0.005589435853355323,253.34900402387188,7.453864713177887e-10,0.010016849457822535,9.342874290069433e-06,0.018223028767878593,0.008482585820293763,0.0035581696132950887,253.29707611868798,1.562487974828438e-09,0.016386352836675874,1.2310538425787915e-05,0.01296286628714779,0.006119669897689274,0.0016169672238848163,253.266785702456,1.2514291728931175e-09,0.012965493287024758,1.8892973546069916e-05,0.013037360249611997,0.006270249424052072,0.001420343568827374,253.54850964914007,6.334607722818424e-10,0.0009351017400581383,1.0376789594254692e-05,0.022215126817138334,0.010418632502504929,0.00899978099814403,253.4092746602607,8.216388154320262e-10,0.0021878996977734958,9.34287429007128e-06,0.018256942133567856,0.00909495201200908,0.0050699336305527,253.55204941113826,5.263270327884823e-09,0.00559508474264112,9.34287429006928e-06,0.018249065250396643,0.009384309104844309,0.0031427403729674544,253.5814627704183,7.122024536244378e-09,0.00704307480656371,0.00011165079670597818,0.01291999658109615,0.006733779202469678,0.0014046974191818742,253.61414088342528,5.534439184099579e-09,0.004696829568431673,3.173417880902345e-05,0.011581031569935769,0.011335638971476077,0.002518002898571339,252.73674128013826,3.5231212902102953e-09,0.0008777040589651747,9.408464329677283e-06,0.01204326660897337,0.010980499053403621,0.001734331581900767,253.07403217722717,5.758089851507933e-10,0.0069191333723011466,9.3428742901579e-06,0.008711179364901137,0.0076736653322019895,0.000836587577018519,253.97556150907457,5.401471448791484e-10,0.006807691791302937,9.342874290099906e-06,-94.49959367,4.0,16.0,0.0,-698.8643161124489,37.47373459777566
169,169,6.9303297996521,5.159089088439941,0.007901121662399877,0.01166866833621558,0.0,252.96471742031332,1.3294266012166571e-08,0.0008709656548337703,8.015522440864366e-06,0.013747303121479832,0.0164021038125293,0.013909012425739569,252.96476713715288,1.4372578197876907e-08,0.00686203709560606,8.015522440864381e-06,0.011113769999159733,0.008721889341960946,0.018628505824083777,253.09872791311372,1.4213828693472795e-08,0.010686041723185305,8.015622245858603e-06,0.012385878807477846,0.003870718210764403,0.017836315570529594,252.9947269796752,3.3564484839673975e-09,0.0076131155309200615,8.57383380689365e-06,0.02011092223044715,0.007909836088944112,0.016525560623446324,253.601510470195,1.5475568373172992e-09,0.0013112001091445445,7.056065884605021e-05,0.017937597201496625,0.00824871148296995,0.00541384215671482,254.5046399826314,1.256077133049313e-09,0.010071639063178777,8.015522440867056e-06,0.01827026878691906,0.008795767906562156,0.0034486971813291324,254.47996593137222,5.293230823907714e-10,0.015567257977542895,8.552229192906558e-06,0.013007312557086618,0.006355546461581614,0.001568208505718678,254.46519776918086,1.7927100375806101e-09,0.012165560747450063,8.552232661794658e-06,0.012939325553702648,0.006479269615303048,0.001371328255519322,254.72445496670474,5.627072582365717e-10,0.0010100477604837014,1.4764805519679894e-05,0.022093151619583497,0.010774443690040391,0.008604395023032443,254.5474991443073,1.2864138777268194e-09,0.0015409729023342078,8.015522440870747e-06,0.018187723919534632,0.009455296936642633,0.004815162980412511,254.71932844865194,1.097672692728212e-09,0.006896414172838628,8.015522440865042e-06,0.01820538761827576,0.009786173690784487,0.002973428165615298,254.73999382800346,3.2402134868363646e-09,0.010555455385337817,9.313057784171321e-05,0.01289190350682041,0.007025845454974145,0.0013254446970470987,254.77310426014867,4.411003772694137e-09,0.00737531724553446,2.808842517719983e-05,0.011475001502303548,0.012089926619978595,0.00153423373465915,253.3457161894526,1.2011836169872134e-09,0.0011653192361726615,8.015965321228089e-06,0.01173516071179625,0.01227719894639726,0.0010304222265860475,253.68459143056032,5.369469971537997e-10,0.007599969125812527,8.015522440992674e-06,0.008385264768968809,0.008715528069541833,0.00048003565944628097,254.5916439058245,7.57019604502197e-10,0.007226243888579389,8.0155224409442e-06,-94.02828576,4.0,16.0,0.0,-693.4375264965144,37.47373459777566
170,170,6.765815496444702,5.188471794128418,0.007932371739924875,0.011341498403046102,0.0,253.55630813622676,4.633778007108149e-09,0.0008754298302548203,6.833461787410508e-06,0.013789245871168853,0.01630753106548364,0.011971063917688207,253.556357826745,1.2094754692037748e-08,0.005892661473523223,6.833461787410571e-06,0.0112618702285613,0.008709057277491758,0.01758771499409052,253.70106785397974,1.3931661930921272e-08,0.00936420172897041,6.858906537418649e-06,0.012529792962736156,0.0038351573038801503,0.016998596404260442,253.61563280258903,1.9344298950443104e-09,0.006130961997062265,2.3746301132882735e-05,0.020097483503499144,0.008096124937750719,0.015829340058515745,254.4411873141349,1.9045842505244976e-09,0.002347242184323907,6.177981544964507e-05,0.017922526885226133,0.008449215917417116,0.005208767149889377,255.66254173066534,1.803483104482174e-09,0.010014264495268679,6.833461787413857e-06,0.018284765656275563,0.009050673535682507,0.0033136258760205588,255.66896396779939,2.0227023645010295e-09,0.01464508061732887,7.094010281217861e-06,0.013026010151670599,0.00654812031046492,0.0015062561892983564,255.67172392851955,8.549898922268742e-10,0.011309249389299697,1.192605708621662e-05,0.01283994517417987,0.006668725319070977,0.0013195468812301418,255.8986047321037,7.939976116636965e-10,0.0015284010797920987,2.8337351143598407e-05,0.021973835777963965,0.011095003956157659,0.008224635742155696,255.68600748659333,6.578762712294377e-10,0.0010695688330366574,6.833461787418612e-06,0.018141843887411625,0.009799232843786582,0.004577561792899787,255.88683660204245,6.032031585894937e-10,0.00814683984366129,6.833461787411286e-06,0.018209935471241143,0.010180000314309495,0.0028192879174054335,255.90131470919266,1.4301267433254038e-09,0.013898531336716887,7.000643654884392e-05,0.012907348132244648,0.007314504086750671,0.0012545248927136093,255.93622937519459,6.388850586972983e-10,0.010065432538612168,2.3084186643037e-05,0.011417670116778675,0.012786370997484165,0.0016321688793317505,253.93544783270156,2.300166453110141e-09,0.0017529494522748616,6.90553394919973e-06,0.011541888097287718,0.013511997516280395,0.0011630249863587548,254.26738853136422,6.641370882432669e-10,0.008152891006142656,6.8334617875480696e-06,0.008170207182712767,0.0097358898551623,0.0005568895769056998,255.15400327768637,1.217523165136919e-09,0.007536546631830202,6.833461787483676e-06,-93.57144249,3.0,16.0,0.0,-688.1821451171588,37.47373459777566
171,171,7.047108173370361,5.147892475128174,0.007946815799171223,0.010882995442293946,0.0,254.14170876871214,9.465787566337136e-09,0.0008893852354295098,6.0758949958010495e-06,0.013833931933144005,0.01610988527501617,0.010131619946011293,254.1417588434705,1.7777009193625677e-08,0.004807039663129376,6.075894995801124e-06,0.011370959427617509,0.008680486306813923,0.016550022437851752,254.29771857904447,1.332953664685122e-08,0.007841092049180352,6.169967462902976e-06,0.012644610190788814,0.0037820647854752442,0.01615405489755495,254.2407181500001,1.4851582284241124e-09,0.004539015905206106,4.0263183806237575e-05,0.020070963688401125,0.00822656713018241,0.01513997453856116,255.28645033553008,1.3627706840854138e-08,0.0034193783624164326,4.977035802673233e-05,0.017883781181384315,0.00858610231810366,0.004984003390593357,256.820806759412,7.080333144144034e-10,0.009852398206172525,6.07589499580372e-06,0.01826209874857095,0.009235842221064532,0.003159355873335274,256.8615744275127,4.988140621565472e-10,0.01363828094438633,8.791020539036954e-06,0.013013458646045513,0.006689791849188082,0.001433386071744928,256.88322808202093,1.265447640526094e-09,0.010408567390473562,2.197259595065322e-05,0.012756382251815381,0.006830213774685727,0.001268538535490063,257.07169461323565,1.106257653804595e-09,0.0020697067022879393,4.041670655079159e-05,0.02187050993342683,0.011366007730112626,0.007874087698235976,256.8241496905089,6.806300485149588e-10,0.000886302194719635,6.075894995809093e-06,0.01811484747463897,0.010114087169536138,0.004363108669701852,257.0553326412012,2.2566584969651995e-09,0.009352968133543652,6.0758949958018135e-06,0.018244156813249836,0.010552748959866248,0.0026816793471390525,257.0664965583561,2.878706732605228e-08,0.01702436192605286,4.406067586333569e-05,0.012948581251930961,0.007590170602322006,0.0011921795869876664,257.10474554982534,2.245052090236506e-09,0.012727460701908234,1.7210258626844346e-05,0.01143299943984601,0.01341211362300004,0.0026098946029184935,254.50889578157754,2.5676454628253387e-09,0.0024108171259358785,6.356862296533693e-06,0.011462626541958527,0.01463896459555072,0.0018822405652188722,254.8239801800718,1.1280461837577516e-09,0.008581782131653691,6.075894995919179e-06,0.008059390036676231,0.01067439224011039,0.0009100566977875901,255.66508223771646,1.3037218688875062e-09,0.007744169518482668,6.0758949958944146e-06,-93.12480888,3.0,16.0,0.0,-683.0543117106733,37.47373459777566
172,172,7.09499979019165,5.225316524505615,0.007981944770331562,0.010018563731753713,0.0,254.7150927281616,1.1645977278380774e-08,0.0009106420118246236,5.953192420878049e-06,0.013946373406266829,0.015575701831918481,0.008445099705330238,254.71514321283559,1.8726526583368337e-08,0.0036138713919877637,5.953192420878113e-06,0.011490499108956184,0.008591502152404938,0.015539570194341379,254.89047693423078,1.7048018654764956e-08,0.006136209381028101,6.13019560174501e-06,0.012731172150807818,0.003736261571472898,0.0153218886972953,254.86994144363914,1.731421760734941e-08,0.0028867347251587826,5.362269009189915e-05,0.020028949391652888,0.008306194395697429,0.014457888922279817,256.1353305977218,8.709071491412416e-09,0.004427596236533386,3.5564179949732063e-05,0.017819728511411535,0.008655327602439977,0.00474325457438217,257.97704281964917,7.621344475898234e-10,0.009595369765398527,5.953192420881337e-06,0.01820119275588491,0.009341449780748226,0.0029949894668734323,258.0547517620298,5.7633410861734325e-09,0.01256501431873796,1.173914755975993e-05,0.01296949015043701,0.006773749536152097,0.0013537015092296145,258.09628496019604,1.3541203109318903e-09,0.009474761878135316,3.09794681848626e-05,0.012697811928134895,0.006955105426368623,0.0012211354957404697,258.2443616332056,1.2834301685581385e-09,0.0025172622676620793,4.949683336894963e-05,0.021788691304627704,0.011577234727087288,0.007556150551762779,257.96096384685416,1.4052875799491486e-09,0.0009769108837149423,5.953192420890828e-06,0.01810183365226884,0.010386255404925762,0.004176710625329648,258.22530424668264,9.661873807803027e-10,0.010520022752297681,5.9531924208791025e-06,0.01828873878552466,0.010889707313004164,0.002563053594235851,258.23627299519063,1.826270981430367e-09,0.019901825351788346,1.7536031665307993e-05,0.012996923934589743,0.007842295088752156,0.001138608785936662,258.27936302738385,1.4863124240813352e-09,0.015321833275324409,1.1227871378711458e-05,0.01153249204214174,0.01391850945823613,0.003739106059746456,255.06919177478875,2.4987205178890773e-09,0.0030821906676852654,6.476588440459398e-06,0.01149373747427403,0.01561853602636595,0.0026802920315771414,255.35757975789173,1.3726498140487048e-09,0.008893519419549474,5.953192421054191e-06,0.00804070503748636,0.011489208497766893,0.0012951049358946416,256.128518531092,7.048257522401373e-10,0.007855724382570343,5.953192420967161e-06,-92.65865398,3.0,16.0,0.0,-677.7165886896654,37.47373459777566
173,173,6.9001624584198,5.207144737243652,0.008008853339837212,0.008860413881220617,5.438959822042073e-16,255.2834566808809,2.8258660990993276e-09,0.0009372697909353627,6.328467429006815e-06,0.014081507182273424,0.014656116884017276,0.006875679846872553,255.28350767448157,3.18262596056742e-08,0.0023451056612256425,6.3284674290069024e-06,0.011625014808593084,0.008311731284216285,0.014535715761293623,255.47874778765654,1.144548970163793e-08,0.004281066117029348,6.566817868479437e-06,0.012817561107070816,0.003674041866191731,0.014512038696862744,255.50366935415593,8.577642762753642e-10,0.001342890808922711,6.29487853487594e-05,0.01997972751679194,0.008339112584349382,0.013788831085994295,256.9865999523712,4.4220600005218094e-09,0.005339523733252916,2.0449706435637005e-05,0.017731210965702723,0.008657482412961657,0.004489184533286095,259.12869755910185,6.086150837500673e-10,0.009253625683196494,6.328467429008629e-06,0.01810329399707568,0.0093621437596631,0.002826658931305395,259.24505318802665,1.2251714628302987e-09,0.011442860368381266,1.4459812132686582e-05,0.012896464371680703,0.006794259487401963,0.001273369353147786,259.307213757094,1.4257404091519908e-09,0.00851852751605368,3.773189947195479e-05,0.012661303303048696,0.0070373928649015375,0.0011755402119273419,259.41683428690897,1.2297622143014397e-09,0.002836395728626082,5.5016510254952124e-05,0.021727296446406814,0.01172110684000758,0.00726859878475342,259.09533807940875,5.706354133357394e-10,0.0011478040424540358,6.328467429014225e-06,0.018096111466033245,0.010603364267299775,0.00401941224858223,259.39684272206546,1.2811646528988195e-09,0.011650724899826057,6.328467429007593e-06,0.018328805484058505,0.01117525714905474,0.002465920489060416,259.41092961353337,7.543135172908062e-10,0.022512688182227673,1.1815883882373035e-05,0.013038343310055833,0.008059627879731768,0.0010949981473971318,259.46033027580074,7.683109697452207e-10,0.01780539531113461,6.896993457907883e-06,0.011697128988123492,0.014189956278099821,0.0048404793147492275,255.61711302713326,1.5996009614010387e-09,0.003754419069074716,7.0205339174428475e-06,0.011625877602156514,0.016403661399673256,0.003429215642988385,255.87206141491546,8.267931784232174e-10,0.009097698613830203,6.328467429181855e-06,0.008103957867429982,0.012153749567060597,0.0016546794138754108,256.549745184217,1.9835242746667425e-09,0.007878736052478054,6.328467429097983e-06,-92.21767203,2.0,0.0,0.0,-672.7014319022121,37.47373459777566
174,174,6.959893703460693,5.227440118789673,0.0077943991564927845,0.008139400241864173,1.0877919644084146e-15,255.83088026430488,3.0272744812328234e-08,0.0009675791295806296,6.963174563372663e-06,0.01405520713447176,0.013721706302727824,0.005454532098664623,255.8309318636427,7.218074360657546e-09,0.0011844057733305497,6.9631745633726986e-06,0.011735397247340377,0.007767065425794618,0.01350926349133246,256.0645092237901,2.0215036902129526e-08,0.0023502963974318496,7.216550263410438e-06,0.012896648174846292,0.0035187803743381004,0.013711734510985164,256.1413875962784,8.817036108501343e-10,0.0012864124175078339,6.782613175877774e-05,0.019926205165809015,0.008320709857631526,0.013141467273450854,257.83954314249837,6.6021152645350354e-09,0.006137970069450236,7.831212220914195e-06,0.01762053080411771,0.008593551175314308,0.004227200955057136,260.2734672926847,1.0850658753463525e-09,0.008838242180582462,6.963174563374437e-06,0.01797169072849867,0.009296990234950637,0.0026574255797551984,260.4288999729686,1.0351744134543268e-09,0.010288588177410922,1.645556517588396e-05,0.012797549975655199,0.006748730236330314,0.0011956427061015906,260.5121075293396,2.266620428762517e-09,0.007550219173723657,4.183974893886518e-05,0.01263763169006588,0.007074028190996502,0.001130567295901577,260.5887714619076,5.654883886942431e-10,0.003014002851185017,5.683234488519839e-05,0.0216799901147031,0.011791179285384722,0.00700871535485422,260.2262208972026,1.078676483151201e-09,0.0012663589205658852,6.963174563383113e-06,0.018091423918864327,0.010754856527867205,0.003889668753224868,260.5695675549432,1.5138331500464389e-09,0.012745170645087976,6.963174563373845e-06,0.018354591259201518,0.011394334177630059,0.0023904786392176724,260.59024509146144,3.0231995369551545e-09,0.024849093402756855,3.486578930661152e-05,0.013064811129407394,0.008230521458026484,0.0010625001675043184,260.64745056889484,7.385108830945369e-10,0.02013274673928541,7.93011820391974e-06,0.011868048282718426,0.014118315486473649,0.005887963715532855,256.155832594747,4.105449631822777e-09,0.004427031909319896,7.696784692303616e-06,0.011821376464953091,0.016908156477496793,0.0041163361945486445,256.37042703506535,4.1317171044100617e-10,0.00920635815952053,6.963174563448859e-06,0.008230076104195266,0.012640693317489085,0.0019723404742598236,256.93595640687295,1.807955758252091e-09,0.007821573552832022,6.963174563420656e-06,-91.7021166,2.0,0.0,0.0,-667.125810293957,37.473734646765465
175,175,6.845309495925903,5.287328243255615,0.007759303197433297,0.008124669018097224,0.0,256.36735401069393,1.8698848419368556e-09,0.001000099774572503,7.583917193640749e-06,0.013990345211263485,0.013189905209496327,0.004417696146496793,256.3674061650681,1.882442317048133e-08,0.0013232504613121707,7.58391719364084e-06,0.011759747067367411,0.007163443028997293,0.012496106256143221,256.6437056612091,8.57880467044249e-09,0.0009935599538058682,7.817198741590916e-06,0.012959302076124684,0.003238865278044495,0.012891963984589824,256.78356723213454,1.3546001392715989e-09,0.0028476397810225846,6.823421530375442e-05,0.01985783172952731,0.008252267382698734,0.012506225375835475,258.69296259917854,1.0899536144320334e-09,0.006812318277385744,1.3772483986808406e-05,0.017487916193196566,0.008464796474426174,0.003964917964049818,261.409426719292,5.258120597761664e-10,0.008360463991656951,7.583917193642653e-06,0.017810467682282297,0.009148091388102207,0.0024897337405377132,261.60288521484546,6.553248035055425e-10,0.00911802397571301,1.746985030980287e-05,0.012676132495975314,0.006638548775055432,0.0011203863165570524,261.70694860598707,3.7011302591868653e-09,0.006580086283185898,4.3148897086687555e-05,0.012617015199262503,0.007063500992536925,0.00108757055440298,261.7592874696682,4.824714009761535e-10,0.0030465002602291223,5.501723827673624e-05,0.021635040190093928,0.011782794189714323,0.006774064529948867,261.35259325663935,8.656266434415829e-10,0.0012856183739398432,7.5839171936523885e-06,0.018010140478492448,0.010831641438753464,0.003785060358315087,261.74264819299884,1.7405514781717343e-09,0.013801239088205368,7.5839171936414525e-06,0.01813458115742547,0.011533396045837975,0.0023377813516523506,261.7734593254782,7.980381563065628e-10,0.026910970847368973,5.5220874054347545e-05,0.012854186275388703,0.008344040904934303,0.001044021617349332,261.84001535451836,1.8575562447876245e-09,0.02225894991018482,1.230693974308277e-05,0.011943550033247471,0.013789683873335215,0.006810229294953771,256.68244809744795,1.5225180481798679e-09,0.005104033309416764,8.261755036119109e-06,0.012041481094849016,0.017034495912050533,0.004746475852140479,256.8569865544612,2.1091005682163744e-09,0.009233611666049652,7.583917193805131e-06,0.008404908479089283,0.01288820529858278,0.0022491793673937227,257.2947778264806,1.0654553206208166e-09,0.007693510917078406,7.5839171936918e-06,-91.18697444,2.0,0.0,0.0,-661.6345871185081,37.473734646765465
