,Iteration,Local,Global,P0,Q0,U0,DA0,P1,Q1,U1,DA1,P2,Q2,U2,DA2,P3,Q3,U3,DA3,P4,Q4,U4,DA4,P5,Q5,U5,DA5,P6,Q6,U6,DA6,P7,Q7,U7,DA7,P8,Q8,U8,DA8,P9,Q9,U9,DA9,P10,Q10,U10,DA10,P11,Q11,U11,DA11,P12,Q12,U12,DA12,P13,Q13,U13,DA13,P14,Q14,U14,DA14,P15,Q15,U15,DA15,Cost15,Prime15,Dual15,Flow15,Relative Surplus15
10,10,1.0695147514343262,0.002027273178100586,0.0008909793951788204,0.03903582655038102,1.4712308798580718e-11,1325.6524085455603,0.009597317685015158,0.08387784683326531,0.08347154780192599,1325.6524085455603,0.03227897591916004,0.0931399263456338,0.08915070324132138,3469.9133879892574,0.05171887778474889,0.0857672766516565,0.05093266296331003,4893.014272452337,0.04822905257369381,0.04907994795913121,0.037699924674607345,3443.928981887355,0.019529432867653036,0.046973914198453724,0.02130323541259102,526.6931637652476,0.033059833969876225,0.0863960463076362,0.019877963146379657,245.986469760706,0.029280598395163046,0.0727673903987842,0.009440240076962004,692.2170992316859,0.011914954022077335,0.00790934849182597,0.01716156886732659,6.640314385260103,0.02455167088815961,0.021485564967865564,0.03785690706448136,675.7051353356259,0.02048107903198172,0.04586616020967322,0.010853351794038265,417.8134733411593,0.039974722966138215,0.0707186030281122,0.003196575163109456,960.2976162716473,0.0343432973503255,0.05713645483130975,0.0029481784727981345,1373.8518976769458,0.002265816259380665,0.04361276834520753,0.017046384408862043,1676.0756732868979,0.012032183911814872,0.023958565603442582,0.020653871894395756,328.3153733899737,0.011978417969779219,0.022914048386054618,0.015560338568999344,1532.5957623182828,34720.862900167915,0.0706593042179278,0.15730950808783595,24.852545022332976,-205.9853765263395
11,11,1.151460886001587,0.008021831512451172,0.003853308006833221,0.013692002398972001,6.959395595489405e-12,1270.919675365114,0.01129365456821199,0.05901590025799967,0.07883323819252092,1270.9196753651142,0.008999689609534425,0.06455815449859058,0.07645412127608207,3336.069038115585,0.018727426364445736,0.05994833853934403,0.04484451966447808,4908.438318354356,0.02934968111702334,0.0351046903840053,0.023090478290335992,3724.373330750192,0.012939899200435468,0.04330129540608881,0.015180678865860898,686.1564167411411,0.020692511047287025,0.07531353234293629,0.02071714132435015,356.6338175392814,0.019333017125865902,0.06216820919475357,0.014173856375127945,982.2123554936002,0.02048266784002537,0.0030356623432913747,0.014845369066370398,300.6368779570195,0.029064469067040705,0.01750029043534863,0.0320246120863482,975.2491456861222,0.021138349285645494,0.049714950279310846,0.010666515080499931,494.8873114546378,0.04374956068163434,0.08458444184069872,0.003025255679957711,652.7376694238341,0.03864721067338865,0.07017563452154055,0.001532358448985705,794.1437377050592,0.010397438839827373,0.05335629145762044,0.01947423155643925,1590.5309656616182,0.027410988077856947,0.04158973224801932,0.01281905636482176,457.6092087910164,0.026001731735273724,0.022250017120691867,0.007025113969173957,1143.377684780196,33367.9591447825,0.04037592954171887,0.15882728084065464,4.214584094117731,-34.33398963648118
12,12,1.1832189559936523,0.010056495666503906,0.006241399945109247,0.004137708413922545,1.2371153213236625e-11,1179.5744208749572,0.02277132956572117,0.04109828746095444,0.07205083308003483,1179.5744208749575,0.031586538974075325,0.032853846875311774,0.06138510623934667,3018.168587370975,0.02369011002969369,0.029770722380484057,0.03914996320485861,4557.245672431971,0.01603890055201311,0.018943884308738924,0.016503931833780322,3670.5850345149706,0.00665589386928759,0.035684157955068706,0.011152417445754556,785.8100771213494,0.0070407322636133534,0.05953221779925107,0.015687858384497353,351.1059526929676,0.007030440614261053,0.04849003366514516,0.012754485810863544,1087.6689605508802,0.023675008444490123,0.00858745387684131,0.007846324473781016,655.761321247721,0.02832462063652847,0.01790361637225301,0.019456853725309434,1187.4679167895163,0.019772872535428466,0.052259423671695227,0.010294146278916096,591.6329025451765,0.04175086478613883,0.09070469190418796,0.005226014973991397,372.37260576680825,0.037333274793753146,0.07556158650140277,0.001332571231545343,234.1446165728409,0.01633773196016142,0.0682498542288242,0.024555511463315836,1508.4144551750692,0.03776763929125568,0.08870636216006872,0.010938990102813599,687.4158904242086,0.03449124583325266,0.06666984070571394,0.002162536801328907,628.2705490229888,30667.299302100677,0.039991148305329974,0.13108881037458434,16.32442804154742,114.6098098858055
13,13,1.1388819217681885,0.0020318031311035156,0.007847059391874888,0.015015803044885537,8.244859153559107e-12,1063.2950262994086,0.02952307060055941,0.03447503157001825,0.06374910623249332,1063.2950262994086,0.04884814034875553,0.0027687127604397056,0.046648436454847314,2594.997107888982,0.0453658461961868,0.0026522747049756404,0.036664642731091254,3959.2048321481543,0.02241049908132495,0.009507835874691789,0.026679419279786863,3346.0014339776067,0.006256303304916021,0.02589734861190245,0.011652229456679873,802.177869079837,0.00854086780964747,0.04082460816285063,0.00659502359135734,258.7768589427925,0.005918553439731897,0.03284144107290584,0.006518600331010793,998.8906657565252,0.02054084159782382,0.007768814506039305,0.0010338407001753535,963.8737239254519,0.02186902850222329,0.017769702049279912,0.005903696584982648,1273.171961349648,0.01621194046599735,0.052637485062493,0.009730740380292724,664.5957281158878,0.034975263879497134,0.08956329616575014,0.008439160051168234,140.41295270496556,0.03137049296902811,0.0741978260298904,0.004323561070162148,236.41278004103128,0.020286788720054644,0.083139410886525,0.03066614159690042,1453.547078566189,0.04319224139410541,0.12966019486921168,0.01484008015096715,985.8503178488878,0.0383096156441534,0.10418820334133444,0.002828198783629581,91.71138819301916,27057.2847235883,0.075590255316223,0.08820363768946281,32.36786166070574,240.1149107810289
14,14,1.0293991565704346,0.008047819137573242,0.00780836522157493,0.02004429870313018,1.737470282603251e-11,947.0410009482118,0.031703130770921566,0.03688793574768937,0.05572353348899616,947.0410009482118,0.05697955329509653,0.024480835749764156,0.034074017113974835,2135.4709499063024,0.05868156875067807,0.02927177404109842,0.03790689051328459,3238.751660067829,0.03420250902675699,0.022707147102421582,0.04162086436703345,2840.3796155346863,0.010674617231816988,0.01643434107670524,0.01739871034046881,734.174630024106,0.019699826234006238,0.02116685012410839,0.007924995159955484,113.97467721294221,0.01716831437394047,0.016337226709770076,0.0016498233441714345,741.3659697069576,0.011839135825707356,0.0013214099585493089,0.009088680849737636,1141.4606175885851,0.012404576840025102,0.020017641541942254,0.015156256007711099,1219.4980865186055,0.011616994103739337,0.0511528345366425,0.00849054720130877,678.5235678767875,0.02506251567268567,0.08239487954684911,0.010155347527469594,33.39178266346168,0.02222711313632638,0.06732274054847558,0.006285324955905746,569.819476408785,0.021327863869876725,0.09539704276943946,0.03813697119198578,1422.345276503905,0.044262821193185226,0.15951878102392247,0.023081464828848024,1303.6701392784726,0.038845040588985955,0.1310510269989986,0.008057445485851893,539.2165551647232,23258.254576497886,0.11175277143193346,0.049591981372413343,45.15994373954197,340.58905516136645
15,15,1.131119966506958,0.0020105838775634766,0.006935234353247283,0.02051765541308915,1.373810962868645e-11,843.8413908160004,0.03005857919095503,0.04061035698801829,0.05010528115384838,843.8413908160005,0.05707439936684265,0.043333282916293216,0.02516504561224976,1697.6466448378644,0.0631279117584045,0.05133708292675066,0.04141660026146711,2503.326999728061,0.042519976923289834,0.0386220915787275,0.05548776097467624,2244.0050060117405,0.014298263245442778,0.011103496269609317,0.025093659739137197,601.038308453546,0.027141933688474625,0.0036753495006248303,0.01825461544672626,54.8597876130494,0.0247210060897193,0.000397909271980233,0.009111637962978822,370.5593470445323,0.00030389518395629696,0.008909669200179432,0.01438980541408823,1137.6139191714653,0.012975570530653542,0.028752297380655427,0.02801242650117389,1036.948203725904,0.008983702007013572,0.048698613069661674,0.006697284925856011,611.2984853150917,0.014173194873746011,0.07110974267740092,0.009161900241977829,150.09753218092004,0.011843655899923738,0.0567023384373288,0.0064592719994700605,747.4743147407517,0.019136958243695823,0.10337688641786709,0.04727712640004658,1401.435828385827,0.04168233559997628,0.17657097671678565,0.03413872680655543,1589.6061571983573,0.03705900341369913,0.1459861239044706,0.015514846247787158,1092.144595369141,20034.96250633161,0.13632071835104534,0.021167207354865915,55.512912644996426,420.49674754372285
16,16,1.141061544418335,0.010077714920043945,0.005791229074998361,0.017742798436020772,1.0268450771145006e-11,757.7703812899349,0.025916538871436287,0.04167688116279019,0.04845292980729067,757.770381289935,0.051338045300273416,0.05355421743229606,0.02060284789608405,1320.0804141967299,0.06046914466130656,0.065762907434407,0.04514242476831522,1832.524458338144,0.046254850914704694,0.05180520317476999,0.06609300138108101,1633.6510609169486,0.015883105701899727,0.012858935595058782,0.03243251648326289,432.0887137298239,0.029755905356338385,0.014110529643555747,0.026540543969054895,222.3082504211259,0.02757242573144865,0.013483120645870693,0.014394081392634064,43.17166269199684,0.012957555433249309,0.02057852527898214,0.01607721527849892,943.3290676312852,0.0250873233566927,0.0413540916785763,0.03652232960769449,753.8183564864679,0.011299444392444659,0.04629552507317849,0.007269169028106914,457.6208854912102,0.005228077826385382,0.05789787213959443,0.005351150637253403,221.48690445898438,0.002162741396660636,0.04424511074700272,0.004617722143765711,779.9154355768204,0.014572666428199637,0.10618282449411952,0.057314199048913675,1375.9727040050082,0.03635912810377824,0.18098256422311787,0.04539480203931894,1806.4196888456565,0.03335738041721169,0.14953582053591807,0.0228576550914,1591.556384938526,17996.96042977443,0.14454945120572354,0.01511885687796138,63.66899477284646,484.4150187328101
17,17,1.1491343975067139,0.0020208358764648438,0.004676107296639518,0.013060162093110582,1.573851585448477e-11,688.4231365858295,0.02075136051117632,0.03976204200795664,0.051171763710757205,688.4231365858296,0.04233201074642346,0.05533561552937745,0.01925332164664833,1020.1266219600644,0.05306301279533163,0.07180763942667216,0.04742964810655729,1273.3218067832097,0.04574563571741168,0.06053432263129769,0.07191015368654999,1067.5016625465869,0.01536962534113227,0.016875669846901326,0.038053679039497766,255.30316394755286,0.027635344350720164,0.025615380589579403,0.031730091386608546,369.77408692471596,0.025826199863241372,0.023809566920510117,0.01720290192780994,430.44460863323945,0.02360696203269434,0.03144156741421533,0.014317356605838884,589.3637331235625,0.03630292931436486,0.05367903066298329,0.04000075068576526,409.32672870152476,0.015530198627261708,0.04450212915497874,0.012337247652357303,229.0729919361453,0.005979076195172721,0.04489492977451346,0.0031015373599249233,265.7299218123726,0.005200890200354825,0.03179065873328828,0.0010609314154616345,701.9049409900873,0.009029238400836227,0.10368167214530191,0.06686958928478098,1335.7775967754526,0.029259802680355006,0.17416116358763462,0.054625264659407057,1935.3660013054066,0.027964543008627864,0.14330194634947702,0.02846771817805378,2010.5598124648432,17470.179857727686,0.1366886659768096,0.01247472172818487,70.18838664266872,536.0606985943629
18,18,1.0809247493743896,0.01006937026977539,0.003722518085250413,0.007806122760371806,1.6339402093546995e-11,633.331160705313,0.01581052403912826,0.03609694352651868,0.057444878614655394,633.3311607053131,0.03233285299818351,0.05001929597225667,0.019447398609667505,798.010287295804,0.04319924561076891,0.06974112386802872,0.047327098757125444,842.7810986788395,0.04185661951211029,0.0637782806567716,0.0720444993685165,583.7007258885369,0.01324550756551032,0.019479952763225807,0.040972943152787863,90.74854265667531,0.021656151135946204,0.031972093983450516,0.03382268512253499,478.46408185416226,0.020407370286731535,0.029611220730706073,0.017940949286874182,736.5475744054742,0.030313493470554728,0.0396927380597601,0.010010391380608328,135.65133333483232,0.04303969664777136,0.06281297170342959,0.03896811512310963,49.533768442047396,0.01876154141182729,0.043137798350350795,0.019227526581481594,51.73371909895109,0.009544601068000107,0.03387759684915986,0.010043833513757237,303.1794818786304,0.009211958743931012,0.020918219767022635,0.0035154781711966765,563.7308134434585,0.004706164747494687,0.09640311312411265,0.07454816798278147,1277.0676624592713,0.02136906764769204,0.15825791061116848,0.06054272119806302,1973.2002075720918,0.021214527514442607,0.12938921615763138,0.0316164584066473,2328.49433631947,18449.416197424543,0.11667049765284251,0.017031250474318353,75.4444510981522,578.3078054949603
19,19,1.1392946243286133,0.0020368099212646484,0.002977032842914939,0.0032105124580333296,2.0305810890558464e-11,589.3328119592624,0.011949689862724423,0.03220997848836332,0.06555940611857769,589.3328119592625,0.02296960168677255,0.0396465232033663,0.020936173955399665,643.1030644787769,0.03273596794269478,0.06064506416156704,0.04462529810399828,535.8244454142558,0.03568218094935815,0.06116509883971692,0.06647504654421213,201.8351049980177,0.010466866754326584,0.019748220118318713,0.04055500695871848,63.42069183400809,0.013121037751471719,0.0328702219091086,0.0330944214938788,532.00515773351,0.012625999909630667,0.030541527628855262,0.01717450606589745,925.9342091882825,0.03223007292207591,0.04414291401758065,0.004417483146461905,349.54001669270383,0.04422594397570495,0.0669759370685148,0.034566424698860364,299.16329685105785,0.020074412299118882,0.041509299664886465,0.0257808785061567,347.55174415004075,0.010100828298679665,0.025879583794959707,0.01766222096906113,352.02685913046747,0.009561099364080767,0.012716744920810713,0.008202051550198031,420.3233157464251,0.006019520668622731,0.08530134084179508,0.07921690081013047,1200.4764611246678,0.013996391163639169,0.13577316887370197,0.06269997499884439,1926.7833978971883,0.013638761005906932,0.11006606132016056,0.03227841694774274,2532.847213420101,20630.229449646013,0.09024615686587241,0.03065712487495468,79.76031485753771,613.2409399098964
20,20,1.0930345058441162,0.010071516036987305,0.0024575955556774298,9.071682001025462e-05,1.6186758945119934e-11,553.0704271572782,0.009606295703465748,0.028997712201216372,0.0734166852039043,553.0704271572785,0.015159539687958601,0.02668719004934336,0.024155802547141107,539.8053339090384,0.02296905323040233,0.046313829948881544,0.039814780916408686,334.48786165874907,0.028368303813827364,0.0531612356853081,0.056122038785505896,82.72123339965405,0.008727213858306814,0.017701663355843677,0.03663220876899817,190.95280085845766,0.003910819967237048,0.02879399115044342,0.029843709174587583,518.3450292144564,0.0038031629763274227,0.02694759237375145,0.015313033073580153,982.9786729702711,0.02958143749942766,0.044257809421377456,0.001189853350298685,792.9860353021314,0.04018954336844937,0.06538999483641587,0.028159883259718903,592.6185073624105,0.019503268157155144,0.03888472618386243,0.03055064935177279,630.6799325105245,0.008249657529960062,0.02089583473227627,0.023808671476338937,425.29084313048276,0.0066482206525917175,0.007683971699974378,0.012101707422267237,320.61624263969617,0.010057892704550675,0.0714737538254867,0.08013551927981484,1108.1765997492396,0.009887564660341627,0.10923898835644288,0.06122060491186152,1808.2025294936936,0.005899259600582885,0.08755148147433622,0.03082328060756515,2620.985119020232,23507.539761772776,0.06311553191130298,0.042562886309126226,83.3214738319448,642.2731639985528
