,Iteration,Local,Global,P0,Q0,U0,DA0,A0,P1,Q1,U1,DA1,A1,P2,Q2,U2,DA2,A2,P3,Q3,U3,DA3,A3,P4,Q4,U4,DA4,A4,P5,Q5,U5,DA5,A5,P6,Q6,U6,DA6,A6,P7,Q7,U7,DA7,A7,P8,Q8,U8,DA8,A8,P9,Q9,U9,DA9,A9,P10,Q10,U10,DA10,A10,P11,Q11,U11,DA11,A11,P12,Q12,U12,DA12,A12,P13,Q13,U13,DA13,A13,P14,Q14,U14,DA14,A14,P15,Q15,U15,DA15,A15,Cost15,Prime15,Dual15,Flow15,Relative Surplus15,FLEX15
0,0,3.660712480545044,4.094175338745117,0.2561095459024399,0.3776261325393151,2.1917046383931683e-09,64.02738478900935,0.03784543585657998,0.25613153257686555,0.7351981975737608,0.2800014906015552,64.0273846966804,0.03784563747061573,0.18292501266447914,0.4461169360781139,0.17203365103165308,0.5934438417966428,0.03784559309561279,0.24692610707510748,0.23788073810427499,0.3135643522355417,45.727403792076586,0.03784602018331904,0.2220801051946875,0.31717335439841443,0.29806923864990403,41.47030184486198,0.037845919646336094,0.1354793508616317,0.19270870471376012,0.013671298924251842,33.84708281179823,0.30375266552197944,0.03770544124551495,0.05659934973871201,0.004089349265659767,1.2413655629180351,0.03784577601800328,0.037377049203939514,0.056334265981007874,0.00011681136238188846,9.344262567505984,0.03784620346005436,0.060622650691641224,0.08548106232759285,0.0011507429385240677,15.155663649640106,0.03784539668435266,0.09275533344876288,0.13093475406639168,0.035811571239135746,14.733034634474896,0.30375266526002226,0.04826044603569677,0.06918253867733218,0.007971644772371033,9.537580217718196,0.30375265928275497,0.06013461971870338,0.08853027431091134,0.007742249671914346,7.389281382868242,0.03784567908937954,0.052369349316147805,0.0769497084360147,2.358415013647889e-05,13.092338057194317,0.03784573381851981,0.3174587424735228,0.4469275258644025,0.2062111585156922,0.5934383881016739,0.03784585512824846,0.45283809561256927,0.23307591904296435,0.15140366164377797,79.36246613932093,0.30375266302332476,0.32293640110599364,0.23138022652105272,0.00035292003776707,80.73410131199897,0.3037522872199373,0.0,0.0,0.0,0.0,0.0,1.5309540995798003
1,1,3.4398746490478516,4.065235137939453,0.08408673654632182,0.11751858729777877,0.0,85.0474849540991,0.03437615071735235,0.11244546006297054,0.12800846848510655,0.36001041598247746,85.04748647980944,0.034376245476350695,0.07359449646108782,0.337770671171449,0.22063741107605625,2.5101087807773443,0.034377284614139664,0.07337126273163329,0.3622391175529412,0.14555740444721538,64.01905835538112,0.03437749364104727,0.06332149358137844,0.16189052184070327,0.12247241514072733,40.101560385783195,0.03437630852979738,0.10702270943168632,0.15462829673106115,0.04646102456576175,18.094513794432466,0.27590884848681146,0.08950909915633963,0.12842580401048068,0.0015433868748249812,22.866220750684683,0.03437632305247851,0.02298781399002518,0.030871340393608927,0.0009994944741928164,15.089767294519907,0.03437579332112659,0.05265971973753593,0.07343842010779662,0.009521472442022614,28.32058331153109,0.03437644472800237,0.05581246931003694,0.07772126196817769,0.0533260237044488,13.97628317084573,0.2759088473758952,0.048777394744720995,0.0697949808356989,0.016849052423625596,14.09814053124088,0.275908853808273,0.04665017486296107,0.06730121031448646,0.0011347115935381796,3.9238165137265706,0.03437649341035554,0.011392254572997359,0.016561912235544155,0.0007979065709378671,15.939733056720646,0.034376169940546,0.17850979128150554,0.12346033612801852,0.17647987595583986,19.15043280487698,0.03437748691553488,0.16234470508243407,0.17256171906526374,0.019430291221237343,38.777154130207705,0.27590885570521456,0.0008143842152411319,0.12818436795551183,0.013739293672151326,80.88478516022703,0.2759085295628252,-141.62294821,0.0,0.0,0.0,0.0,2.9215702732620663
2,2,3.418816328048706,4.093274831771851,0.08355336357508596,0.2070168589567347,0.0,64.16182931682992,0.029490548655601342,0.12295853795345477,0.2510214540106079,0.30849191579015306,64.1618320909905,0.02949125669336094,0.06798266004514933,0.10476534741970629,0.23547402631334907,11.061975188202116,0.029490754024836634,0.07131618469717502,0.1004281698631233,0.11053812595136472,49.38785550500386,0.029490477548979446,0.07557666563846138,0.039428109014133045,0.11970339212437943,29.913341014356575,0.029491056918701058,0.05778552454054701,0.045463214762908134,0.06323411788050154,4.57906026219471,0.23669538033789006,0.050847512784408265,0.07104710396499811,0.017443529117626064,27.964201518653073,0.029490551628731213,0.04657853041417316,0.0649629739346405,0.0028234300478898098,26.73430029435081,0.0294908288679219,0.0174459922098505,0.0235938562524957,0.018341576918426503,32.68194543285657,0.029490702004432878,0.045559158766627264,0.0433126631942392,0.07114265735211749,5.582284319593066,0.23669538542744242,0.05800701899501231,0.08312969411927112,0.02229446799055106,20.43990798787381,0.2366953822347078,0.05274215386000752,0.07587981034337557,0.005603623693569318,16.96312892222074,0.02949069596602782,0.007775768083396693,0.010632915401607487,0.0020407229153325337,17.88327631916929,0.029490943959145526,0.22121211803110652,0.13785949848222614,0.10161622316205153,2.4521552701126175,0.029489999236216733,0.2205752508065377,0.04665388912003452,0.019259129535404696,12.455160628485997,0.23669537641736946,0.08160754376886555,0.046641740172771985,0.012504852743338641,60.483868290310184,0.2366951210913964,-141.78570566,0.0,0.0,0.0,-1425.0659226467308,4.11452286507779
3,3,3.44631290435791,4.1328864097595215,0.13687198466418105,0.12821670258594609,0.0,30.09372216042712,0.02347744195404116,0.17672721757240473,0.1563050076728194,0.1815646798395913,30.093725501885285,0.02347731440344113,0.10667895088261774,0.05761811601289531,0.21593523989888622,6.162523839896054,0.023477275113389217,0.11903210733485795,0.05420889928186865,0.15301590867504553,23.20303962590733,0.02347697154727553,0.06462222716107334,0.058681476741085876,0.06071945405358483,15.79208354020379,0.023477421404149507,0.033240168915700814,0.03781573237665829,0.042531054331216865,2.5696983759378655,0.18843057341156605,0.04444085981321761,0.05745698527942622,0.036755570728663235,23.71759224084148,0.02347734073602381,0.04106352099365827,0.05731055718057867,0.00908027441284199,37.00003886970885,0.023477132034692517,0.017927510079790522,0.01243900643813483,0.022968076968345002,28.200782464914745,0.023477439042859444,0.026175904517296737,0.042454848082933296,0.056958112399144334,2.3354629631874055,0.18843057499887345,0.041159561976374506,0.06473265131798102,0.03004231353281775,23.926133356007224,0.18843057596832605,0.04261509841884163,0.06053486395333783,0.014022357749332,26.64390629641824,0.023477280233297215,0.017789943015897133,0.024637254950927147,0.005065908261414866,22.33048559648759,0.023477368602086556,0.1842318333116815,0.10052837601425738,0.051301245339653724,29.236998360400257,0.023476669780310117,0.16179861566300183,0.1538240869553357,0.055940174091930236,49.4038436227267,0.18843057279149877,0.0658298185095019,0.1401818057187167,0.03389561397927351,44.02715518036494,0.18843039340134357,-142.18316592,0.0,0.0,0.0,-1437.261757324281,5.0642155949674486
4,4,3.45871901512146,4.045382499694824,0.0929335982208433,0.027368365453679825,0.0,7.283996441734653,0.016663171392838697,0.12627166401671208,0.08217327423781444,0.07365670890320507,7.283998499137217,0.01666320025240373,0.13046377883019253,0.10603270966922548,0.14887690041460425,9.198402713357188,0.016662901655004718,0.13112350738870213,0.08210553765979718,0.11016812191711955,5.75357344455862,0.016663010047489463,0.06232378999189632,0.049579799417892846,0.02215175788799743,0.3503866525874937,0.01666332611723907,0.018977137843394845,0.042969283960043195,0.027534689234481043,2.5115103957473632,0.13374147832725564,0.022527732518755183,0.03185968899107396,0.033365685467117254,18.976071415929127,0.016663428275903468,0.01214514986700324,0.02759713716087042,0.020252543822750886,40.032050670618865,0.016663271197110682,0.03422320888180143,0.03389982554968775,0.009490856463401842,19.646244604209567,0.016663609771997497,0.03514268443080232,0.04522750578914916,0.03171329860141763,4.324737298465064,0.13374148126776997,0.02027387165107768,0.03613347410937626,0.030208642416558296,23.80424272007521,0.13374148229617253,0.03376082906481753,0.051629236189288004,0.022446398963284795,31.710027695152405,0.016663328607949307,0.02700228847941322,0.037598499257985724,0.00922304691948944,29.080585703786348,0.016663322437456995,0.095527683947416,0.040857820829998434,0.05691786557833515,44.281497300960375,0.016663812848442656,0.07716539406813368,0.14969434057376002,0.07764554150488866,67.8827051874558,0.13374147763691382,0.022107094950538145,0.14905781555210698,0.06006611468379968,38.50635354920952,0.1337413229006444,-142.0657925,0.0,0.0,0.0,-1430.6279274360659,5.73827572679565
5,5,3.4668591022491455,4.1321189403533936,0.0145732770085827,0.06170176139636791,0.0,3.997150599257003,0.00939812735745829,0.07005141944276412,0.10741695212587324,0.004896066573390223,3.9971503103789296,0.009397473932576084,0.12768994785428864,0.12800470573204423,0.07338737348955515,25.935068679751105,0.009397454485084356,0.1277590068130461,0.09889997770614478,0.08142832490279793,32.857130770975736,0.009397754193836276,0.072166001468542,0.0475561746604934,0.04733926285135554,16.485230772793887,0.009397915034239325,0.023170193078650612,0.03626174044511145,0.00701258939687463,3.0246564901123936,0.07542909479803071,0.01819732310617233,0.02606308429978118,0.021013021335770144,17.20022581897668,0.009398123065722176,0.016753610350357696,0.008829526902873032,0.01981349271411926,35.846083716069955,0.009398052112533547,0.031272944264647294,0.04586587368853626,0.010562477439077761,11.831136087830375,0.009398252413044173,0.03542978168511374,0.056763932551344265,0.00596408319320954,7.795323988270114,0.07542911805005907,0.011168069671359044,0.02464545941456669,0.025020017099868515,21.51009837469621,0.07542909103066461,0.02810393659538011,0.04436009350774846,0.024700648718522,33.29762630664178,0.009398032096831554,0.027376682055162506,0.04145020322935959,0.01312598859214458,35.924417202582546,0.00939792850439253,0.019543771590270275,0.05599641748456683,0.046965135387226443,47.59457123944715,0.009397795891114953,0.017725976441741006,0.14168942552827335,0.06523825651124235,71.39708091907494,0.07542918746673964,0.010773757284210433,0.13145476843174797,0.057831397981442295,41.15861555737848,0.07542906873758351,-142.12601774,0.0,0.0,0.0,-1434.0473534973787,6.118437722549223
6,6,3.5082859992980957,4.005692005157471,0.049215874151003605,0.10368593514023086,1.0877919644084146e-15,15.702320388812506,0.002035750278916674,0.07840611479198968,0.14304216894107413,0.048889462893118484,15.702323332093952,0.002035093165764159,0.1082134675707867,0.1389602974500332,0.0325599254617537,41.160261493346056,0.002035283959270426,0.11307400238656447,0.11080259860090755,0.0583764231823006,55.213943986612534,0.0020345744510598543,0.07793833645654381,0.055657609295701835,0.06441723568833811,33.782794850242624,0.00203511416226046,0.03235907024435576,0.033354363898500654,0.019508481145314997,11.089942485369782,0.016332067063397897,0.033773522174527684,0.052526265626017025,0.0069996449861142495,17.69808694813452,0.002035280165051178,0.03371461110965183,0.04226861744025451,0.006883226865876923,27.418935869644535,0.00203563289257553,0.018486787888551386,0.05033154916873365,0.016295273954084685,7.2159569227065665,0.002035295081805986,0.026428326165098322,0.06432800212637378,0.016214460902359396,11.698772040963421,0.016331974682198783,0.010685444722023972,0.03359590645715168,0.019519408261756382,18.85679495131282,0.016331563747141953,0.018743030815208173,0.03276432436439701,0.020307959385989702,33.0075570547193,0.0020351942234705022,0.018706370237420215,0.032722498368369705,0.013208688670959194,40.600880509364956,0.0020351359416112148,0.018944100425995987,0.08782865620061624,0.026302960980969858,46.95700027424178,0.0020349979850614367,0.026661916823170106,0.14535848850229358,0.027729636639859098,66.7572490026947,0.01633189434829413,0.01911824530821492,0.11667910655547835,0.026500067753837144,45.925726119986976,0.016332392342336136,-142.06969893,0.0,0.0,0.0,-1430.8518484583008,6.200749538787939
7,7,3.437206268310547,4.054221153259277,0.08118532672238592,0.11892154727084911,0.0,35.91498154673135,7.128906410398078e-07,0.09912685672099342,0.15476536818905057,0.06920261646523682,35.914985204833414,4.828836555939564e-06,0.08797396596590515,0.14017595991838644,0.05810881564418342,55.254505855312495,5.558276932474474e-06,0.0920377974820199,0.11825098017546853,0.04831622292355395,72.09689221105886,3.0626333682038847e-06,0.0727450741337713,0.0632644866565707,0.07305105746215593,49.416031959763345,3.3460851453488423e-06,0.03228082427911568,0.03754497399410807,0.03334429962505086,19.116564562072572,7.129096830046088e-07,0.03535705142033121,0.0760194732194673,0.00772079729443736,18.523359482181156,1.8217860915949465e-06,0.035202407518185846,0.06619033088892975,0.003628536658139952,18.620434279897353,4.432457887408154e-06,0.003050708660327542,0.04744044400822591,0.007556001127904799,6.460065564790016,7.972987622824576e-07,0.019697887682217172,0.06175651674828679,0.024659866127989413,16.377035586013815,7.128340463320764e-07,0.007147649301476311,0.0399112581236189,0.016776151418839355,17.52642743037941,7.127918901564072e-07,0.0070756155596983705,0.020241026770173188,0.013385997299071507,31.817327547713916,7.186860269806628e-07,0.005231639510053782,0.01304664400895911,0.008633753239052373,41.90876693369723,1.15226624079292e-06,0.025675583616651378,0.08596482409548835,0.01692449007707571,48.82533790646868,2.8846917640867216e-06,0.026188221344393674,0.13487423302265777,0.014311683432415104,60.61988582255263,7.14312306861776e-07,0.009099439119064356,0.10566154674721695,0.00917670080384499,48.19594518903296,7.145022254264394e-07,-142.01344162,0.0,0.0,0.0,-1427.6594447587636,6.200748961069921
8,8,3.4844577312469482,4.126187086105347,0.08677977776245077,0.1042892899283538,0.0,57.58345320045546,5.469953341538391e-07,0.10602742751917513,0.14199538145923668,0.07585998452120728,57.583458181082456,4.266768928795097e-06,0.07395801863173518,0.1338674653482861,0.07735938570616967,68.89912583192975,4.407068262192771e-06,0.07077556731396878,0.1174061507813264,0.04784037481321682,84.56759540252168,4.662317971740273e-06,0.05997813356307453,0.06522011289534826,0.06932705587752677,61.968104278395046,2.637670258322498e-06,0.024677879131489684,0.04352645398697106,0.036514119841606935,25.28211882659831,5.474912763787894e-07,0.026379944029801095,0.08972778700085264,0.015420489044063238,18.730716110323662,1.5780057623195734e-06,0.026366477336305837,0.07848276307527194,0.0035095102212222137,12.032048092381004,3.2883840779143296e-06,0.011550629068846657,0.038049973805234845,0.005696402912299127,9.344395546283117,1.1587532769527087e-06,0.0247490222048271,0.050844131400146556,0.03557012712780335,21.78582598787462,5.469737423142103e-07,0.007068367505061616,0.04224045885171694,0.016447732780573248,18.351290365726275,5.469956418760357e-07,0.010409850616110175,0.029083649552497537,0.007623998482001381,30.25525142185217,9.887231411999418e-07,0.00832425177886258,0.012376426823206273,0.003087868105301331,39.82816263902141,9.78800503068828e-07,0.030448198194571393,0.06715119260265322,0.02460828771381027,55.56772315725087,7.122552885819195e-07,0.015059820283104675,0.10726581862204532,0.038022946488694094,57.106992360954365,5.470042930597229e-07,0.005413387788504888,0.08911746298571667,0.03003625529742841,46.84969975869014,5.469859847909381e-07,-141.95730045,0.0,0.0,0.0,-1424.4830592625815,6.200751568016645
9,9,3.3846590518951416,4.102773189544678,0.07829840575155399,0.07505814297668593,0.0,77.14433333437555,6.242990481316888e-07,0.10403285076529444,0.11693046506854442,0.07812386536422963,77.14433859513143,5.971955232839118e-06,0.06549063182923544,0.11952354497753354,0.08015900845574754,82.24514367119738,3.8947049825412615e-06,0.05238687085728573,0.10698036810412996,0.046894533543397544,94.04676065199676,3.3894141007387538e-06,0.04520428380448892,0.060009286693365825,0.05554357199489516,71.00520822030889,1.941599945743525e-06,0.015270563701648254,0.047906177112298276,0.030994253786369785,29.089774380082876,6.202805228674637e-07,0.013695969625539822,0.09370195190255748,0.020464794954931583,18.45890766069166,1.1440187100981718e-06,0.01365188829377112,0.08061309234820344,0.004434893706730772,8.622726700042975,1.7526604919638923e-06,0.02302208005276408,0.02452205712941882,0.014831121439553552,15.09566281612099,2.2029879097136015e-06,0.03401231798068711,0.036277852997170665,0.042816298922806154,27.401864503234425,6.21043245588144e-07,0.012768982304280412,0.04436864302018393,0.016566225024179128,21.113018285864015,6.198724512583754e-07,0.019437190838919,0.05168618134253875,0.005536470341741916,28.655862854653087,1.5278880304927477e-06,0.018353375033550664,0.0376495008812284,0.0002158665878045867,35.240504999745276,2.1138313968741676e-06,0.042948530408607064,0.04816111666520822,0.028889557346925516,66.2896129974474,2.0875860280828007e-06,0.012948349002292876,0.0667142523074707,0.04148936290344214,57.58024194970049,6.160008325971067e-07,0.012803451258432071,0.06116927224624498,0.03198178161077681,43.656760226633374,5.907370144358824e-06,-141.9573062,1.0,1.0,0.0,-1424.4830592625815,6.200754634320581
