,Timestep,P Feed In,P Feed Out,P Local Gen,P Local Dem,Q Feed In,Q Feed Out,Q Local Gen,Q Local Dem,FT,GT,Surplus,Spot,Rel Surplus,Shadow Price 0,Shadow Price 1,Shadow Price 2,Shadow Price 3,Shadow Price 4,Shadow Price 5,Shadow Price 6,Shadow Price 7,Shadow Price 8,Shadow Price 9,Shadow Price 10,Shadow Price 11,Shadow Price 12,Shadow Price 13,Shadow Price 14,Shadow Price 15,B_min1,B1,B_max1,DER1,gP1,B_min2,B2,B_max2,DER2,gP2,B_min3,B3,B_max3,DER3,gP3,B_min4,B4,B_max4,DER4,gP4,B_min6,B6,B_max6,DER6,gP6,B_min7,B7,B_max7,DER7,gP7,B_min8,B8,B_max8,DER8,gP8,B_min11,B11,B_max11,DER11,gP11,B_min12,B12,B_max12,DER12,gP12,B_min13,B13,B_max13,DER13,gP13,gQ1,gQ2,gQ3,gQ4,gQ6,gQ7,gQ8,gQ11,gQ12,gQ13,Net Demand1,Net Demand2,Net Demand3,Net Demand4,Net Demand5,Net Demand6,Net Demand7,Net Demand8,Net Demand9,Net Demand10,Net Demand11,Net Demand12,Net Demand13,Net Demand14,Net Demand15,fP1,fP2,fP3,fP4,fP5,fP6,fP7,fP8,fP9,fP10,fP11,fP12,fP13,fP14,fP15,fQ1,fQ2,fQ3,fQ4,fQ5,fQ6,fQ7,fQ8,fQ9,fQ10,fQ11,fQ12,fQ13,fQ14,fQ15,Balance N0,Balance N1,Balance N2,Balance N3,Balance N4,Balance N5,Balance N6,Balance N7,Balance N8,Balance N9,Balance N10,Balance N11,Balance N12,Balance N13,Balance N14,Balance N15
0,2013-11-01 00:00:00,-2.2947944776588477e-14,0.06383491999917582,0.06799999999918589,0.004165080000000001,0.0020825399999785583,-1.3541013053143982e-14,3.839412752436063e-15,0.0020825400000000003,65.54750674635001,84.60726925364999,-1.0860860821804152e-12,75.077388,-1.2867148752732094e-14,65.54750674634629,65.54750674634626,65.54750674634623,65.54750674634431,65.54750674634144,65.5475067463412,65.54750674634101,65.54750674634083,65.54750674634066,65.54750674634082,65.54750674634063,65.5475067463404,65.5475067463403,65.54750674634626,65.54750674634639,65.54750674634643,0.004,0.004000000000082532,0.016,0.0,0.005999999999918345,0.004,0.004000000000082532,0.016,0.0,0.005999999999918347,0.004,0.004000000000082527,0.016,0.0,0.0059999999999183545,0.004,0.004000000000082517,0.016,0.0,0.005999999999918374,0.004,0.0040000000000825165,0.016,0.0,0.005999999999918375,0.012,0.020000000000080984,0.048,0.0,0.009999999999917767,0.004,0.004000000000082515,0.016,0.0,0.005999999999918378,0.004,0.004000000000082514,0.016,0.0,0.00599999999991838,0.012,0.02000000000008098,0.048,0.0,0.00999999999991777,0.004,0.004000000000082531,0.016,0.0,0.005999999999918347,2.3097327175455493e-16,2.4079394062795073e-16,2.513062541033033e-16,2.6729050683823204e-16,2.684337636491389e-16,2.690609345626732e-16,2.706619448993236e-16,2.71015154963705e-16,2.7115309778005574e-16,2.3041599283362016e-16,-0.000277672,-0.000277672,-0.000277672,-0.000277672,-0.000277672,-0.000277672,-0.000277672,-0.000277672,-0.000277672,-0.000277672,-0.000277672,-0.000277672,-0.000277672,-0.000277672,-0.000277672,-0.06383491999919796,-0.05294560799935676,-0.047223279999437616,-0.04150095199951846,-0.01516698399983928,-0.01544465599983777,-0.009722327999918581,-0.005722327999919192,-0.02061163999976,-0.015166983999839295,-0.01544465599983778,-0.009722327999918587,-0.005166983999922074,0.0005553439999970642,0.00027767199999853223,0.002082539999992321,0.001527195999994164,0.0013883599999946455,0.001249523999995148,0.00041650799999838904,0.00027767199999892503,0.0001388359999994619,0.00013883599999945867,0.0006941799999972937,0.0004165079999983749,0.00027767199999891566,0.0001388359999994577,0.0004165079999986192,0.0002776719999990801,0.00013883599999954015,-4.184219849299957,0.37508433317945383,0.3750843331794538,0.3750843331794433,0.37508433317942813,-0.018200707293224268,0.3750843331794258,0.6372743601647483,0.37508433317942397,-0.018200707293224056,-0.018200707293223952,0.3750843331794226,0.6372743601647434,0.37508433317945394,-0.018200707293227085,-0.01820070729322711
1,2013-11-01 01:00:00,4.734270696172551e-13,-2.073867415670015e-14,0.003443497499520845,0.0034434975000000017,0.0017217487499785638,-1.357536334713703e-14,3.79925740846731e-15,0.0017217487500000008,44.57518278815001,63.63494529544999,9.47278713803179e-13,54.1050640418,1.5010616447735936e-14,63.03192094320528,63.031920943205286,63.03192094320529,63.03192094320565,63.03192094320616,63.031920943206174,63.031920943206174,63.03192094320618,63.03192094320626,63.03192094320624,63.03192094320624,63.03192094320625,63.031920943206245,63.03192094320529,63.03192094320542,63.03192094320546,0.004,0.003999999999982824,0.016,0.0,9.866423752359289e-14,0.004,0.003999999999982823,0.016,0.0,9.86645705045322e-14,0.004,0.003999999999982819,0.016,0.0,9.866195820548171e-14,0.004,0.00399999999998281,0.016,0.0,9.865832207191124e-14,0.004,0.003999999999982809,0.016,0.0,9.865819848481262e-14,0.012,0.01827825125069443,0.048,0.0,0.001721748749385409,0.004,0.003999999999982808,0.016,0.0,9.865789484194389e-14,0.004,0.003999999999982806,0.016,0.0,9.865776552048917e-14,0.012,0.018278251250728426,0.048,0.0,0.0017217487493514057,0.004,0.003999999999982823,0.016,0.0,9.866477076143085e-14,2.592076938889774e-16,2.5674197763960713e-16,2.543419047306285e-16,2.5092834381743427e-16,2.506613375222377e-16,2.5052913322769303e-16,2.5019936119908925e-16,2.5011518881414676e-16,2.500831794059813e-16,2.5864540587970915e-16,-0.0002295665,-0.0002295665,-0.0002295665,-0.0002295665,-0.0002295665,-0.0002295665,-0.0002295665,-0.0002295665,-0.0002295665,-0.0002295665,-0.0002295665,-0.0002295665,-0.0002295665,-0.0002295665,-0.0002295665,4.932300465154417e-13,-0.0009182659993152834,-0.0011478324992175546,-0.0013773989991198298,-0.0010330492494801953,-0.0012626157494821878,-0.001492182249384469,0.0002295664999022821,-0.0005739162495419158,-0.0010330492494461908,-0.0012626157494481836,-0.0014921822493504657,0.0006886994999062421,0.0004591330000039712,0.00022956650000198576,0.0017217487499924015,0.00126261574999447,0.0011478324999949837,0.0010330492499954923,0.0003443497499984961,0.00022956649999899764,0.00011478324999949896,0.0001147832499994996,0.000573916249997498,0.0003443497499984991,0.00022956649999899965,0.00011478324999949985,0.0003443497499984499,0.00022956649999896715,0.00011478324999948368,-4.184219849268809,0.3606143157064645,0.36061431570646446,0.3606143157064537,0.3606143157064382,-0.03267072477249916,0.3606143157064359,0.7313294737408649,0.360614315706434,-0.03267072477249898,-0.03267072477249888,0.3606143157064326,0.7313294737387168,0.3606143157064646,-0.03267072477250159,-0.03267072477250163
2,2013-11-01 02:00:00,0.10312792749866084,-2.319441532430153e-14,-0.09999999999869298,0.003127927500000001,0.001563963749978773,-1.3645829924341362e-14,3.6296000711880605e-15,0.0015639637500000005,26.69681874635001,45.75658125364999,-1.2373799901377325e-12,36.2267,-8.95567257505614e-15,45.98153293387833,45.9815329338784,45.981532933878455,45.98153293388293,45.98153293388956,45.98153293389,45.98153293389034,45.981532933890676,45.98153293389126,45.9815329338909,45.98153293389122,45.98153293389164,45.98153293389178,45.9815329338784,45.98153293387854,45.98153293387858,0.004,0.013999999999815646,0.016,0.0,-0.009999999999832063,0.004,0.013999999999815646,0.016,0.0,-0.009999999999832063,0.004,0.013999999999815644,0.016,0.0,-0.009999999999832072,0.004,0.013999999999815636,0.016,0.0,-0.009999999999832084,0.004,0.013999999999815634,0.016,0.0,-0.009999999999832086,0.012,0.028278251250712715,0.048,0.0,-0.010000000000019306,0.004,0.013999999999815634,0.016,0.0,-0.009999999999832088,0.004,0.013999999999815632,0.016,0.0,-0.009999999999832088,0.012,0.028278251250746716,0.048,0.0,-0.01000000000001931,0.004,0.013999999999815644,0.016,0.0,-0.009999999999832062,2.986150745134498e-16,2.760233658230517e-16,2.5247738164775135e-16,2.1719636016872608e-16,2.1462531777620375e-16,2.132532590383664e-16,2.096736533230616e-16,2.0886671883891188e-16,2.0855235858849964e-16,2.9802186876712476e-16,-0.0002085285,-0.0002085285,-0.0002085285,-0.0002085285,-0.0002085285,-0.0002085285,-0.0002085285,-0.0002085285,-0.0002085285,-0.0002085285,-0.0002085285,-0.0002085285,-0.0002085285,-0.0002085285,-0.0002085285,0.10312792749868463,0.0822938134990238,0.07208528499919233,0.06187675649936083,0.02062558549984934,0.02041705699985031,0.010208528500018767,0.010208528499831549,0.031042642499679945,0.02062558549984936,0.020417056999850327,0.010208528500018774,0.010625585499829358,0.00041705699999788204,0.00020852849999894118,0.0015639637499927407,0.0011469067499951244,0.0010426424999956765,0.0009383782499961813,0.000312792749998713,0.00020852849999914423,0.00010426424999957348,0.00010426424999958064,0.0005213212499979027,0.00031279274999874453,0.00020852849999916512,0.00010426424999958287,0.0003127927499982136,0.0002085284999988097,0.00010426424999940496,0.5577603454145477,-0.1087894737149997,-0.10878947371500036,-0.1087894737150572,-0.10878947371514092,-0.04225918486288408,-0.1087894737151513,0.2619256843106656,-0.10878947371516262,-0.04225918486288424,-0.04225918486288427,-0.10878947371516795,0.26192568430850616,-0.10878947371499953,-0.04225918486288213,-0.04225918486288219
3,2013-11-01 03:00:00,0.03894318000162855,-2.296607431194032e-14,-0.03600000000166035,0.0029431799999999997,0.0014715899999785662,-1.3608153617574904e-14,3.76393995414752e-15,0.0014715899999999998,28.42003278815001,47.47979529544999,-6.053491041768666e-13,37.9499140418,-8.840909775098549e-15,47.47979529544687,47.4797952954469,47.47979529544693,47.479795295449044,47.479795295452156,47.4797952954524,47.47979529545258,47.47979529545278,47.47979529545294,47.47979529545279,47.47979529545296,47.47979529545318,47.479795295453286,47.479795295446905,47.47979529544703,47.47979529544707,0.004,0.01600000000001945,0.016,0.0,-0.002000000000203416,0.004,0.01600000000001945,0.016,0.0,-0.0020000000002034155,0.004,0.01600000000001945,0.016,0.0,-0.002000000000203423,0.004,0.016000000000019454,0.016,0.0,-0.002000000000203447,0.004,0.016000000000019454,0.016,0.0,-0.00200000000020345,0.012,0.038278251250729235,0.048,0.0,-0.010000000000017537,0.004,0.016000000000019457,0.016,0.0,-0.0020000000002034545,0.004,0.016000000000019457,0.016,0.0,-0.0020000000002034567,0.012,0.03827825125076324,0.048,0.0,-0.010000000000017538,0.004,0.01600000000001945,0.016,0.0,-0.002000000000203417,2.8376196013186253e-16,2.7061119417726694e-16,2.569811749804987e-16,2.3666243989561964e-16,2.3515543790763667e-16,2.34347203504479e-16,2.323754859746365e-16,2.3189440721662864e-16,2.31713117996693e-16,2.831950442275239e-16,-0.000196212,-0.000196212,-0.000196212,-0.000196212,-0.000196212,-0.000196212,-0.000196212,-0.000196212,-0.000196212,-0.000196212,-0.000196212,-0.000196212,-0.000196212,-0.000196212,-0.000196212,0.03894318000165208,0.03415833200124843,0.031962120001045584,0.029765908000842726,0.01258863600021893,0.012392424000219901,0.010196212000016995,0.002196212000202914,0.014981060000420892,0.012588636000218948,0.012392424000219915,0.010196212000017,0.0025886360002008025,0.00039242399999795427,0.0001962119999989773,0.001471589999992472,0.001079165999994737,0.0009810599999952783,0.0008829539999957922,0.0002943179999985895,0.00019621199999906097,9.810599999953131e-05,9.810599999953526e-05,0.0004905299999976761,0.0002943179999986073,0.0001962119999990728,9.810599999953657e-05,0.00029431799999830253,0.00019621199999886893,9.810599999943457e-05,2.406774560046702,-0.21306516991006186,-0.21306516991006258,-0.21306516991012442,-0.21306516991021612,-0.05157529045737496,-0.21306516991022756,-0.22218837423920618,-0.21306516991023988,-0.051575290457375286,-0.05157529045737538,-0.21306516991024582,-0.2221883742413709,-0.21306516991006177,-0.05157529045737078,-0.05157529045737085
4,2013-11-01 04:00:00,0.021938149998899294,-2.316044915263061e-14,-0.01900819999893748,0.0029299500000000006,0.0014649749999783282,-1.3561546075223388e-14,3.911942588896434e-15,0.0014649750000000003,43.95835272545001,63.01811523274999,-1.0412191941977511e-12,53.4882339791,-1.5023518453588514e-14,63.01811523273969,63.01811523273971,63.01811523273973,63.01811523274128,63.01811523274357,63.018115232743746,63.01811523274389,63.01811523274405,63.018115232744115,63.01811523274402,63.01811523274415,63.01811523274433,63.01811523274442,63.01811523273971,63.01811523273984,63.01811523273987,0.004,0.01599999997759658,0.016,0.0,2.242373849601188e-11,0.004,0.015999999977596553,0.016,0.0,2.2423768882745203e-11,0.004,0.015999999977596623,0.016,0.0,2.2423694385981753e-11,0.004,0.015999999977596716,0.016,0.0,2.2423594677756492e-11,0.004,0.01599999997759675,0.016,0.0,2.2423558947506315e-11,0.012,0.047782351340009604,0.048,0.0,-0.009504100089281474,0.004,0.01599999997759676,0.016,0.0,2.2423548679053026e-11,0.004,0.01599999997759676,0.016,0.0,2.2423548538917925e-11,0.012,0.04778235133981149,0.048,0.0,-0.009504100089049367,0.004,0.015999999977596536,0.016,0.0,2.2423782484562517e-11,2.7852217534144335e-16,2.7137767035633454e-16,2.6405556194098354e-16,2.5320751008039654e-16,2.523859238067363e-16,2.5194327777420895e-16,2.5093453588616856e-16,2.506635895137015e-16,2.5056545225500986e-16,2.7797165702066263e-16,-0.00019533,-0.00019533,-0.00019533,-0.00019533,-0.00019533,-0.00019533,-0.00019533,-0.00019533,-0.00019533,-0.00019533,-0.00019533,-0.00019533,-0.00019533,-0.00019533,-0.00019533,0.021938149998923403,0.02115683004377638,0.020961500066201094,0.020766170088625732,0.010090090066854292,0.00989476006685605,0.009699430089280541,0.00019532997757551864,0.010480750044195967,0.0100900900666222,0.009894760066623954,0.009699430089048434,0.0005859899775717094,0.0003906599999964392,0.00019532999999821976,0.001464974999992176,0.0010743149999943994,0.0009766499999949421,0.0008789849999954701,0.00029299499999848596,0.00019532999999899133,9.76649999994961e-05,9.766499999949813e-05,0.0004883249999974907,0.0002929949999984953,0.00019532999999899753,9.766499999949886e-05,0.00029299499999833385,0.00019532999999888977,9.766499999944499e-05,3.789275424671925,-0.22537449694537118,-0.22537449694536998,-0.22537449694543682,-0.22537449694553524,-0.06388461890573507,-0.225374496945549,-0.833428177297491,-0.22537449694556203,-0.0638846189057355,-0.06388461890573566,-0.225374496945568,-0.8334281772850325,-0.22537449694536832,-0.06388461890572932,-0.0638846189057294
5,2013-11-01 05:00:00,1.1287419555993315e-14,-7.476961527421895e-15,0.0035043900001185454,0.0035043899999999987,0.001752194999978568,-1.3574103617646361e-14,3.7981309352701074e-15,0.0017521949999999994,49.16716472545001,68.22692723274999,8.65605330468977e-12,58.6970459791,1.373100851770337e-13,63.03192094460449,63.031920944604494,63.0319209446045,63.03192094460486,63.031920944605375,63.03192094460539,63.031920944605396,63.0319209446054,63.03192094460548,63.03192094460545,63.03192094460546,63.03192094460547,63.03192094460546,63.0319209446045,63.03192094460463,63.03192094460467,0.004,0.01599999999996682,0.016,0.0,-2.237910095930876e-11,0.004,0.01599999999996682,0.016,0.0,-2.2379128023065597e-11,0.004,0.015999999999966822,0.016,0.0,-2.2379063191476925e-11,0.004,0.01599999999996683,0.016,0.0,-2.2378975116538123e-11,0.004,0.01599999999996683,0.016,0.0,-2.237893986606454e-11,0.012,0.04603015625037746,0.048,0.0,0.001752195089623375,0.004,0.01599999999996683,0.016,0.0,-2.2378933975058123e-11,0.004,0.01599999999996683,0.016,0.0,-2.2378933639563386e-11,0.012,0.04603015625023186,0.048,0.0,0.001752195089570866,0.004,0.01599999999996682,0.016,0.0,-2.2379144404769092e-11,2.585554591360649e-16,2.5631782069816787e-16,2.541581562428502e-16,2.511102213951427e-16,2.5087109012944658e-16,2.507550907667995e-16,2.5045557460951754e-16,2.503812993916744e-16,2.5035255817154925e-16,2.57990991211726e-16,-0.000233626,-0.000233626,-0.000233626,-0.000233626,-0.000233626,-0.000233626,-0.000233626,-0.000233626,-0.000233626,-0.000233626,-0.000233626,-0.000233626,-0.000233626,-0.000233626,-0.000233626,1.0184668800219412e-14,-0.0009345040447997671,-0.0011681300671874746,-0.001401756089575119,-0.001051317067209989,-0.0012849430672272687,-0.0015185690896147917,0.0002336260223875175,-0.0005840650447526877,-0.0010513170671574855,-0.0012849430671747655,-0.0015185690895622825,0.0007008780224222711,0.0004672520000345471,0.00023362600001727374,0.0017521949999924037,0.001284942999994467,0.0011681299999949798,0.001051316999995488,0.0003504389999984948,0.00023362599999899672,0.00011681299999949848,0.00011681299999949908,0.0005840649999974954,0.0003504389999984975,0.0002336259999989985,0.00011681299999949928,0.00035043899999845373,0.00023362599999896973,0.00011681299999948498,3.7892754246731077,-0.24010039391857307,-0.24010039391857357,-0.2401003939186364,-0.2401003939187294,-0.0786105144688876,-0.24010039391874097,-0.737709850491429,-0.24010039391875362,-0.07861051446888806,-0.07861051446888821,-0.24010039391875956,-0.7377098504822802,-0.24010039391857296,-0.07861051446888147,-0.07861051446888156
6,2013-11-01 06:00:00,-2.2988112220576885e-14,0.030481695000000742,0.03600000000001137,0.005518304999999999,0.0027591524999790043,-1.3603775594100351e-14,3.5836958286413545e-15,0.0027591524999999997,66.83012578815001,85.88988829544999,-8.917623584014933e-13,76.3600070418,-1.2360826338181363e-14,66.83012578815573,66.83012578815571,66.8301257881557,66.83012578815487,66.8301257881536,66.83012578815345,66.83012578815334,66.83012578815321,66.83012578815323,66.8301257881533,66.83012578815318,66.83012578815304,66.83012578815296,66.83012578815571,66.83012578815587,66.83012578815591,0.004,0.013999999999958313,0.016,0.0,0.002000000000009202,0.004,0.013999999999958311,0.016,0.0,0.002000000000009202,0.004,0.013999999999958318,0.016,0.0,0.0020000000000091993,0.004,0.013999999999958325,0.016,0.0,0.002000000000009203,0.004,0.013999999999958327,0.016,0.0,0.002000000000009203,0.012,0.03603015625040097,0.048,0.0,0.009999999999967228,0.004,0.013999999999958327,0.016,0.0,0.0020000000000092027,0.004,0.013999999999958327,0.016,0.0,0.002000000000009206,0.012,0.03603015625025539,0.048,0.0,0.00999999999996723,0.004,0.013999999999958311,0.016,0.0,0.002000000000009204,2.279872430618324e-16,2.3220800306650773e-16,2.3685314105923684e-16,2.4405496023710633e-16,2.4456127430145863e-16,2.448552447347377e-16,2.455424144168571e-16,2.4570224370532175e-16,2.457621851934369e-16,2.2736995840934737e-16,-0.000367887,-0.000367887,-0.000367887,-0.000367887,-0.000367887,-0.000367887,-0.000367887,-0.000367887,-0.000367887,-0.000367887,-0.000367887,-0.000367887,-0.000367887,-0.000367887,-0.000367887,-0.030481695000022964,-0.02795324300000019,-0.02632112999999022,-0.02468901699998025,-0.010896338999979424,-0.011264225999977983,-0.009632112999968004,-0.0016321130000099796,-0.01216056499999085,-0.010896338999979431,-0.01126422599997799,-0.009632112999968008,-0.0008963390000128065,0.0007357739999971635,0.000367886999998582,0.0027591524999928327,0.002023378499994651,0.0018394349999951152,0.001655491499995589,0.0005518304999985324,0.00036788699999902114,0.00018394349999951027,0.00018394349999950892,0.0009197174999975447,0.0005518304999985262,0.00036788699999901707,0.00018394349999950848,0.0005518304999986377,0.0003678869999990924,0.00018394349999954635,1.7521799135853242,-0.13102607682747391,-0.13102607682747444,-0.1310260768275388,-0.13102607682763362,-0.10319644895466973,-0.1310260768276456,-0.09399452709791345,-0.1310260768276585,-0.10319644895467008,-0.10319644895467016,-0.1310260768276645,-0.09399452708876699,-0.13102607682747366,-0.10319644895466515,-0.10319644895466527
7,2013-11-01 07:00:00,-2.2849080732837638e-14,0.09185757249995674,0.09999999999996212,0.008142427499998496,0.0040712137499784515,-1.3610571871697115e-14,3.5002156143395056e-15,0.004071213749999248,73.10616070455,92.16592321184999,-1.6051396323213396e-12,82.6360419582,-1.5957287574641654e-14,73.10616070451532,73.10616070451529,73.10616070451525,73.10616070451262,73.10616070450874,73.10616070450843,73.10616070450817,73.10616070450796,73.10616070450764,73.10616070450789,73.10616070450764,73.10616070450735,73.10616070450725,73.10616070451528,73.10616070451545,73.1061607045155,0.004,0.003999999999968503,0.016,0.0,0.009999999999990107,0.004,0.003999999999968502,0.016,0.0,0.009999999999990107,0.004,0.003999999999968502,0.016,0.0,0.009999999999990114,0.004,0.003999999999968499,0.016,0.0,0.009999999999990126,0.004,0.003999999999968499,0.016,0.0,0.00999999999999013,0.012,0.02603015625037331,0.048,0.0,0.010000000000018374,0.004,0.003999999999968498,0.016,0.0,0.009999999999990131,0.004,0.003999999999968498,0.016,0.0,0.009999999999990131,0.012,0.026030156250227716,0.048,0.0,0.010000000000018376,0.004,0.003999999999968502,0.016,0.0,0.009999999999990105,1.997794516373724e-16,2.1299025190819218e-16,2.271041775474982e-16,2.485512590251866e-16,2.500617666660231e-16,2.5088910876723014e-16,2.5308270412464475e-16,2.5353397072093784e-16,2.537159615911217e-16,1.9909877256285727e-16,-0.0005428284999999,-0.0005428284999999,-0.0005428284999999,-0.0005428284999999,-0.0005428284999999,-0.0005428284999999,-0.0005428284999999,-0.0005428284999999,-0.0005428284999999,-0.0005428284999999,-0.0005428284999999,-0.0005428284999999,-0.0005428284999999,-0.0005428284999999,-0.0005428284999999,-0.09185757249997861,-0.07402888649999234,-0.06457171500000115,-0.05511454350000995,-0.018371514500012724,-0.01891434300001072,-0.009457171500019483,-0.00945717149999124,-0.027285857500005988,-0.018371514500012738,-0.018914343000010735,-0.00945717150001949,-0.008371514499995077,0.0010856569999961089,0.0005428284999980547,0.0040712137499922495,0.0029855567499940416,0.0027141424999945173,0.0024427282499950216,0.0008142427499983491,0.0005428284999988982,0.0002714142499994482,0.00027141424999944377,0.0013570712499972196,0.0008142427499983302,0.0005428284999988855,0.0002714142499994425,0.0008142427499986575,0.0005428284999991058,0.00027141424999955306,-4.96317454352485,0.5603514226609722,0.5603514226609712,0.5603514226608826,0.5603514226607518,-0.1428805565105843,0.5603514226607347,0.5973829723925298,0.5603514226607169,-0.14288055651058418,-0.14288055651058407,0.5603514226607081,0.5973829724016696,0.560351422660972,-0.14288055651058557,-0.14288055651058573
8,2013-11-01 08:00:00,-2.4788986777054223e-14,1.9917110034578104e-14,0.007917127500192491,0.0079171275,0.003958563749979484,-1.3677417842400069e-14,3.3051008732036405e-15,0.00395856375,56.70623570455001,75.76599821184999,9.322730087912845e-12,66.2361169582,1.4778564656758864e-13,63.031920944719204,63.03192094471921,63.031920944719296,63.03192094472,63.03192094472099,63.031920944721115,63.03192094472123,63.031920944721385,63.03192094472119,63.03192094472119,63.03192094472131,63.03192094472143,63.031920944721556,63.031920944719175,63.03192094471935,63.03192094471941,0.004,0.0040002974614984305,0.016,0.0,-2.974616038648797e-07,0.004,0.004000297461835729,0.016,0.0,-2.9746194116454993e-07,0.004,0.004000297455880066,0.016,0.0,-2.974559855010292e-07,0.004,0.004000297450510989,0.016,0.0,-2.974506164259989e-07,0.004,0.004000297448953241,0.016,0.0,-2.9744905867762575e-07,0.012,0.022070402680084426,0.048,0.0,0.003959753570279628,0.004,0.0040002974490167854,0.016,0.0,-2.974491222233412e-07,0.004,0.004000297449090281,0.016,0.0,-2.974491957192379e-07,0.012,0.022070402679955144,0.048,0.0,0.003959753570263314,0.004,0.004000297462674688,0.016,0.0,-2.9746278012338283e-07,2.2545679920420215e-16,2.232856871434522e-16,2.2124202671454269e-16,2.1843633600480818e-16,2.1819964328838262e-16,2.1809923378080438e-16,2.1779861089407418e-16,2.177221259663544e-16,2.1769200720353323e-16,2.2474476796954136e-16,-0.0005278085,-0.0005278085,-0.0005278085,-0.0005278085,-0.0005278085,-0.0005278085,-0.0005278085,-0.0005278085,-0.0005278085,-0.0005278085,-0.0005278085,-0.0005278085,-0.0005278085,-0.0005278085,-0.0005278085,-5.3940706069462195e-14,-0.002111828924493566,-0.002639934886443965,-0.003168040842438702,-0.0023760306211838868,-0.0029038391212024756,-0.003431945070270391,0.0005281059491314615,-0.0013201161718804791,-0.00237603062103053,-0.0029038391210491187,-0.003431945070254076,0.0015837229628265258,0.0010556170000371678,0.0005278085000185841,0.00395856374999339,0.0029029467499951866,0.0026390424999956333,0.0023751382499960757,0.0007917127499986908,0.0005278084999991274,0.00026390424999956383,0.0002639042499995644,0.001319521249997822,0.0007917127499986934,0.0005278084999991292,0.00026390424999956464,0.0007917127499986538,0.0005278084999991033,0.0002639042499995518,-4.963174543527669,0.5270638894387224,0.5270638894174607,0.5270638897927686,0.5270638901310605,-0.17614934015712552,0.5270638902292312,0.8137050627490217,0.5270638902252079,-0.17614934015712547,-0.1761493401571254,0.5270638902205665,0.8137050627571336,0.5270638893645805,-0.17614934015712572,-0.17614934015712594
9,2013-11-01 09:00:00,7.626388223723354e-14,-1.0924966673631786e-14,0.00814318500005403,0.008143184999999997,0.00407159249997959,-1.3696268738898634e-14,3.2421264990592667e-15,0.004071592499999999,46.45505674635001,65.51481925364999,8.900123693589279e-12,55.984938,1.4121733296623695e-13,63.03192094470871,63.031920944708716,63.031920944708645,63.031920944708894,63.031920944709235,63.03192094470913,63.03192094470901,63.03192094470885,63.0319209447093,63.031920944709235,63.031920944709114,63.031920944709,63.03192094470883,63.03192094470875,63.03192094470893,63.031920944708986,0.004,0.0039999999999618275,0.016,0.0,2.974615916787701e-07,0.004,0.003999999999961827,0.016,0.0,2.974619289780873e-07,0.004,0.003999999999961824,0.016,0.0,2.9745597331428117e-07,0.004,0.003999999999961819,0.016,0.0,2.9745060423624466e-07,0.004,0.003999999999961819,0.016,0.0,2.9744904648798837e-07,0.012,0.01800000000006437,0.048,0.0,0.0040704026800109,0.004,0.003999999999961818,0.016,0.0,2.9744911003294043e-07,0.004,0.003999999999961817,0.016,0.0,2.9744918352918596e-07,0.012,0.018000000000064357,0.048,0.0,0.004070402679881633,0.004,0.003999999999961827,0.016,0.0,2.9746276793731284e-07,2.2528814976628827e-16,2.2151708740936982e-16,2.177945407256921e-16,2.1245916924962092e-16,2.1202936222754103e-16,2.1182042554964e-16,2.112990746064219e-16,2.1115515533884209e-16,2.1110204014167234e-16,2.2456644948527074e-16,-0.000542879,-0.000542879,-0.000542879,-0.000542879,-0.000542879,-0.000542879,-0.000542879,-0.000542879,-0.000542879,-0.000542879,-0.000542879,-0.000542879,-0.000542879,-0.000542879,-0.000542879,7.836658459259722e-14,-0.0021709210756151796,-0.0027135026136950236,-0.0032560841577305337,-0.002442063129021961,-0.0029849421290397307,-0.0035275236800020714,0.0005425815508987961,-0.001356602578113165,-0.0024420631290297317,-0.0029849421290475036,-0.0035275236798728033,0.0016283395372764032,0.0010857580000355183,0.0005428790000177594,0.004071592499993515,0.0029858344999953114,0.0027143949999957544,0.00244295549999619,0.0008143184999987278,0.0005428789999991523,0.00027143949999957636,0.0002714394999995774,0.0013571974999978872,0.0008143184999987327,0.0005428789999991554,0.00027143949999957777,0.0008143184999986549,0.000542878999999104,0.0002714394999995522,-4.963174543522173,0.49286393280371066,0.49286393280370966,0.4928639328036205,0.49286393280348884,-0.21036804636823186,0.4928639328034718,1.036051656478057,0.49286393280345375,-0.21036804636823192,-0.2103680463682318,0.49286393280344515,1.036051656478021,0.49286393280371055,-0.21036804636823161,-0.21036804636823186
