,Iteration,Local,Global
0,0,2.2814247608184814,0.0
1,1,1.7501039505004883,0.015624046325683594
2,2,1.7657485008239746,0.015624761581420898
3,3,1.7032430171966553,0.0
4,4,1.7501192092895508,0.0
5,5,1.7438135147094727,0.015626192092895508
6,6,1.7344944477081299,0.0
7,7,1.765744686126709,0.0
8,8,1.7657456398010254,0.015639543533325195
9,9,1.734480857849121,0.0
10,10,1.7501211166381836,0.015624284744262695
11,11,1.8126237392425537,0.0
12,12,1.7677748203277588,0.015623807907104492
13,13,1.6876146793365479,0.015626192092895508
14,14,1.812626838684082,0.015624761581420898
15,15,1.7221693992614746,0.01562643051147461
16,16,1.8282480239868164,0.0
17,17,1.734496831893921,0.0
18,18,1.8154706954956055,0.0
19,19,1.7969951629638672,0.015625476837158203
20,20,1.6876134872436523,0.0
21,21,1.8126285076141357,0.015622615814208984
22,22,1.7829759120941162,0.0
23,23,1.7813727855682373,0.0
24,24,1.7032392024993896,0.0
25,25,1.843881607055664,0.0
26,26,1.783573865890503,0.015625953674316406
27,27,1.7188677787780762,0.0
28,28,1.8282501697540283,0.0
29,29,1.8154761791229248,0.0
30,30,1.8126230239868164,0.0
31,31,1.7501187324523926,0.015627622604370117
32,32,1.8595046997070312,0.0
33,33,1.781372308731079,0.0
34,34,1.7188646793365479,0.015627145767211914
35,35,1.8595011234283447,0.0
36,36,1.7657458782196045,0.015624284744262695
37,37,1.768744707107544,0.015626192092895508
38,38,1.6876161098480225,0.015624284744262695
39,39,1.8282504081726074,0.0
40,40,1.7528672218322754,0.0
41,41,1.7032420635223389,0.0
42,42,1.8126263618469238,0.0
43,43,1.7813701629638672,0.015625953674316406
44,44,1.7657465934753418,0.0
45,45,1.6876156330108643,0.015624046325683594
46,46,1.8595011234283447,0.0
47,47,1.796999216079712,0.015626192092895508
48,48,1.7032415866851807,0.0
49,49,1.8469760417938232,0.0
50,50,1.7657480239868164,0.015622615814208984
51,51,1.7684226036071777,0.015622854232788086
52,52,1.703580379486084,0.015299558639526367
53,53,1.8282382488250732,0.01562643051147461
54,54,1.7344939708709717,0.015624523162841797
55,55,1.7344939708709717,0.0
56,56,1.843879222869873,0.015636444091796875
57,57,1.768347978591919,0.015624523162841797
58,58,1.750121831893921,0.015622138977050781
59,59,1.6876206398010254,0.0
60,60,1.8154447078704834,0.01562666893005371
61,61,1.7505159378051758,0.015625715255737305
62,62,1.73451566696167,0.0
63,63,1.843858003616333,0.015623092651367188
64,64,1.7657477855682373,0.015623331069946289
65,65,1.7813725471496582,0.015625
66,66,1.7188687324523926,0.01563262939453125
67,67,1.8295626640319824,0.015625953674316406
68,68,1.7657442092895508,0.015628814697265625
69,69,1.6876161098480225,0.01562356948852539
70,70,1.844130039215088,0.015385150909423828
71,71,1.784184217453003,0.0
72,72,1.7657465934753418,0.015624523162841797
73,73,1.718867540359497,0.0
74,74,1.8298935890197754,0.01562643051147461
75,75,1.7657482624053955,0.0
76,76,1.6563642024993896,0.0
77,77,1.8456790447235107,0.0
78,78,1.7657487392425537,0.0
79,79,1.8309271335601807,0.0
80,80,1.7188501358032227,0.0
81,81,1.845580816268921,0.0
82,82,1.781376838684082,0.0
83,83,1.750115156173706,0.0
84,84,1.8598518371582031,0.0
85,85,1.78102707862854,0.0
86,86,1.8282485008239746,0.015623807907104492
87,87,1.703242301940918,0.015627145767211914
88,88,1.8300001621246338,0.015625715255737305
89,89,1.7972679138183594,0.0
90,90,1.6987555027008057,0.015624284744262695
91,91,1.8595001697540283,0.0
92,92,1.825105905532837,0.0
93,93,1.7813746929168701,0.0
94,94,1.7344939708709717,0.015626192092895508
95,95,1.8282508850097656,0.0
96,96,1.7835078239440918,0.015624761581420898
97,97,1.703507900238037,0.015360355377197266
98,98,1.8438756465911865,0.0
99,99,1.830026626586914,0.0
100,100,1.7969963550567627,0.015625476837158203
101,101,1.7501192092895508,0.0
102,102,1.859504222869873,0.015622615814208984
103,103,1.781374216079712,0.015626192092895508
104,104,1.734492540359497,0.0
105,105,1.8751277923583984,0.015626907348632812
106,106,1.8282504081726074,0.0
107,107,1.7969996929168701,0.015623807907104492
108,108,1.7501192092895508,0.0
109,109,1.8751299381256104,0.015624046325683594
110,110,1.7839398384094238,0.015628337860107422
111,111,1.7657439708709717,0.0156252384185791
112,112,1.8282520771026611,0.0
113,113,1.7995975017547607,0.015633344650268555
114,114,1.7969980239868164,0.0
115,115,1.7032291889190674,0.0
116,116,1.846269130706787,0.015626907348632812
117,117,1.7657442092895508,0.0
118,118,1.7501227855682373,0.0
119,119,1.8438780307769775,0.015622854232788086
120,120,1.781374454498291,0.0
121,121,1.7837376594543457,0.015625715255737305
122,122,1.718867540359497,0.0
123,123,1.8282506465911865,0.015625953674316406
124,124,1.7213609218597412,0.015625
125,125,1.7188670635223389,0.0156252384185791
126,126,1.828249454498291,0.015628337860107422
127,127,1.7813701629638672,0.0
128,128,1.812626838684082,0.0
129,129,1.7188658714294434,0.015625953674316406
130,130,1.8624541759490967,0.01562643051147461
131,131,1.8907532691955566,0.0
132,132,1.7188689708709717,0.015623807907104492
133,133,1.843878984451294,0.01562356948852539
134,134,1.797001600265503,0.0
135,135,1.7813706398010254,0.0156252384185791
136,136,1.6876142024993896,0.015625476837158203
137,137,1.8282508850097656,0.0
138,138,1.7813730239868164,0.0
139,139,1.7032418251037598,0.0
140,140,1.8438735008239746,0.0
141,141,1.7657506465911865,0.015624046325683594
142,142,1.784135341644287,0.015624761581420898
143,143,1.7188684940338135,0.015625953674316406
144,144,1.8126235008239746,0.01562786102294922
