,Timestep,Status,Obj,P Feed In,P Feed Out,P Local Gen,P Local Dem,Q Feed In,Q Feed Out,Q Local Gen,Q Local Dem,FT,GT,Surplus,Spot,Shadow Price 0,Shadow Price 1,Shadow Price 2,Shadow Price 3,Shadow Price 4,Shadow Price 5,Shadow Price 6,Shadow Price 7,Shadow Price 8,Shadow Price 9,Shadow Price 10,Shadow Price 11,Shadow Price 12,Shadow Price 13,Shadow Price 14,Shadow Price 15,B_min1,Bat_SOC[1],B_max1,B_min2,Bat_SOC[2],B_max2,B_min3,Bat_SOC[3],B_max3,B_min4,Bat_SOC[4],B_max4,B_min6,Bat_SOC[6],B_max6,B_min8,Bat_SOC[8],B_max8,B_min11,Bat_SOC[11],B_max11,B_min13,Bat_SOC[13],B_max13,GenP[1],GenP[2],GenP[3],GenP[4],GenP[6],GenP[7],GenP[8],GenP[11],GenP[12],GenP[13],GenQ[1],GenQ[2],GenQ[3],GenQ[4],GenQ[6],GenQ[7],GenQ[8],GenQ[11],GenQ[12],GenQ[13],FloP[1],FloP[2],FloP[3],FloP[4],FloP[5],FloP[6],FloP[7],FloP[8],FloP[9],FloP[10],FloP[11],FloP[12],FloP[13],FloP[14],FloP[15],FloQ[1],FloQ[2],FloQ[3],FloQ[4],FloQ[5],FloQ[6],FloQ[7],FloQ[8],FloQ[9],FloQ[10],FloQ[11],FloQ[12],FloQ[13],FloQ[14],FloQ[15],Balance N0,Balance N1,Balance N2,Balance N3,Balance N4,Balance N5,Balance N6,Balance N7,Balance N8,Balance N9,Balance N10,Balance N11,Balance N12,Balance N13,Balance N14,Balance N15
10,2013-11-01 10:00:00,optimal,-3.040941567040595,-1.1910391652272563e-12,0.11493790558447889,0.12096608658477198,0.0060281810000000005,0.9622697343445535,0.9581566518314903,-1.3515153539567875e-11,0.004113082500000001,37.30989620276118,57.22335179723882,-3.350104915700314e-11,47.266624,37.30989620285896,37.309896202853324,37.30989620285559,37.30989620257638,37.309896202147016,37.30989620214429,37.30989620214046,37.309896202129494,37.30989620207167,37.3098962020907,37.30989620209511,37.30989620208377,37.30989620207941,37.3098962028539,37.30989620287692,37.30989620288655,0.005679999999999999,0.019629999996822706,0.06886999999999999,0.0037199999999999998,0.017899999997410914,0.0527,0.00608,0.017479999998077124,0.06688,0.00975,0.01979999999838746,0.057850000000000006,0.00174,0.007679999998466485,0.05104,0.0017599999999999998,0.005919999998944088,0.03564,0.0146,0.025229999998469563,0.05913,0.013600000000000001,0.0299999999976342,0.07440000000000001,0.018000000003149292,0.010000000002567963,0.019000000001897006,0.014000000001573594,0.019000000001445146,0.0007867572350980991,0.01300000000092346,0.012000000001470874,0.0011793293254988603,0.014000000002347681,-4.680702234934561e-13,-9.12555857887331e-13,-1.2996555742309628e-12,-1.512679452596559e-12,-1.3261685061795292e-12,-1.337864284839288e-12,-7.545764701134764e-13,-5.69544369363525e-13,-4.879323759681447e-13,-5.464203464617831e-13,-0.11493790558562317,-0.08458205357703977,-0.07485571657442494,-0.05612937957247509,-0.018416272238805587,-0.018964683236667758,-0.0002383462351604719,-0.012726337000987019,-0.02398677033203386,-0.011808844329041786,-0.012357255327096358,-0.000630918325562222,-0.012629515005387188,0.0010968219970073976,0.000548410998577173,0.004113082513063285,0.0030162605109440737,0.002742055010048486,0.002467849508774692,0.000822616503918258,0.0005484110025820991,0.000274205501296624,0.00027420550071161347,0.0013710275033832246,0.0008226165016714055,0.0005484110009699544,0.00027420550044406,0.000822616501659492,0.0005484110011211504,0.0002742055005588872,-4.288321327175348,0.661367793644398,0.362888623999837,0.6986776898005344,0.5121282087741731,-0.020461157409059762,0.6986776897836754,0.008892673291852298,0.47481831254705764,-0.02046115741405436,-0.020461157416274356,0.4375084163646227,0.02353949723684406,0.5121282088030542,-0.02046115742966962,-0.020461157435144296
11,2013-11-01 11:00:00,optimal,-1.8902646301791797,-1.594179949723264e-13,0.11479813396340463,0.12102121246304214,0.0062230785,0.9326064985122986,0.9285039272628381,5.390968168852123e-13,0.004102571249999999,27.336648202761182,47.25010379723882,-1.4267195064254778e-11,37.293376,27.336648202769332,27.336648202768995,27.336648202769386,27.33664820276954,27.336648202772462,27.33664820277276,27.33664820277297,27.336648202773436,27.336648202773695,27.33664820277305,27.336648202773322,27.336648202773336,27.336648202772935,27.33664820276887,27.336648202767098,27.33664820276692,0.005679999999999999,0.019629999999787727,0.06886999999999999,0.0037199999999999998,0.017899999999954425,0.0527,0.00608,0.01747999999974985,0.06688,0.00975,0.019799999999863527,0.057850000000000006,0.00174,0.00767999999973976,0.05104,0.0017599999999999998,0.005919999999689733,0.03564,0.0146,0.02522999999954984,0.05913,0.013600000000000001,0.029999999999839648,0.07440000000000001,0.018000000000207933,0.010000000000042433,0.01900000000024636,0.014000000000131605,0.019000000000253318,0.000678399863705601,0.013000000000294238,0.012000000000448806,0.0013428125971989538,0.014000000000158145,-2.647759633406679e-15,8.858297254887954e-15,4.5388248349502107e-14,7.46741416681108e-14,6.415184712036758e-14,6.17522681271097e-14,5.5737418506272276e-14,4.795072444914877e-14,4.6691609318164127e-14,-9.845446870608126e-15,-0.11479813396353139,-0.08449065596295842,-0.07478990746288335,-0.05608915896260432,-0.018285129364130126,-0.01883213886402408,-0.00013139036373817546,-0.01270074850032681,-0.024103281098309996,-0.011949542097846077,-0.012496551597712941,-0.0007958030972315486,-0.012606729500332406,0.0010940189998583916,0.0005470094999175839,0.0041025712494604585,0.003008552249419425,0.0027350474994283776,0.0024615427494738213,0.0008205142498051577,0.0005470094998741556,0.00027350474993827634,0.000273504749944317,0.0013675237497432944,0.0008205142498553116,0.000547009499905414,0.0002735047499533339,0.0008205142500384715,0.0005470095000287723,0.00027350475001438576,-3.138196202496336,0.4838791346758811,0.2651859490492023,0.5112157828797009,0.3745325418627173,-0.014953406263064711,0.5112157828798911,0.0035917721498539266,0.3471958936643938,-0.014953406262215446,-0.014953406262323905,0.3198592454658498,0.02175458930680205,0.37453254186344276,-0.014953406264348448,-0.014953406263713703
12,2013-11-01 12:00:00,optimal,-2.165314579757443,-2.091067649370599e-13,0.11409892141033098,0.12082488541008654,0.006725964000000001,0.9249619905185684,0.9206519655208811,2.2894310286295405e-12,0.004310025,29.89761013556118,49.81106573003882,-1.3560347289498509e-11,39.8543379328,29.897610135576276,29.897610135575395,29.897610135576073,29.89761013556269,29.89761013554542,29.89761013554604,29.89761013554643,29.897610135546607,29.897610135547335,29.89761013554756,29.897610135548835,29.897610135548636,29.897610135547776,29.897610135575327,29.89761013557621,29.8976101355773,0.005679999999999999,0.019629999999714372,0.06886999999999999,0.0037199999999999998,0.017899999999894178,0.0527,0.00608,0.01747999999972564,0.06688,0.00975,0.019799999999779484,0.057850000000000006,0.00174,0.007679999999513681,0.05104,0.0017599999999999998,0.0059199999992146585,0.03564,0.0146,0.02522999999916103,0.05913,0.013600000000000001,0.029999999999797217,0.07440000000000001,0.01800000000027723,0.010000000000099301,0.019000000000268108,0.014000000000213338,0.019000000000473725,0.0007480776437541327,0.01300000000074741,0.012000000000829437,0.0010768077619950935,0.014000000000197818,-2.1344714321619134e-14,1.5433692085629049e-15,9.880179849031216e-14,2.34435055515448e-13,2.639323224419606e-13,2.7138340618516775e-13,2.830550591676874e-13,2.896114510159815e-13,2.908795140047302e-13,-5.497926033417544e-14,-0.11409892141051209,-0.0839240799096326,-0.07426198915950533,-0.05559989840920894,-0.01826082839460128,-0.018835498394285086,-0.00017340764378274512,-0.012662090750775994,-0.02367697926436568,-0.011589558513235471,-0.012164228512881653,-0.0005021377620236661,-0.012512750750574253,0.0011493399996515717,0.0005746699998085062,0.004310024997687319,0.0031606849974363284,0.00287334999743884,0.0025860149975390164,0.0008620049992056389,0.000574669999460593,0.0002873349997265546,0.000287334999714835,0.001436674998569747,0.0008620049991304266,0.0005746699994151864,0.0002873349997069532,0.0008620050002301613,0.0005746700001757375,0.0002873350000921034,-3.4112850692220844,0.5280543034309564,0.28887342234102664,0.5579519135662601,0.4084638628867412,-0.01718125960801423,0.5579519135724075,0.005184474127489957,0.37856625276713235,-0.01718125960687588,-0.017181259606886816,0.3486686426340085,0.015012719042480095,0.4084638628862771,-0.017181259612756496,-0.017181259611722448
13,2013-11-01 13:00:00,optimal,-5.188307284261705,-3.0917630951459664e-12,0.11360392014056041,0.12060577413235664,0.007001853999999998,1.080147998172763,1.076025338125569,-4.8633735500164925e-11,0.0041226599999999985,56.61856723636118,76.53202283083883,-6.395363960631784e-10,66.5752950336,56.6185672367789,56.61856723675936,56.618567236765024,56.61856723578937,56.61856723430853,56.618567234285436,56.618567234266436,56.61856723423288,56.618567234033094,56.618567234101185,56.61856723410924,56.618567234064066,56.61856723404672,56.61856723676367,56.61856723682105,56.618567236824774,0.005679999999999999,0.01962999999145028,0.06886999999999999,0.0037199999999999998,0.017899999993921497,0.0527,0.00608,0.017479999992548654,0.06688,0.00975,0.019799999994600418,0.057850000000000006,0.00174,0.007679999993763493,0.05104,0.0017599999999999998,0.005919999995944892,0.03564,0.0146,0.02522999999500357,0.05913,0.013600000000000001,0.029999999992897774,0.07440000000000001,0.018000000008427934,0.010000000005988335,0.0190000000073359,0.014000000005241611,0.01900000000591122,0.000765870183433645,0.013000000003590438,0.012000000004787997,0.0008399038791532833,0.014000000007030748,-1.1209308738354782e-12,-2.2124379751997147e-12,-3.577707662373249e-12,-5.055835408980692e-12,-4.958398795612522e-12,-5.038658321321637e-12,-3.740904336560335e-12,-3.327928493011924e-12,-3.1506300818855232e-12,-1.2195941784711593e-12,-0.11360392014297693,-0.08349180561686358,-0.07388606036019967,-0.05528031510216851,-0.018272239446075374,-0.01882192744079683,-0.00021618218415995515,-0.01260574525432061,-0.023402330400126622,-0.011346273140608997,-0.011895961135400568,-0.00029021587988311274,-0.01250636926700971,0.0010993759906966676,0.0005496879956422904,0.004122660047193896,0.0030232840426121185,0.0027484400404537757,0.0024735960369583294,0.0008245320145681208,0.0005496880097363693,0.0002748440049074374,0.0002748440036042679,0.0013742200174599905,0.0008245320097170851,0.0005496880062003159,0.0002748440030111633,0.0008245320034875994,0.0005496880022942028,0.0002748440011333061,-6.432091191015031,0.9968120716679033,0.5438635336355455,1.0534306388428527,0.7703378025403826,-0.03112254672945363,1.0534306387621895,0.0122399254881315,0.7137192352101167,-0.031122546734269833,-0.031122546733609546,0.6571006680411419,0.01643160726702107,0.7703378026416811,-0.031122546745425854,-0.031122546778712325
14,2013-11-01 14:00:00,optimal,-6.328030880226601,-6.507142348607626e-14,0.11244209269657762,0.1207814846957067,0.008339392000000001,1.0963399448531477,1.0918151348519112,-1.2606019595507318e-12,0.004524810000000001,67.35527220276117,87.26872779723882,-6.304524957645441e-11,77.312,67.35527220277282,67.35527220277243,67.35527220277282,67.35527220276116,67.35527220274398,67.35527220274456,67.35527220274473,67.35527220274464,67.3552722027421,67.35527220274275,67.35527220274399,67.355272202744,67.35527220274375,67.35527220277255,67.35527220277305,67.35527220277264,0.005679999999999999,0.019629999999707354,0.06886999999999999,0.0037199999999999998,0.017899999999926655,0.0527,0.00608,0.017479999999683186,0.06688,0.00975,0.01979999999987635,0.057850000000000006,0.00174,0.0076799999997332145,0.05104,0.0017599999999999998,0.005919999999947802,0.03564,0.0146,0.025229999999893695,0.05913,0.013600000000000001,0.029999999999762196,0.07440000000000001,0.018000000000287005,0.010000000000069583,0.019000000000311393,0.014000000000116952,0.01900000000025371,0.0008427219263277666,0.013000000000034909,0.01200000000009742,0.0009387627678900001,0.01400000000023485,-1.8596668899121933e-14,-3.3956535323755224e-14,-6.001071698140501e-14,-1.1856538337304987e-13,-1.2588858685746706e-13,-1.2973907033071436e-13,-1.1586585045690235e-13,-1.2125060062680058e-13,-1.2138257832993724e-13,-1.958723947246128e-14,-0.11244209269658464,-0.0826777676958366,-0.07319229719570897,-0.054706826695339224,-0.018121576426788473,-0.018724884426699062,-0.000239413926386561,-0.012485470500093767,-0.023099779768374983,-0.011217617268196088,-0.011820925268105045,-0.0003354547679488155,-0.012278854500402971,0.0012066159998899352,0.0006033079999733485,0.004524810001236517,0.0033181940011669047,0.0030165400011338632,0.0027148860010752255,0.0009049620003721888,0.0006033080002512919,0.0003016540001275548,0.0003016540001136052,0.0015082700005865366,0.0009049620003547758,0.0006033080002379779,0.00030165400011904686,0.0009049620000514785,0.0006033080000323632,0.0003016540000154289,-7.573567760631783,1.1777386251403856,0.6388964475035585,1.2450938973448011,0.9083175363178403,-0.04063597456004825,1.2450938973409158,0.01612579017694132,0.8409622641095414,-0.04063597456033994,-0.04063597455993937,0.7736069919109791,0.02259464720294893,0.9083175363257814,-0.04063597456040183,-0.04063597456422584
15,2013-11-01 15:00:00,optimal,-7.234878272328161,-2.7863295301923965e-12,0.1110321847139293,0.12135748366301082,0.010325298960000001,1.121447469563401,1.1162279645040079,-6.246845699731851e-11,0.005219505000000002,76.42976723636117,96.34322283083883,-1.0474537626148361e-09,86.3864950336,76.42976723715503,76.4297672371112,76.4297672371095,76.42976723481567,76.42976723132118,76.4297672312338,76.42976723117548,76.42976723109133,76.42976723061777,76.42976723078257,76.42976723075986,76.42976723063019,76.42976723059114,76.42976723711769,76.42976723722948,76.4297672372233,0.005679999999999999,0.019629999988650317,0.06886999999999999,0.0037199999999999998,0.01789999999255639,0.0527,0.00608,0.01747999998953422,0.06688,0.00975,0.0197999999921581,0.057850000000000006,0.00174,0.007679999990703723,0.05104,0.0017599999999999998,0.005919999993845131,0.03564,0.0146,0.02522999999218692,0.05913,0.013600000000000001,0.029999999990831423,0.07440000000000001,0.018000000011134294,0.01000000000730503,0.019000000010229313,0.014000000007574155,0.01900000000878241,0.0011302401967548895,0.013000000005380853,0.012000000007510898,0.0012272433702237167,0.014000000009042952,-1.7280426377649495e-12,-3.4277992801507797e-12,-5.5936899240974774e-12,-6.7375779743008935e-12,-6.739343069810022e-12,-6.740135928811382e-12,-4.233540785291225e-12,-3.1850728575827965e-12,-2.8508789079577976e-12,-1.8326236740307406e-12,-0.11103218471592653,-0.08178749292129259,-0.07246921303319749,-0.05415093314213561,-0.01805665209413647,-0.018752586087337507,-0.0004343061976557282,-0.012318279886290253,-0.022776001159528002,-0.011153655266429401,-0.011849589259553329,-0.0005313093711334543,-0.011926411902709561,0.0013918679871233448,0.0006959339941592479,0.005219505059392905,0.003827637052492863,0.0034796700491804486,0.003131703043762463,0.0010439010193992635,0.0006959340129225703,0.00034796700645984256,0.00034796700394158715,0.001739835017894525,0.0010439010090817164,0.0006959340054428245,0.0003479670025536482,0.001043901005229069,0.0006959340034524115,0.00034796700170338437,-8.486164033731377,1.3236321010272967,0.7121939628373867,1.4000618681952843,1.017913031806576,-0.053190073181446494,1.4000618680846977,0.03319392152763026,0.9414832644017874,-0.053190073181342765,-0.053190073176184176,0.8650534973274312,0.0406078514971181,1.0179130319188359,-0.053190073154888835,-0.053190073246258816
16,2013-11-01 16:00:00,optimal,-9.53058779440279,1.5465347238895076e-12,0.10968948617332483,0.12194192207086017,0.012252435919998498,1.1866313233063193,1.1805042995469548,-9.21717881684789e-12,0.00612702374999925,98.34772020276117,118.26117579723882,-2.0571042369521564e-09,108.304448,98.34772020434198,98.34772020429769,98.34772020436746,98.34772020492447,98.34772020596037,98.3477202063276,98.34772020646183,98.3477202064665,98.34772020689063,98.34772020677465,98.3477202072978,98.34772020765081,98.34772020781197,98.34772020428935,98.34772020405457,98.34772020384042,0.005679999999999999,0.019629999982880342,0.06886999999999999,0.0037199999999999998,0.017899999990187158,0.0527,0.00608,0.017479999983709377,0.06688,0.00975,0.019799999986020497,0.057850000000000006,0.00174,0.007679999983262226,0.05104,0.0017599999999999998,0.005919999986699012,0.03564,0.0146,0.0252299999877363,0.05913,0.013600000000000001,0.029999999987972488,0.07440000000000001,0.018000000016090333,0.010000000009737052,0.01900000001538871,0.01400000001293146,0.019000000014985162,0.0013464910958554547,0.013000000011393354,0.012000000011051334,0.0015954308343383956,0.014000000011949648,-9.644842911903011e-13,-1.2176276320392064e-12,7.327548390459553e-13,-2.831184012358831e-13,-7.246915094521478e-13,-7.908300456591107e-13,-1.1930182104026073e-12,-4.734378110312083e-13,-3.1578069009250055e-13,-9.952769913477831e-13,-0.10968948617044752,-0.08095682922691043,-0.07177356426834268,-0.053590299304131575,-0.01789588306943959,-0.018712819560932306,-0.000529554597151388,-0.012183264960180629,-0.022511151272954697,-0.011144822803836048,-0.011961759295428864,-0.0007784943356062871,-0.011549391978614657,0.001633872982167307,0.0008169364905366675,0.006127023759364762,0.004493150756579933,0.0040846825053608695,0.0036762142560839797,0.001225404752202841,0.0008169365015535173,0.0004084682508093432,0.0004084682512148086,0.0020423412535720254,0.0012254047514690068,0.0008169365008166645,0.0004084682503287613,0.0012254047518233803,0.0008169365008373072,0.00040846825027208734,-10.78771089538009,1.6899349348362644,0.903153172576698,1.7882826549716035,1.2965440537082287,-0.08034384161772472,1.7882826549319155,0.05208048722612549,1.1981963333526175,-0.08034384157448861,-0.08034384162561649,1.0998486131146386,0.07656314297418783,1.2965440536116697,-0.08034384163512609,-0.08034384152800664
17,2013-11-01 17:00:00,optimal,-10.873251420005817,7.082142953937556e-14,0.10907906584129809,0.12187282834112881,0.012793762499999996,1.1831118024856608,1.1767149212370576,1.4054986210575468e-12,0.006396881249999998,111.20084310196117,131.11429869643882,-1.094954682478999e-11,121.1575708992,111.20084310203539,111.20084310203329,111.20084310203437,111.20084310204587,111.20084310206886,111.2008431020728,111.20084310207295,111.20084310207145,111.20084310208904,111.20084310208713,111.200843102096,111.20084310210211,111.20084310210524,111.20084310203326,111.20084310202809,111.2008431020252,0.005679999999999999,0.01962999999970258,0.06886999999999999,0.0037199999999999998,0.017900000000135512,0.0527,0.00608,0.017479999999894406,0.06688,0.00975,0.01979999999991078,0.057850000000000006,0.00174,0.007679999999015594,0.05104,0.0017599999999999998,0.00591999999953766,0.03564,0.0146,0.025229999999871168,0.05913,0.013600000000000001,0.02999999999994229,0.07440000000000001,0.018000000000260905,0.009999999999862366,0.01900000000007748,0.014000000000060821,0.019000000000936355,0.0013438195729649984,0.013000000000413358,0.012000000000101835,0.0015290087644368642,0.014000000000055699,-8.301546469498072e-15,1.1938093312149258e-14,7.206997637944941e-14,1.4627499318288342e-13,1.4864021583441077e-13,1.5013437485580588e-13,1.606346854441095e-13,1.6373185733795098e-13,1.6450560454284806e-13,-1.8313660016082337e-14,-0.10907906584122047,-0.08049073584025544,-0.07134365334038625,-0.0531965708403022,-0.01778506707451527,-0.01863798457391325,-0.0004909020729709679,-0.012147082500418868,-0.022264421265720088,-0.010970256264892298,-0.01182317376454894,-0.0006760912644419439,-0.011441247500697268,0.0017058349993652857,0.0008529174998300323,0.00639688124860334,0.004691046248521295,0.004264587498533093,0.0038381287486047005,0.0012793762495546313,0.0008529174997032324,0.00042645874985086803,0.00042645874984045264,0.0021322937491952427,0.0012793762495135123,0.0008529174996737103,0.00042645874983646023,0.0012793762500737866,0.0008529175000556958,0.00042645875002844875,-12.129684086326902,1.9067700307691695,1.0171632859085686,2.0179708738508078,1.4619666583387787,-0.09484514503019396,2.0179708739463154,0.05458872439424472,1.3507658152759456,-0.09484514505162543,-0.0948451450588905,1.2395649721392688,0.07518191861930046,1.461966658338209,-0.09484514504557835,-0.09484514507836696
18,2013-11-01 18:00:00,optimal,-8.330945358985243,-4.5040963919129394e-14,0.10795432586875994,0.12061634336858104,0.012662017499999996,1.182222200628655,1.1758911918786956,4.9839535224830174e-14,0.006331008749999998,88.69338613556117,108.60684173003882,-1.985928088643618e-11,98.6501139328,88.69338613559451,88.69338613559341,88.69338613559448,88.69338613560168,88.69338613561892,88.69338613562076,88.69338613562209,88.6933861356237,88.69338613562651,88.69338613562422,88.69338613563379,88.69338613564096,88.69338613564655,88.6933861355932,88.693386135588,88.69338613558212,0.005679999999999999,0.019629999999677468,0.06886999999999999,0.0037199999999999998,0.01790000000009675,0.0527,0.00608,0.01747999999970039,0.06688,0.00975,0.01979999999988213,0.057850000000000006,0.00174,0.007679999999569607,0.05104,0.0017599999999999998,0.005919999999415729,0.03564,0.0146,0.02522999999942617,0.05913,0.013600000000000001,0.02999999999987107,0.07440000000000001,0.018000000000301487,0.009999999999893866,0.019000000000280785,0.014000000000099181,0.019000000000393452,0.0007651861049307031,0.013000000000538197,0.012000000000565787,0.0008511572605726292,0.014000000000120184,-1.7464432263888736e-14,-1.4803752160092764e-14,2.0919230978543277e-14,4.411137960477427e-14,2.0783058948184706e-14,1.4919547712306186e-14,2.8428942794897243e-16,4.502083384882241e-15,5.345624726636519e-15,-2.212862887430811e-14,-0.10795432586879061,-0.07933086386823546,-0.0701749983683272,-0.05201913286803217,-0.017232782605551344,-0.01807691710535173,7.894839505552924e-05,-0.012155865500551907,-0.02163048476236776,-0.010318753761519814,-0.011162888261164948,-7.0227605858227455e-06,-0.011467596500239253,0.0016882689998953513,0.0008441345001214581,0.0063310087499592205,0.00464273974987737,0.004220672499862424,0.0037986052498828566,0.0012662017499370768,0.0008441344999664254,0.00042206724998614185,0.00042206725000083116,0.0021103362499887836,0.001266201749989219,0.000844134499992032,0.0004220672499955794,0.0012662017500644277,0.0008441345000425238,0.00042206725001930103,-9.57483470928972,1.5216118033085642,0.8120647141876548,1.6103051894423226,1.1668382587482429,-0.07486914714239996,1.6103051894523153,-0.00700220048866662,1.078144872651586,-0.07486914713384124,-0.0748691471286019,0.9894514865184387,0.0006228724152060266,1.1668382587501056,-0.07486914714011328,-0.07486914717095378
19,2013-11-01 19:00:00,optimal,-6.500767068018104,-7.433167589399687e-14,0.10836982374475816,0.11995796874335599,0.011588145000000001,1.106418405155872,1.1006243326547689,-1.1416926319983715e-12,0.0057940725000000005,71.40449013556119,91.31794573003884,-1.0543001888185799e-10,81.36121793280002,71.40449013557317,71.40449013557269,71.40449013557291,71.40449013555242,71.40449013552143,71.40449013552129,71.40449013552109,71.40449013552058,71.40449013551613,71.4044901355175,71.40449013551815,71.4044901355174,71.40449013551707,71.4044901355728,71.40449013557378,71.40449013557351,0.005679999999999999,0.01962999999966317,0.06886999999999999,0.0037199999999999998,0.017899999999892904,0.0527,0.00608,0.017479999999661412,0.06688,0.00975,0.019799999999862546,0.057850000000000006,0.00174,0.00767999999973488,0.05104,0.0017599999999999998,0.0059199999999541555,0.03564,0.0146,0.02522999999986036,0.05913,0.013600000000000001,0.029999999999730066,0.07440000000000001,0.018000000000331782,0.010000000000103844,0.019000000000333448,0.014000000000131378,0.019000000000253366,0.0003031617163881562,0.013000000000030059,0.012000000000132,0.0006548070252141497,0.01400000000026723,-2.233021983245395e-14,-4.257987786421224e-14,-7.331347643350977e-14,-1.1138944611985622e-13,-1.1571255064561742e-13,-1.1848854056066295e-13,-9.197644737780663e-14,-9.468304043317376e-14,-9.373789376510153e-14,-2.346161994125111e-14,-0.10836982374474101,-0.07945999574375563,-0.0702325387435603,-0.05200508174313484,-0.016985532716965183,-0.017758075716827117,0.00046938128351904,-0.012227457000122972,-0.021792092025945498,-0.0103371780256818,-0.011109721025531916,0.00011773597469296268,-0.0116823710005621,0.0015450859997966236,0.0007725429999400288,0.005794072501103146,0.004248986501017785,0.0038627150009766555,0.003476443500905541,0.0011588145003375505,0.000772543000227233,0.0003862715001149804,0.00038627150008833016,0.0019313575004599496,0.0011588145002732779,0.0007725430001809777,0.00038627150009000623,0.0011588145000637528,0.0007725430000410095,0.00038627150001987136,-7.738092010581695,1.2301177834412016,0.6588818623403405,1.3015222735768939,0.9444998228845992,-0.05516303901957318,1.3015222735711756,-0.033515931235484575,0.8730953327417914,-0.055163039019389695,-0.05516303901873439,0.8016908426134973,-0.008406877250198343,0.9444998228942996,-0.055163039019097755,-0.055163039025055996
20,2013-11-01 20:00:00,optimal,-5.223795504634107,-6.1234440072847065e-12,0.10889970640692193,0.119676351331026,0.010776644999998503,1.078707440288773,1.0733191177090247,-8.151708354632158e-11,0.005388322499999251,59.30515826996119,79.21861386443884,-4.864082601974129e-09,69.26188606720001,59.305158270671335,59.30515827064384,59.305158270660144,59.3051582694473,59.3051582676109,59.3051582676075,59.305158267594784,59.30515826755888,59.30515826730444,59.30515826738506,59.30515826742698,59.30515826738745,59.30515826736639,59.30515827065148,59.30515827071794,59.3051582707138,0.005679999999999999,0.019629999984414906,0.06886999999999999,0.0037199999999999998,0.017899999987691546,0.0527,0.00608,0.017479999984649,0.06688,0.00975,0.019799999987192545,0.057850000000000006,0.00174,0.007679999985371382,0.05104,0.0017599999999999998,0.005919999988495312,0.03564,0.0146,0.025229999988204934,0.05913,0.013600000000000001,0.029999999985911595,0.07440000000000001,0.018000000015367897,0.01000000001215316,0.019000000015152296,0.014000000012540115,0.019000000014088955,0.00010595455465444467,0.013000000010786427,0.012000000011433318,0.00057039662753113,0.014000000013970526,-1.6170634726895635e-12,-3.12775130800839e-12,-5.2465671931411326e-12,-8.020961609497122e-12,-8.123164376965764e-12,-8.348788171620022e-12,-6.54782398821835e-12,-6.770967786956303e-12,-6.704027787437241e-12,-1.726850622792416e-12,-0.10889970640795556,-0.07977347834077649,-0.07049192132353309,-0.05221036430326697,-0.016950625592890334,-0.017669068579043108,0.0006124884401953563,-0.012281557015941308,-0.021978181692687202,-0.010415067662995285,-0.011133510649271199,0.0001480463673152739,-0.011844671046720575,0.001436885972340387,0.0007184429862905252,0.0053883225797482755,0.003951436573391511,0.00359221507033039,0.0032329935651848013,0.0010776645240130184,0.0007184430161521542,0.0003592215081877797,0.00035922150638048486,0.001796107533304442,0.00107766451981318,0.0007184430131332924,0.0003592215065327105,0.0010776645047728959,0.0007184430030789348,0.000359221501499522,-6.458314324455298,1.0248854739600297,0.5504442076040085,1.0841906322179147,0.7876648407096422,-0.04260737530761984,1.0841906321548531,-0.03632372419016965,0.7283596823349681,-0.04260737531359103,-0.04260737531510899,0.6690545241026608,-0.008779913550659164,0.787664840794473,-0.042607375297950945,-0.042607375312235095
