,Timestep,Status,Obj,P Feed In,P Feed Out,P Local Gen,P Local Dem,Q Feed In,Q Feed Out,Q Local Gen,Q Local Dem,FT,Lambda Feed,GT,Max Price Diff,Surplus,Spot,GenP[1],GenP[2],GenP[3],GenP[4],GenP[6],GenP[7],GenP[8],GenP[11],GenP[12],GenP[13],GenQ[1],GenQ[2],GenQ[3],GenQ[4],GenQ[6],GenQ[7],GenQ[8],GenQ[11],GenQ[12],GenQ[13],Alpha[0],Alpha[1],Alpha[2],Alpha[3],Alpha[4],Alpha[5],Alpha[6],Alpha[7],Alpha[8],Alpha[9],Alpha[10],Alpha[11],Alpha[12],Alpha[13],Alpha[14],Alpha[15],Balance N0,Balance N1,Balance N2,Balance N3,Balance N4,Balance N5,Balance N6,Balance N7,Balance N8,Balance N9,Balance N10,Balance N11,Balance N12,Balance N13,Balance N14,Balance N15
10,2013-11-01 10:00:00,optimal,2.2776377002081283,0.004324117905917634,3.3986154109845115e-12,0.0039020470907328033,0.008226165000000002,0.6468003005592607,0.6434540220238684,0.001041009464607609,0.004113082500000001,37.30989620276118,57.22335170777209,57.22335179723882,0,-3.861532621440844e-10,47.266624,0.00025171410591168426,0.00025171410593709476,0.00025171410593709476,0.00025171410593709476,0.00025171410593709476,0.000750046861642919,0.00025171410593709476,0.00025171410593709476,0.0011382873470904273,0.00025171410593709476,6.868721966360904e-05,6.868721966360904e-05,6.868721966360904e-05,6.868721966360904e-05,6.868721966360904e-05,0.00019668673599710908,6.868721966360904e-05,6.868721966360904e-05,0.00029482497130155926,6.868721966360904e-05,1.2614352895595859e-12,0.08790773702167659,0.08790773692469162,0.08790773692469162,0.08790773692469162,1.411596868386534e-09,0.08790773692469162,0.14010336750199148,0.08790773692469162,1.411596868386534e-09,1.411596868386534e-09,0.08790773692469162,0.15663472994405378,0.08790773692469162,1.411596868386534e-09,1.411596868386534e-09,1.7772128909729235,-0.23045348691151202,-0.23045348692372106,-0.23045348692372106,-0.23045348692372106,-0.25820368567800445,-0.23045348692372106,0.5425450442994504,-0.23045348692372106,-0.25820368567800445,-0.25820368567800445,-0.23045348692372106,0.8148832711786282,-0.23045348692372106,-0.25820368567800445,-0.25820368567800445
11,2013-11-01 11:00:00,optimal,2.2394904697872327,0.004463219954829063,7.376390454226157e-13,0.003741922545523769,0.008205142499999998,0.7932576022221872,0.7898823141139987,0.0010007878918114287,0.004102571249999999,27.336648202761182,47.25010379654768,47.25010379723882,0,-1.8182080840922765e-11,37.293376,0.0002253955916203595,0.00022539559003804116,0.00022539559003804116,0.00022539559003804116,0.00022539559003804116,0.0006418026280063799,0.00022539559003804116,0.00022539559003804116,0.001296955194173047,0.00022539559003804116,6.193811488835011e-05,6.193811488835011e-05,6.193811488835011e-05,6.193811488835011e-05,6.193811488835011e-05,0.00016959432348473327,6.193811488835011e-05,6.193811488835011e-05,0.0003356886492199002,6.193811488835011e-05,-5.870063352146779e-15,0.08556370031281472,0.08556370636705134,0.08556370636705134,0.08556370636705134,5.710683891308733e-10,0.08556370636705134,0.1400294150351614,0.08556370636705134,5.710683891308733e-10,5.710683891308733e-10,0.08556370636705134,0.17546093722731237,0.08556370636705134,5.710683891308733e-10,5.710683891308733e-10,1.988100497070566,-0.2456497774648634,-0.24564977755183715,-0.24564977755183715,-0.24564977755183715,-0.28404994131692685,-0.24564977755183715,0.5470240294369513,-0.24564977755183715,-0.28404994131692685,-0.28404994131692685,-0.24564977755183715,0.8503182830700787,-0.24564977755183715,-0.28404994131692685,-0.28404994131692685
12,2013-11-01 12:00:00,optimal,2.2834450865291327,0.005175648285694814,5.242691827998677e-12,0.003444401713618073,0.00862005,0.7502223418992126,0.7465547027483497,0.0009297208491371883,0.004310025,29.89761013556118,49.81106572204079,49.81106573003882,0,-2.953698605145938e-10,39.8543379328,0.00021180427898615187,0.0002118042790426254,0.0002118042790426254,0.0002118042790426254,0.0002118042790426254,0.0007117386330185557,0.0002118042790426254,0.0002118042790426254,0.0010382288267965262,0.0002118042790426254,5.918927242266589e-05,5.918927242266589e-05,5.918927242266589e-05,5.918927242266589e-05,5.918927242266589e-05,0.00018701410557581217,5.918927242266589e-05,5.918927242266589e-05,0.00026919256418011037,5.918927242266589e-05,-3.228611262682262e-13,0.09089301688627875,0.09089301668042332,0.09089301668042332,0.09089301668042332,4.3841532923888645e-09,0.09089301668042332,0.13234894966297608,0.09089301668042332,4.3841532923888645e-09,4.3841532923888645e-09,0.09089301668042332,0.14050689476710682,0.09089301668042332,4.3841532923888645e-09,4.3841532923888645e-09,2.245905053722334,-0.2637245057425599,-0.26372450582672063,-0.26372450582672063,-0.26372450582672063,-0.3126748662410405,-0.26372450582672063,0.5538515641246688,-0.26372450582672063,-0.3126748662410405,-0.3126748662410405,-0.26372450582672063,0.8734086422576726,-0.26372450582672063,-0.3126748662410405,-0.3126748662410405
13,2013-11-01 13:00:00,optimal,2.4501724937706006,0.0056587136007668305,-7.028318280439771e-15,0.0025866063991410427,0.008245319999999997,0.6012116069628693,0.5975263962628231,0.0007122932999538741,0.0041226599999999985,56.61856723636118,76.53202283068887,76.53202283083883,0,-6.512831940419517e-12,66.5752950336,0.00013696129354367196,0.0001369612936142184,0.0001369612936142184,0.0001369612936142184,0.0001369612936142184,0.0007110586993563536,0.0001369612936142184,0.0001369612936142184,0.0007798573506304357,0.0001369612936142184,3.885812582478473e-05,3.885812582478473e-05,3.885812582478473e-05,3.885812582478473e-05,3.885812582478473e-05,0.00019146056917085843,3.885812582478473e-05,3.885812582478473e-05,0.00020996772418473806,3.885812582478473e-05,6.706867706437892e-14,0.07033354211692233,0.07033354184838106,0.07033354184838106,0.07033354184838106,7.624219524058131e-11,0.07033354184838106,0.20869939083668693,0.07033354184838106,7.624219524058131e-11,7.624219524058131e-11,0.07033354184838106,0.2286322737264427,0.07033354184838106,7.624219524058131e-11,7.624219524058131e-11,2.678977852209089,-0.29531131546391065,-0.2953113155426723,-0.2953113155426723,-0.2953113155426723,-0.35474360080203515,-0.2953113155426723,0.5662015901720135,-0.2953113155426723,-0.35474360080203515,-0.35474360080203515,-0.2953113155426723,0.8910239682550459,-0.2953113155426723,-0.35474360080203515,-0.35474360080203515
14,2013-11-01 14:00:00,optimal,2.610740476854161,0.00684615990271472,-6.58766363226243e-14,0.0022034600965228773,0.009049620000000001,0.582392680210407,0.5781891217853844,0.0006229055749774299,0.004524810000000001,67.35527220276117,87.26872779639412,87.26872779723882,0,-6.078491876504444e-11,77.312,7.485000530811173e-05,7.485000547016633e-05,7.485000547016633e-05,7.485000547016633e-05,7.485000547016633e-05,0.0007641987317681692,7.485000547016633e-05,7.485000547016633e-05,0.0008404613190778336,7.485000547016633e-05,2.2194451700974538e-05,2.2194451700974538e-05,2.2194451700974538e-05,2.2194451700974538e-05,2.2194451700974538e-05,0.00021067081480291846,2.2194451700974538e-05,2.2194451700974538e-05,0.00023467914656671588,2.2194451700974538e-05,3.080325594779008e-13,0.04832044691879346,0.04832044635654766,0.04832044635654766,0.04832044635654766,3.1826537857605513e-10,0.04832044635654766,0.27241105663229814,0.04832044635654766,3.1826537857605513e-10,3.1826537857605513e-10,0.04832044635654766,0.3410253703614237,0.04832044635654766,3.1826537857605513e-10,3.1826537857605513e-10,3.2764335172154366,-0.3414291723545053,-0.3414291724191247,-0.3414291724191247,-0.3414291724191247,-0.40739352239516025,-0.3414291724191247,0.5802423196476526,-0.3414291724191247,-0.40739352239516025,-0.40739352239516025,-0.3414291724191247,0.9117200367036608,-0.3414291724191247,-0.40739352239516025,-0.40739352239516025
15,2013-11-01 15:00:00,optimal,2.812319791553759,0.008300323456486892,-9.416672140045603e-13,0.0021386865376839294,0.010439010000000004,0.6293994091629833,0.6244496567852645,0.0006177196222813094,0.005219505000000002,76.42976723636117,96.34322283061664,96.34322283083883,0,-4.708787526563896e-10,86.3864950336,1.1220343462130987e-05,1.1220343469238253e-05,1.1220343469238253e-05,1.1220343469238253e-05,1.1220343469238253e-05,0.0009931170351551715,1.1220343469238253e-05,1.1220343469238253e-05,0.0010558067434974702,1.1220343469238253e-05,3.553442426847127e-06,3.553442426847127e-06,3.553442426847127e-06,3.553442426847127e-06,3.553442426847127e-06,0.00028252276843780623,3.553442426847127e-06,3.553442426847127e-06,0.00030676931442872625,3.553442426847127e-06,-1.8389578871785358e-13,0.009002893553118913,0.009002893536796175,0.009002893536796175,0.009002893536796175,1.7104252082445414e-10,0.009002893536796175,0.4123904789255132,0.009002893536796175,1.7104252082445414e-10,1.7104252082445414e-10,0.009002893536796175,0.5155863719086632,0.009002893536796175,1.7104252082445414e-10,1.7104252082445414e-10,4.076113429640671,-0.40739669274149953,-0.40739669280543417,-0.40739669280543417,-0.40739669280543417,-0.4744420466151258,-0.40739669280543417,0.6088738910250863,-0.40739669280543417,-0.4744420466151258,-0.4744420466151258,-0.40739669280543417,0.9463913366211029,-0.40739669280543417,-0.4744420466151258,-0.4744420466151258
16,2013-11-01 16:00:00,optimal_inaccurate,3.1639776968509286,0.009700634387237667,-2.6835672879451475e-09,0.0025533944921392535,0.0122540474999985,0.5805230026410086,0.5746560491462785,0.0006685385052690743,0.00612702374999925,98.34772020276117,118.26117579724011,118.26117579723882,0,-1.8847347792727565e-06,108.304448,1.0848187715501666e-07,1.0848187623788929e-07,1.0848187623788929e-07,1.0848187623788929e-07,1.0848187623788929e-07,0.0011998529798956748,1.0848187623788929e-07,1.0848187623788929e-07,0.0013526371690561357,1.0848187623788929e-07,5.036187500000517e-08,5.036187500000517e-08,5.036187500000517e-08,5.036187500000517e-08,5.036187500000517e-08,0.0003475724564676688,5.036187500000517e-08,5.036187500000517e-08,0.0003205631538014055,5.036187500000517e-08,-1.0677300658865213e-09,0.00027557000572061186,0.00027557000812925616,0.00027557000812925616,0.00027557000812925616,5.70097471106972e-12,0.00027557000812925616,0.3757229172478072,0.00027557000812925616,5.70097471106972e-12,5.70097471106972e-12,0.00027557000812925616,0.622072523454739,0.00027557000812925616,5.70097471106972e-12,5.70097471106972e-12,5.22332217561636,-0.5039957345888247,-0.5039957346528678,-0.5039957346528678,-0.5039957346528678,-0.571053054629862,-0.5039957346528678,0.6541580441697008,-0.5039957346528678,-0.571053054629862,-0.571053054629862,-0.5039957346528678,1.0097439276190614,-0.5039957346528678,-0.571053054629862,-0.571053054629862
17,2013-11-01 17:00:00,optimal,3.370099105399505,0.01032844688125149,6.945297556848027e-13,0.0024653156205460243,0.012793762499999996,0.6250006355472062,0.6188953046009913,0.0007180090537850564,0.006396881249999998,111.20084310196117,131.11429869343192,131.11429869643882,0,1.4461701280943373e-10,121.1575708992,-1.334341204164302e-13,-1.3343489771879346e-13,-1.3343489771879346e-13,-1.3343489771879346e-13,-1.3343489771879346e-13,0.0011882126515702582,-1.3343489771879346e-13,-1.3343489771879346e-13,0.0012771029707104196,-1.3343489771879346e-13,-1.0340083205418465e-16,-1.0340083205418465e-16,-1.0340083205418465e-16,-1.0340083205418465e-16,-1.0340083205418465e-16,0.0003358619012777291,-1.0340083205418465e-16,-1.0340083205418465e-16,0.00038214715250867154,-1.0340083205418465e-16,2.7886616389542543e-13,2.3598111408307868e-09,2.3598111416062384e-09,2.3598111416062384e-09,2.3598111416062384e-09,2.3598111416062384e-09,2.3598111416062384e-09,0.38184555105563683,2.3598111416062384e-09,2.3598111416062384e-09,2.3598111416062384e-09,2.3598111416062384e-09,0.618154418266532,2.3598111416062384e-09,2.3598111416062384e-09,2.3598111416062384e-09,6.5775292449529505,-0.6158254144621751,-0.6158254145262183,-0.6158254145262183,-0.6158254145262183,-0.6828827345032125,-0.6158254145262183,0.6981200328231432,-0.6158254145262183,-0.6828827345032125,-0.6828827345032125,-0.6158254145262183,1.0653607081272014,-0.6158254145262183,-0.6828827345032125,-0.6828827345032125
18,2013-11-01 18:00:00,optimal,3.2468620336809533,0.011448990453268746,1.4506453430521803e-13,0.0012130270469949264,0.012662017499999996,0.6170866867826741,0.6107375614485412,0.00040395066586715144,0.006331008749999998,88.69338613556117,108.60684172878008,108.60684173003882,0,1.2881334887637763e-11,98.6501139328,3.0042692547260645e-13,3.0043167321513076e-13,3.0043167321513076e-13,3.0043167321513076e-13,3.0043167321513076e-13,0.0006145725084605388,3.0043167321513076e-13,3.0043167321513076e-13,0.0005984545346287803,3.0043167321513076e-13,-7.618885158909684e-17,-7.618885158909684e-17,-7.618885158909684e-17,-7.618885158909684e-17,-7.618885158909684e-17,0.0001912325851952793,-7.618885158909684e-17,-7.618885158909684e-17,0.00021271808067286255,-7.618885158909684e-17,1.976372666892574e-13,1.0231540987195095e-09,1.0231540999336783e-09,1.0231540999336783e-09,1.0231540999336783e-09,1.0231540999336783e-09,1.0231540999336783e-09,0.37343788724023874,1.0231540999336783e-09,1.0231540999336783e-09,1.0231540999336783e-09,1.0231540999336783e-09,0.6265620994585501,1.0231540999336783e-09,1.0231540999336783e-09,1.0231540999336783e-09,7.820967939049669,-0.7075041964688495,-0.7075041965328923,-0.7075041965328923,-0.7075041965328923,-0.7745615165098865,-0.7075041965328923,0.6731880299410733,-0.7075041965328923,-0.7745615165098865,-0.7745615165098865,-0.7075041965328923,1.0386781830121972,-0.7075041965328923,-0.7745615165098865,-0.7745615165098865
19,2013-11-01 19:00:00,optimal,3.00164096024045,0.010999287106206856,4.041103015467261e-14,0.0005888578938257803,0.011588145000000001,0.8257873822733292,0.819846509614019,0.00023947134068987345,0.0057940725000000005,71.40449013556119,91.3179457297823,91.31794573003884,0,-7.100431353990189e-13,81.36121793280002,3.197533828410629e-14,3.19738164096281e-14,3.19738164096281e-14,3.19738164096281e-14,3.19738164096281e-14,0.00025324092734425836,3.19738164096281e-14,3.19738164096281e-14,0.00033561696606586094,3.19738164096281e-14,-2.6114204168859744e-19,-2.6114204168859744e-19,-2.6114204168859744e-19,-2.6114204168859744e-19,-2.6114204168859744e-19,7.578580540294852e-05,-2.6114204168859744e-19,-2.6114204168859744e-19,0.00016368553528692834,-2.6114204168859744e-19,2.234602823980367e-13,9.99199250694326e-11,9.991992506866627e-11,9.991992506866627e-11,9.991992506866627e-11,9.991992506866627e-11,9.991992506866627e-11,0.13524606515126616,9.991992506866627e-11,9.991992506866627e-11,9.991992506866627e-11,9.991992506866627e-11,0.864753933549551,9.991992506866627e-11,9.991992506866627e-11,9.991992506866627e-11,8.82540024207687,-0.7780512362138529,-0.7780512362778957,-0.7780512362778957,-0.7780512362778957,-0.8451085562548899,-0.7780512362778957,0.6257664314529329,-0.7780512362778957,-0.8451085562548899,-0.8451085562548899,-0.7780512362778957,0.9987789951574705,-0.7780512362778957,-0.8451085562548899,-0.8451085562548899
20,2013-11-01 20:00:00,optimal,2.93967541857011,0.010438482774039106,4.989855119905528e-10,0.00033816443591885473,0.010776644999998503,177.49756150634354,177.49198305017768,0.00016908783414852375,0.005388322499999251,59.30515826996119,79.21861372922287,79.21861386443884,0,1.3554098447776664e-07,69.26188606720001,-7.47855409464475e-10,-7.478554061767643e-10,-7.478554061767643e-10,-7.478554061767643e-10,-7.478554061767643e-10,5.297658631124408e-05,-7.478554061767643e-10,-7.478554061767643e-10,0.00028519757172789425,-7.478554061767643e-10,1.9342272228213912e-19,1.9342272228213912e-19,1.9342272228213912e-19,1.9342272228213912e-19,1.9342272228213912e-19,2.6488667454903983e-05,1.9342272228213912e-19,1.9342272228213912e-19,0.00014259916669361725,1.9342272228213912e-19,0.01481921867134628,6.737775974206767e-09,6.7377732840414305e-09,6.7377732840414305e-09,6.7377732840414305e-09,6.7377732840414305e-09,6.7377732840414305e-09,0.15433436779959783,6.7377732840414305e-09,6.7377732840414305e-09,6.7377732840414305e-09,6.7377732840414305e-09,0.8308463259810497,6.7377732840414305e-09,6.7377732840414305e-09,6.7377732840414305e-09,9.65232233734368,-0.8349653539613778,-0.8349653540254204,-0.8349653540254204,-0.8349653540254204,-0.9020226740024145,-0.8349653540254204,0.57304910467716,-0.8349653540254204,-0.9020226740024145,-0.9020226740024145,-0.8349653540254204,0.9644578929252388,-0.8349653540254204,-0.9020226740024145,-0.9020226740024145
21,2013-11-01 21:00:00,optimal_inaccurate,5.628828129957545,0.009296960540818185,-1.1817402564645804e-09,0.00018994869672810916,0.009486915000000002,282.8063274107506,282.801450229351,0.00018250660038230456,0.004743457500000001,57.27572020276117,77.18917579723161,77.18917579723882,0,-3.5358149581832254e-07,67.23244799999999,1.99492073455539e-09,1.994920766044646e-09,1.994920766044646e-09,1.994920766044646e-09,1.994920766044646e-09,1.158426242076605e-05,1.994920766044646e-09,1.994920766044646e-09,0.00017833850033741603,1.994920766044646e-09,1.3203794877214676e-19,1.3203794877214676e-19,1.3203794877214676e-19,1.3203794877214676e-19,1.3203794877214676e-19,5.791133750000133e-06,1.3203794877214676e-19,1.3203794877214676e-19,0.0001767154666323027,1.3203794877214676e-19,0.36633100934232404,4.727296230511e-10,4.727296230661719e-10,4.727296230661719e-10,4.727296230661719e-10,4.727296230661719e-10,4.727296230661719e-10,0.040917158286123766,4.727296230661719e-10,4.727296230661719e-10,4.727296230661719e-10,4.727296230661719e-10,0.5927518256351954,4.727296230661719e-10,4.727296230661719e-10,4.727296230661719e-10,10.369947150126377,-0.8837843432889835,-0.8837843433530236,-0.8837843433530236,-0.8837843433530236,-0.9508416633300177,-0.8837843433530236,0.5251241410317449,-0.8837843433530236,-0.9508416633300177,-0.9508416633300177,-0.8837843433530236,0.9294045514653053,-0.8837843433530236,-0.9508416633300177,-0.9508416633300177
22,2013-11-01 22:00:00,optimal_inaccurate,5.027494139460053,0.0076858638675258014,-7.500875901340762e-10,0.00016241899824564324,0.007848285,1852.3544397513883,1852.3502620065706,8.007181969226606e-06,0.0039241425,16.82221523636118,36.73567083026708,36.73567083083882,0,-5.0847346853843955e-08,26.7789430336,5.04494149877801e-10,5.044941566552613e-10,5.044941566552613e-10,5.044941566552613e-10,5.044941566552613e-10,1.3504893244156725e-05,5.044941566552613e-10,5.044941566552613e-10,0.00014890754657745679,5.044941566552613e-10,-1.5174870948757178e-19,-1.5174870948757178e-19,-1.5174870948757178e-19,-1.5174870948757178e-19,-1.5174870948757178e-19,6.752194374999848e-06,-1.5174870948757178e-19,-1.5174870948757178e-19,1.2549875942287327e-06,-1.5174870948757178e-19,0.3455183893424483,3.0303115724824523e-10,3.0303115722634055e-10,3.0303115722634055e-10,3.0303115722634055e-10,3.0303115722634055e-10,3.0303115722634055e-10,0.056421556558535944,3.0303115722634055e-10,3.0303115722634055e-10,3.0303115722634055e-10,3.0303115722634055e-10,0.5980600497844578,3.0303115722634055e-10,3.0303115722634055e-10,3.0303115722634055e-10,10.65229254276502,-0.9030051257121939,-0.9030051257762338,-0.9030051257762338,-0.9030051257762338,-0.970062445753228,-0.9030051257762338,0.5063994513884186,-0.9030051257762338,-0.970062445753228,-0.970062445753228,-0.9030051257762338,0.9156539691243759,-0.9030051257762338,-0.970062445753228,-0.970062445753228
23,2013-11-01 23:00:00,optimal,2.3392130158867843,0.005485739653184841,-3.5064013891953937e-11,0.0002102627066447067,0.005696002499999999,1.0269409173784019,1.024000972604324,9.792322592228597e-05,0.0028480012499999996,43.11795826996118,63.031413843933485,63.03141386443882,0,-6.625007369087665e-09,53.0746860672,4.6387861896331284e-11,4.638786373596987e-11,4.638786373596987e-11,4.638786373596987e-11,4.638786373596987e-11,7.91490473519966e-05,4.638786373596987e-11,4.638786373596987e-11,0.0001311130562504834,4.638786373596987e-11,-5.606986215258886e-19,-5.606986215258886e-19,-5.606986215258886e-19,-5.606986215258886e-19,-5.606986215258886e-19,3.434227620237386e-05,-5.606986215258886e-19,-5.606986215258886e-19,6.358094971991939e-05,-5.606986215258886e-19,-4.389309834043069e-12,6.447962204885354e-09,6.447962204824319e-09,6.447962204824319e-09,6.447962204824319e-09,6.447962204824319e-09,6.447962204824319e-09,0.3208919430961442,6.447962204824319e-09,6.447962204824319e-09,6.447962204824319e-09,6.447962204824319e-09,0.6791079730815553,6.447962204824319e-09,6.447962204824319e-09,6.447962204824319e-09,10.998066471295123,-0.9269402621772067,-0.9269402622412465,-0.9269402622412465,-0.9269402622412465,-0.9939975822182406,-0.9269402622412465,0.48745318835851004,-0.9269402622412465,-0.9939975822182406,-0.9939975822182406,-0.9269402622412465,0.8999830710443377,-0.9269402622412465,-0.9939975822182406,-0.9939975822182406
